Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
BSU_00290,-0.000925303,-0.007748362,-0.006140136,0.002665214,-0.001315246,-0.000637968,0.003131198,-0.004805871,-0.000239585,-0.003013401,-0.000491254,-0.007658673,0.005129627,-0.005054355,0.000487848,0.002762076,0.004665298,0.009682067,-0.003961019,-0.011451689,0.007656173,-8.47E-05,-0.000336108,0.01051352,0.001694064,0.010389164,-0.001975367,-0.014849372,-0.000515423,0.005386777,0.011046997,-0.005963045,-0.002338569,0.012508615,0.005290102,-0.00252379,-0.001591357,-0.001725397,-0.0082659,-0.000566737,-0.009698938,-0.006453591,-0.010173742,-0.004235426,-0.00165506,0.000273215,-0.002347501,-0.003183954,0.005499235,-0.001512803,-0.010564034,-0.012096337,0.000130254,-0.003272121,0.01048637,-0.007949877,0.010490197,-0.008428555,-0.007462922,-0.004565739,0.00010082,-0.007847334,0.008552693,-0.001915516,-0.007062472,-0.00700661,0.004187106,0.006358643,0.011706244,-0.002587544,0.005979959,0.012444472
BSU_00300,0.003268512,-0.010124557,-0.010214176,-0.004976313,0.003731997,-0.002419468,0.004555072,-0.006394471,-0.002703087,-0.002225835,-0.004704423,-0.010304937,0.00188584,-0.003266519,-0.006145312,0.002109572,-0.004758124,0.015023069,0.00049651,-0.008285023,0.001931162,0.006371327,0.00404467,0.004952948,0.004069062,0.014160363,-0.003753319,-0.012584855,-0.00272801,-0.004222133,0.010000115,-0.012770475,0.001608552,0.009943081,0.001105943,-0.004521224,-0.001641688,-0.004598659,-0.005130531,0.001632411,-0.00954306,0.004805278,-0.01213697,-0.00154722,-0.016254457,1.70E-05,0.002270523,-0.002956543,0.00393103,-0.000760603,0.004596099,0.030050055,-0.01008934,-0.016550726,0.005020476,-0.008523052,0.016271413,-0.001580751,0.000621877,0.000847973,-0.004998284,-0.016731478,0.003014257,-0.000978528,-0.006505672,-0.00192102,0.011159013,0.00475796,-0.001460299,0.003792816,0.003886709,0.006618119
BSU_00310,-0.00312568,-0.007562012,-0.007165013,-0.000947171,-0.005170181,0.002362459,0.005796913,0.001051185,-0.003985057,0.000493088,-0.000498615,-0.015031658,0.004672499,-0.000567284,-0.004500566,0.000791959,-0.00235899,0.011184265,0.001005032,-0.010085868,-0.007417408,0.003993109,-0.004640113,0.005562248,0.001437537,0.007761318,-0.004384555,-0.009618864,-0.00362379,7.15E-05,0.010822219,-0.010577054,0.001536036,0.007472013,0.00234663,0.001038009,-0.003329131,-0.004475019,-0.001532959,0.000634006,-0.008320769,-0.004348936,-0.009956547,-0.002155345,-0.009738454,-0.002075838,-0.003509101,0.003638685,0.009190711,-0.000105686,-0.009515608,0.00169233,0.003364007,-0.006541584,0.008702731,-0.00397849,0.006955543,-0.004954374,-0.00587313,0.001733374,0.007903988,-0.008912167,0.003507536,-0.009269591,-0.002951544,-0.005848643,0.001772976,0.003914815,-0.001933356,0.002441479,-0.010926387,0.001437156
BSU_00320,-0.005679887,-0.004613614,-0.003473369,-0.002015058,-0.00686334,-0.009651571,0.003984004,0.002884661,0.002209548,-0.003762005,-0.003346446,-0.012649279,0.001610622,-0.001630391,-0.002549388,0.008353332,-0.002551855,0.008722482,-0.003002249,-0.007529102,-0.004577478,0.005189454,-0.011372743,0.000910096,0.008764651,0.007055721,-0.003199544,-0.007594791,-0.001801164,-0.008178635,0.007417908,0.001080881,0.001506898,-0.011380147,0.002394132,0.005185671,-0.003520175,0.001196799,-0.00357376,0.000272558,-0.001119989,-0.001459029,-0.001961745,-0.00201769,-0.018161572,-0.002726229,0.004757359,-0.001347029,0.009979927,-0.003640797,-0.011897692,0.016752209,0.00583225,0.001097288,-0.000678044,9.18E-05,0.003425069,-0.009404384,-0.010669956,0.000815491,0.007856361,-0.00905759,0.001163867,-0.004894129,-0.001753007,-0.011916449,0.002427317,0.00161308,-0.003634096,-0.008767848,-3.84E-05,0.016474181
BSU_00330,0.000662526,-0.007657131,-0.005259627,0.005642054,-0.004485759,-0.0029815,9.44E-05,0.002238001,-0.002748624,0.006620277,0.003725843,-0.011808363,-0.000427429,-0.002252194,-0.004512083,0.003787162,0.006472008,0.016872615,0.001357623,-0.009058259,-0.010139657,0.003792069,-0.006320743,0.002365393,0.005054156,0.006521485,-0.000814206,-0.008718395,0.002227698,-0.004525555,0.008360946,-0.000116775,0.001520417,-0.005398303,-0.002141946,-0.011423251,-0.006134419,-0.002228786,-0.001748658,0.004755661,-0.002192774,-0.003415998,-0.008502687,-0.005283387,-0.009657547,0.001489504,-0.002579467,-0.000486625,0.008460154,-0.004411927,-0.017138606,0.022794905,0.007613052,-0.006639036,-0.002392812,-0.002368621,-0.00163152,-0.009900773,-0.004662369,-0.000916381,-0.002945329,-0.006256934,0.000845701,-0.007861122,-0.007638618,-0.007172776,0.009319849,-0.001248127,0.005588645,0.000303893,-0.01392454,-0.00019017
BSU_00340,-0.007859253,-0.01062303,-0.011143127,-0.003751319,-0.005600894,-0.01349379,0.002601417,0.009339869,0.002325173,0.000998065,0.002175493,-0.010767571,0.000602622,0.000763226,0.001624489,0.013773981,0.004693099,0.008542437,0.000834894,-0.011773268,-0.004912469,-0.004995602,-0.003441064,0.012306374,0.00221462,-0.008276308,-0.001700887,-0.021339823,0.008185698,-0.006067915,0.008402543,0.009601475,0.002710609,-0.003946267,-0.00843531,-0.002728734,-0.006471583,-0.007810351,-0.005095438,0.001203869,-0.037993463,-0.003089688,-0.001648623,0.005156289,-0.016857065,-0.004297684,-0.002710123,-0.00013956,0.000816043,-0.004618273,-0.029117096,-0.028784447,0.013502765,0.00489223,0.000534669,-0.001250397,-0.001418226,-0.014879972,-0.011432813,0.0068217,-0.001643682,-0.003750806,0.013723055,0.004116548,0.003584818,-0.007974117,0.002208106,-0.002837206,-0.013304102,-0.008333328,0.005419032,-0.00875132
BSU_00350,0.007909189,-0.00941258,-0.002126939,0.016520593,0.003650571,-0.01094901,0.003231561,-0.004474792,-0.009905885,0.006918375,-0.004178124,-0.024083717,-0.004595754,-0.003181353,-0.008227763,0.006480506,0.014032144,-0.000476792,-0.004496923,-0.005064047,-0.026378336,-0.0052095,-0.009192861,0.006612298,-0.008001616,0.007030858,-0.003275005,-0.010278327,-0.002398593,-0.002582436,0.004098209,-0.004379762,-0.00055075,-0.008050064,-0.005467169,0.011350872,-0.006563696,-0.001261125,0.003081153,-0.001922387,-0.036996535,0.000466545,-0.006001661,0.001643375,-0.014173338,0.000277901,-0.004992137,-0.001205082,0.002685718,-0.015592942,-0.018734674,0.001861781,-0.003787855,0.003138632,-0.004688472,-0.005012964,0.004723273,-0.003796545,0.005018194,0.015465171,-0.005152308,0.000128043,0.020705763,0.005068563,0.01526971,-0.011270163,0.015347363,0.012124457,-0.013112844,-0.016655822,-0.010540101,0.016950194
BSU_00360,-0.002413752,-0.009853128,-0.004554071,0.000279309,-0.002370342,-0.005166709,0.003050909,0.006660225,-0.001773864,0.00299269,-0.003592948,-0.010565686,2.20E-05,-0.000427828,-0.001404576,0.011602486,0.002924866,0.002990396,-0.005079807,-0.003325935,-0.004432388,0.002384217,-0.001942851,0.005691612,0.006826042,-0.003329371,-0.004284126,-0.013621183,0.006873773,-0.001914978,0.003150691,0.002513895,-0.003311567,-0.000730175,-0.004629335,-0.003757622,-0.005132091,0.002314612,-0.001171451,0.001253119,-0.036645742,0.005782197,-0.007379014,0.007210004,-0.013263343,-0.002380649,0.000262866,-0.002213866,-0.001474683,-0.010100253,-0.024107883,0.015808653,0.004635259,-0.001680838,-0.014223172,-0.001274896,0.003741422,-0.007268228,-0.006132792,0.008393883,-0.003936744,0.000431771,0.008879088,-0.003981665,0.003604064,-0.007863616,-0.003724125,0.001022957,-0.008688287,-0.002833896,-0.00144549,0.014148805
BSU_00370,0.005773124,0.016480258,-0.028075579,-0.002833392,0.021698243,0.008878017,0.006659864,0.003712132,-0.008740035,-0.001299286,-0.012644864,-0.015724243,0.016460592,0.007326981,-0.012947779,0.016125457,-0.006136,-0.004499427,-0.000265627,-0.003725444,-0.036631986,-0.000735097,0.013033056,-0.000240642,-0.018994929,0.019178488,0.002356301,-0.019113808,-0.008243015,-0.021990544,-0.015034214,-0.019525071,0.005061869,0.0085835,-0.000649418,0.008766259,0.012165198,-0.017485415,-0.009016319,-0.021011593,-0.007966239,-0.005331077,-0.019001053,-0.00515338,0.004144549,-0.001401081,-0.008610089,-0.006939348,-0.005642346,0.01742306,0.000607035,0.004069867,-0.011050174,0.014887922,-0.016179466,-0.022287657,-0.008614992,0.003523495,0.025461268,1.31E-05,-0.001096515,0.001571728,0.002205641,-0.018982517,0.007733308,0.004897786,-5.25E-05,-0.012509525,0.015673396,0.003869237,-0.001090814,-0.00360077
BSU_00380,0.003549226,0.003570483,0.004585409,0.000544638,0.000270745,0.001520473,-0.002062498,0.007136633,-0.008631781,4.66E-05,-0.008045066,0.001259977,0.000728783,0.001037806,-0.011705651,0.0006446,0.009045702,-0.003383873,0.000799104,-0.006680559,0.012267141,-0.000792023,-0.008513722,0.000718635,-0.001371589,-0.005160613,-0.001295848,0.000114184,0.00537958,-0.001598951,0.008182583,-0.004845618,-0.002349567,-0.010870897,-0.000924871,-0.002525079,-0.008355676,-0.003843604,0.002981174,0.001664876,0.012018281,0.005050792,-0.010097372,0.003597918,-0.001840827,-0.003532529,-0.002311218,-0.007153597,-0.001428902,-0.006572964,-0.005556808,-0.004665918,0.006132111,-0.000983319,0.011927931,-0.000928336,0.002305255,1.84E-05,0.001448201,-0.0001105,0.002968412,-0.006106547,0.006587721,-0.005918163,-0.010089765,-0.000242969,0.004807043,0.003300873,-0.008826361,-0.000130496,-0.000424047,0.012495094
BSU_00390,0.011251599,0.002950913,0.018882784,-0.019234086,0.004987143,-0.007067126,-0.003989992,0.004331287,-0.001506999,0.01895541,0.001938041,-0.003991345,0.001719269,0.000575739,-0.015582346,0.001120077,0.009148197,-0.011782565,-0.001552905,0.00018246,0.005052486,0.002936347,0.00372748,0.005412255,0.000903703,0.000368469,-0.002509577,-0.001787227,0.00106904,-0.002279983,0.006957423,0.005972135,-0.006315284,-0.011554903,0.003914498,-0.004399103,2.98E-05,-0.001117393,-0.00340871,0.009329402,-0.032696933,0.006781537,0.003025813,0.013078105,-0.000384389,-0.003676352,0.001045866,-0.006799644,-0.010413156,-0.007579939,-0.012201589,0.009981403,-0.004054134,0.001211408,0.013676959,-0.001235235,-0.0025546,0.000600264,0.004470679,0.003847789,-0.000547054,0.001640144,0.007449187,-0.005542197,-0.013409806,0.001163988,7.10E-05,0.007535529,-0.013957791,-0.014115046,-0.000163412,0.011125519
BSU_00400,0.006075951,0.00135707,0.028687706,-0.001846918,0.002300531,-0.011183871,-0.000488154,-0.008503326,-0.011583507,0.001033536,-0.02644203,-0.00133883,-0.005523074,-0.009264233,-0.043358273,0.000351512,0.000855879,0.006187615,-0.000548737,-0.014328451,-0.002846884,-0.004913317,0.000982125,-0.017069767,0.003754979,-0.006877903,-0.0001595,-1.21E-05,-0.03122483,-0.007417305,0.006360983,0.008396321,-0.006587084,-0.015927796,-0.011097154,-0.008761437,0.006087213,-0.000955159,0.002754183,-0.008906287,-0.000319598,-0.002574961,0.014067749,-0.001693815,0.005185986,-0.002234653,0.004236946,-9.42E-05,-0.001540848,-0.003829264,-0.000112032,-0.003924152,0.003126858,-0.006976796,0.011414919,0.000781644,-0.018750724,0.000677004,0.002916182,-0.001295738,0.00408278,0.010117313,0.00939614,0.018505527,0.041916413,0.00053007,0.007656164,-0.000278679,-0.010153055,-0.010583722,0.003244882,-0.009838754
BSU_00410,0.003344773,0.00274535,0.012965162,0.003748513,0.000669238,-0.021616221,0.000252317,0.003070237,0.000197481,0.002021959,-0.014369311,-0.008433539,-0.004231337,0.000897598,-0.015629809,-0.002224602,-0.001504585,0.002137811,-0.004342305,-0.006276416,0.003534069,-0.005097253,-0.005219844,0.008193967,0.002941726,0.001768233,0.001139063,-0.005964265,0.002956855,-0.003486913,-0.005022909,0.000679174,-0.005786711,-0.00526666,-0.016819274,0.004288283,0.006398355,-0.003650517,-0.003153868,-0.013377373,-0.025089845,-0.012141197,-0.009641615,-0.0060736,-0.01383089,0.004177661,0.001858866,-0.001848428,-0.004866182,-0.005419228,-0.01039488,0.010509782,0.001397358,-0.012830439,-0.01047083,-0.004762584,-0.009688147,-0.006821704,-0.007211886,0.010075322,-0.005169989,0.008592037,-0.003537609,0.003755683,0.035115309,-0.012885293,0.010244435,-0.000541034,-0.018232087,-0.008946597,0.01112495,-0.005282697
BSU_00420,0.00701591,0.002110389,0.014075295,0.000508447,0.000408429,-0.019262582,0.007189106,0.003532073,0.003381588,0.00105786,-0.008455474,0.007164445,-0.006685508,0.000418492,-0.011077246,0.001318643,-0.006313074,-0.005103963,-0.00255731,-0.007493957,-0.003479091,-0.007039591,0.00083707,0.004877725,0.002288936,0.005253644,-0.001769748,-0.010796785,0.006631834,-0.001229191,-0.01528446,-0.004704942,-0.005693209,0.001214107,-0.008362018,0.001958661,0.000545505,0.002588327,-0.002601737,-0.00219487,-0.025741612,-0.008664798,-0.006040936,0.000691003,-0.022589469,0.002247339,0.001652828,-0.000280473,-0.011997765,0.004434419,-0.006357367,-0.011194557,-0.001781326,-0.004004363,-0.009296922,-0.005026142,-0.004588458,-0.006686745,-0.015908127,0.002046507,0.001081919,3.45E-05,0.000155255,0.015510595,0.005737538,-0.006898464,0.006316491,-0.005307936,-0.00461762,-0.000155871,-0.000971583,-0.010145432
BSU_00430,0.004652379,0.004656994,-0.000721195,-0.001655445,-0.006454589,-0.002393767,-0.010590141,-0.004836739,0.002832139,0.006195325,-0.010245016,-0.00893213,-0.002384077,0.002256045,-0.005469922,-0.008341612,0.004906863,-0.003808869,-0.015523383,0.010884699,0.016441141,-0.005593398,0.00673216,0.009519167,0.010240124,-0.017424176,-0.008000914,0.020623304,-0.011507664,-0.00729656,-0.008101062,-0.005966789,-0.002568931,-0.015500095,-0.00373611,0.002990838,0.049531406,0.012469526,-0.002463384,-0.008820873,-0.04427451,-0.006443089,0.023118244,-0.007639958,-0.002713532,0.003356484,4.02E-05,0.007932847,-0.008460814,0.007195588,-0.03506591,-0.061057339,-0.007120406,-0.00452409,0.02296633,-0.007768564,0.003965916,0.010604068,0.00898437,-0.00917718,0.033539577,-0.006316702,-0.002974704,-0.001925145,-0.014002526,-0.004615184,0.009539141,0.024091967,-0.003821673,-0.009621289,-0.001650205,-0.01914381
BSU_00440,-0.014071369,0.006456804,-0.00444213,-0.003093463,0.007472737,0.01807911,0.004793312,-0.003419806,0.004873893,-0.005551983,-0.005666234,0.002429266,0.000429161,0.010663596,-0.0048316,0.008888272,-0.015357194,0.016808877,0.002247954,0.007419903,-0.003763316,-0.011763157,0.000894804,0.00837405,-0.016039655,-0.009132676,-0.01259064,-0.009418476,0.002446501,-0.00138801,0.006893128,0.005704959,0.001723785,-0.005443279,0.000871896,0.01006503,-0.000340883,-0.012105243,0.00354872,0.003179828,-0.001236774,0.004232866,0.007417238,0.01078835,0.015829789,-0.009214844,0.007145285,0.003253215,0.001062085,-0.000883822,-0.032497578,0.005483314,-0.002529972,0.011869025,-0.016649118,-0.004207668,0.000105748,0.00167026,0.006581879,0.012182058,0.008169423,-0.018852327,0.006194366,-0.00349798,0.014004841,-0.00263381,0.000981834,-0.009299874,0.09187588,-0.002399816,0.004194916,0.002486401
BSU_00450,-0.017520255,0.021156478,-0.007750859,0.010810052,-0.012976802,0.014616043,0.034736413,0.012028568,-0.002857477,0.004777189,0.005299042,-0.009118284,-0.005851799,-0.003471443,0.013197796,0.006680016,0.010756865,-0.008028925,0.006829343,-0.002188894,0.03022819,0.009300159,0.022014478,0.009809932,0.011280482,0.003136158,-0.001437497,-0.015365393,-0.010905757,-0.006589334,0.000931214,0.022491292,-0.00905263,-0.007306811,-0.009805052,0.0033713,0.011082087,-0.057728983,0.003100632,-0.011308497,-0.023586072,-0.004231973,0.028864167,0.008416455,-0.030239512,0.022656785,0.015817731,-0.004610264,0.010248075,-0.00997812,0.004035444,0.009331212,-0.00601802,0.016629064,-0.012670609,-0.001455655,0.009455129,0.009301465,-0.01104368,0.001616575,-0.005091406,-0.030109928,-0.005699554,-0.000334837,0.044439855,-0.00858184,-0.004206158,0.01341284,0.056839617,0.003796214,-0.019076315,-0.034355365
BSU_00460,-0.005432059,0.003393614,0.006385723,-0.003055633,-0.003199753,-0.01227903,-0.000649408,-0.001645657,-0.000662662,-0.003658434,-0.005900574,0.003547295,-0.011521686,0.004809464,-0.004339041,0.00269166,0.000708256,-0.002368832,-0.003346649,-0.009489369,-0.00223114,0.005616386,-0.009748078,0.007484479,-0.010021107,0.011783372,-0.000820089,-0.014135258,0.000474453,-0.00440287,0.004773896,-0.006569499,0.002754151,-0.002467106,0.00102668,0.008204188,0.000265286,0.001034927,-0.000369941,0.003532194,0.005359804,0.000163786,-0.0020581,-0.00507557,-0.013107221,-0.001172713,-0.000652375,-0.005514127,-0.009441963,-0.001538116,0.005526564,-0.012312029,0.000239615,-0.000364457,0.001347628,-0.007563763,0.007096717,-0.00858518,-0.002816319,0.005003572,0.002030092,0.001089569,-0.002469721,-0.004979467,0.000440141,-0.003631581,0.002647852,0.002537812,-0.004853184,0.015494028,0.005173909,0.012998876
BSU_00470,-0.004887957,0.004781082,-0.014409262,-0.001508401,-0.011720773,-0.012467772,0.002058741,0.005156231,0.007221645,0.000259372,-0.002278804,0.000929242,-0.004402286,0.003667444,-0.002315933,0.000388386,-0.002528679,0.005531546,-0.004002852,-0.004756142,-0.001405019,0.001143215,-9.99E-05,-0.006297839,-0.005993317,0.00115098,0.000844784,-0.014622306,-0.005631535,-0.000757997,-0.000170099,-0.00109278,0.002821231,-0.005742293,0.014763501,0.010302053,0.001932581,0.00068665,-0.003107472,-0.000590982,0.009340246,-0.001343175,-0.002117217,-0.008135644,-0.015206326,-0.006813042,-0.009714827,-0.009177423,-0.004171858,-0.00500174,0.014653173,-0.011234572,-0.006825718,-0.010832459,0.01850042,0.002819754,0.001333046,-0.003857307,-0.001500182,-0.005481354,0.003561277,0.0052916,0.004791694,-0.005155665,-0.002084386,-0.011497465,0.012084305,0.00167759,-0.008082879,-0.000872015,0.008646631,-0.001764351
BSU_00480,-0.005980566,0.006718066,-0.018602891,-0.011230937,-0.011268737,-0.007873037,0.007964775,-0.000355926,0.008926647,-0.000810945,-0.001091987,-0.003178718,-0.002181804,0.003030813,-0.001930394,-0.000673625,-0.005239955,0.018663281,-0.002908548,-0.002192058,-0.006675714,-0.000475837,0.007764437,-0.005097076,-0.004900128,-0.004109382,-0.000669526,-0.004480028,-0.005104705,-0.005893643,0.00180499,-0.000936724,0.00193019,-0.003108546,0.010136051,-0.004913662,0.009470709,0.00073114,0.000497859,-0.003920482,0.004216176,-0.001912889,-0.001239067,-0.015109857,-0.010454209,-0.006242692,-0.00630849,-0.004946247,-0.008995863,-0.001164057,0.002813341,0.023582324,-0.005017645,0.005758063,0.018933648,0.004686713,-0.003848581,-0.004252268,0.00556657,-0.005842149,0.008314107,0.006700644,-0.003424211,-0.004047967,-0.001275613,-0.006720182,0.008388401,0.006007629,-0.016099446,-0.005243386,-0.012125883,-0.003042196
BSU_00490,-6.30E-05,-0.008621056,-0.017249266,-0.000206507,-0.01615672,0.008200197,-0.006287489,-0.003190494,-0.012490441,0.000235053,-0.015584194,-0.002532921,0.008797697,-0.008875009,-0.001098684,0.012092888,-0.007480297,-0.008947204,-0.00285284,0.004364992,-0.007609326,-0.003330727,-0.008934958,0.025817423,-0.00112141,0.006307836,0.001887256,-0.022605238,0.014000338,-0.036387555,0.018667392,0.01349249,-0.000485667,-0.00982388,0.000303212,0.003446112,-0.000350267,0.001044045,-0.005008232,-0.00662797,-0.009215935,0.001597038,-0.022955045,-0.024376038,-0.004300918,0.004777473,0.009477865,-0.002096262,-0.000369117,0.004791472,-0.003701615,-0.016705036,0.022337588,-0.001847036,0.021669793,0.002861383,0.02935185,0.002494486,-0.008918553,-0.024830674,0.012688143,0.006142614,0.023608734,-0.013135473,-0.013518069,0.023800902,0.017947803,0.002536532,0.02747655,-0.015564766,-0.000389257,0.01387268
BSU_00500,-0.009254591,-0.000208671,0.016301782,-0.003542994,0.002853473,-0.007705264,-0.002199201,-0.008891354,-0.00083698,-0.001430428,-0.003375278,0.001099445,0.002626589,0.010724191,-0.00741396,0.002352185,0.004387429,-0.00388744,-0.006782942,-0.006387067,0.005201874,0.004678708,0.009591575,0.007579868,0.002774591,-0.009777442,-0.002514148,-0.012622751,-0.006126637,-0.005723774,-0.008957855,-0.004981469,0.002178086,-0.000333573,-0.016703814,0.002383809,0.00189384,0.001072605,0.003406794,0.005075998,0.001225234,-0.003383417,0.001954922,-0.008259857,-0.00037007,0.013275812,-0.012139592,0.002007825,-0.001743083,-0.002334248,0.000573697,0.008593615,0.003990273,0.00623852,0.003856231,-0.007168054,-0.004009711,-0.008257643,0.000167454,0.006445266,0.002383673,0.009480525,-0.004752657,0.006042361,-0.008504354,-0.006561958,-0.004472725,-0.015052736,-0.013566111,-0.005302622,0.004305517,-0.000411547
