HOG	OG	Gene Tree Parent Clade	Eco	Mtu	Pae	Sal	Sen	sac
N0.HOG0000083	OG0000047	n0	NP_415020.1, NP_417751.1	NP_217851.1	NP_251408.1, NP_253803.1, NP_250706.1, NP_253466.1, NP_252379.1	WP_003951920.1, WP_003949709.1, WP_015507631.1, WP_003947128.1, WP_003949990.1, WP_044474569.1, WP_003952009.1	NP_463185.1, NP_459349.1, NP_459494.1, NP_462316.1	
N0.HOG0000084	OG0000048	n0	NP_418228.2, NP_415025.4, NP_417077.1	NP_218431.1, NP_215840.1, YP_177815.1, NP_215986.1	NP_253927.1, NP_252750.1, NP_250442.1	WP_008408275.1, WP_003950931.1, WP_003946714.1	NP_462806.1, NP_459499.1, NP_461584.1	WP_011278631.1, WP_011276972.1, WP_011278308.1
N0.HOG0000085	OG0000049	n0	NP_417594.3, NP_415042.1, NP_417216.1, NP_418318.1	NP_215284.1, NP_215265.1	NP_250889.1, NP_252002.1, NP_250191.1, NP_250267.1, NP_252259.1, NP_249434.1	WP_003951707.1, WP_015506713.1	NP_462161.1, NP_459514.1, NP_461839.1, NP_462903.1	WP_015385408.1
N0.HOG0000086	OG0000050	n0			NP_249649.1, NP_251450.1, NP_253191.1, NP_248852.1, NP_251110.1, NP_248879.1, NP_251390.1, NP_251195.1, NP_253585.1, NP_248931.1, NP_250903.1, NP_248982.1, NP_249446.1, NP_252278.1, NP_252868.1, NP_252826.1, NP_250803.1, NP_249716.1, NP_251728.1			
N0.HOG0000087	OG0000051	n0	NP_418526.1, NP_418308.1, NP_418139.1, NP_415258.1, NP_417834.6	NP_215307.1	NP_252071.1, NP_251492.1, NP_249833.1, NP_251939.1, NP_250989.1	WP_003950769.1, WP_003951791.1, WP_003946841.1, WP_003947274.1	NP_459425.1, NP_462684.1, NP_462503.1	
N0.HOG0000088	OG0000052	n0	NP_416003.1, NP_418000.1, NP_415352.1, NP_417934.1	NP_218182.1, NP_215799.1	NP_253193.1	WP_003950645.1, WP_003950650.1, WP_003950994.1, WP_003951179.1, WP_015506922.1, WP_015508307.1, WP_030771273.1	NP_462531.1, NP_459827.1, NP_460223.1	WP_011277896.1
N0.HOG0000089	OG0000053	n0	NP_417564.2, NP_418776.1, NP_417269.1, NP_417596.1, NP_418146.4		NP_248932.1, NP_250900.1, NP_252615.1		NP_462732.1, NP_463273.1, NP_462049.1, NP_460503.1, NP_461883.1, NP_462598.1, NP_462727.1, NP_459515.1	WP_015385389.1, WP_011278928.1
N0.HOG0000090	OG0000054	n0	NP_417342.1, NP_417357.1	NP_214887.1	NP_250214.1	WP_003950518.1, WP_015508287.1, WP_003951689.1, WP_015506782.1		WP_011278860.1, WP_011279035.1, WP_011278550.1, WP_048054395.1, WP_011277879.1, WP_011278646.1, WP_048054394.1, WP_011279059.1, WP_011278913.1, WP_011277868.1
N0.HOG0000091	OG0000055	n0	NP_415947.1	NP_216031.1, NP_214839.1, NP_216939.1, NP_215074.1, NP_218216.1, NP_215893.1, NP_217191.1	NP_253802.1, NP_253491.1	WP_003949011.1, WP_003951483.1, WP_003947911.1, WP_003951522.1, WP_015506885.1, WP_015507826.1	NP_460567.1	
N0.HOG0000092	OG0000056	n0	NP_416413.1, NP_416654.1, NP_418205.1, NP_418024.1, NP_418511.1, YP_026286.1		NP_250637.1	WP_003951794.1, WP_003950662.1, WP_008403944.1, WP_003949056.1, WP_003951448.1, WP_003951978.1, WP_003951570.1	NP_461134.1, NP_462781.1	WP_015385776.1
N0.HOG0000093	OG0000057	n0	NP_418744.1, NP_417565.2, NP_418061.1, NP_417454.1	NP_215100.1, NP_215008.2	NP_254043.1, NP_248810.1, NP_250318.1	WP_003947348.1, WP_003947168.1, WP_003949721.1, WP_003947374.1	NP_463366.1, NP_462000.3, NP_460501.1, NP_462593.1	
N0.HOG0000094	OG0000058	n1		NP_217142.1	NP_251923.1, NP_251948.1, NP_250882.1, NP_250849.1	WP_003948579.1		WP_011278934.1
N0.HOG0000095	OG0000058	n7		NP_216922.1	NP_250545.1, NP_248941.1			WP_015385400.1, WP_011278325.1, WP_011278045.1, WP_011276975.1, WP_011278016.1, WP_011277333.1, WP_176586685.1
N0.HOG0000096	OG0000059	n0		YP_177808.1, NP_217598.1, NP_218253.1	NP_250786.1, NP_251278.1, NP_250917.1, NP_254011.1, NP_251784.1, NP_251717.1, NP_251246.1, NP_249873.1, NP_253475.1, NP_248997.1, NP_251905.1, NP_251394.1, NP_253719.1, NP_249522.1			
N0.HOG0000097	OG0000060	n0				WP_018470143.1, WP_003947855.1, WP_003948902.1, WP_061405530.1, WP_003950295.1, WP_003951786.1, WP_015507283.1, WP_015508063.1, WP_015507093.1, WP_226660265.1, WP_003947118.1, WP_015507830.1, WP_015507667.1, WP_003949528.1, WP_015507964.1, WP_041826598.1, WP_235208939.1		
N0.HOG0000098	OG0000061	n0	NP_415009.1	NP_217486.1, NP_215915.1, NP_215916.1, YP_177876.1, NP_217600.1, NP_214731.1	NP_250788.1, NP_254071.1	WP_003948530.1, WP_015507402.1, WP_003949257.1	NP_462912.1, NP_459485.1	WP_011277970.1, WP_011277959.1
N0.HOG0000099	OG0000062	n0	NP_418734.1, NP_415063.4, NP_418735.2, NP_418738.1, NP_416021.1, NP_415463.2, NP_417515.1, NP_415247.1, NP_417611.1				NP_459026.1, NP_459538.3, NP_462541.1, NP_459182.1, NP_459031.1, NP_461946.3, NP_459539.1	
N0.HOG0000100	OG0000063	n0	NP_415123.1	NP_215774.1	NP_252155.1, NP_251391.1, NP_253312.1	WP_003946874.1, WP_003950035.1, WP_258038529.1, WP_003950520.1, WP_003946480.1, WP_015506969.1, WP_015508219.1, WP_003950539.1, WP_174905206.1, WP_003946637.1	NP_459585.1	
N0.HOG0000101	OG0000064	n0	NP_415913.1	NP_214982.1, YP_177829.1	NP_253875.1, NP_252280.1, NP_250319.1	WP_003950196.1, WP_003950892.1, WP_015506806.1, WP_003947145.1, WP_015506735.1		WP_011277937.1, WP_011277963.1, WP_011277988.1, WP_011278996.1, WP_011279006.1
N0.HOG0000102	OG0000065	n0	NP_416178.1	NP_218237.3, NP_215159.1, YP_177729.1, NP_215017.1, NP_215156.1, NP_215157.1, YP_177730.1, NP_215158.1, NP_217909.1, NP_214961.1	NP_254233.1	WP_003949762.1, WP_015507243.1, WP_003949761.1	NP_460390.1	
N0.HOG0000103	OG0000066	n0	NP_416304.1	NP_218350.1	NP_249800.1, NP_252978.1, NP_251178.1, NP_250290.1, NP_248853.1, NP_249926.1, NP_252519.1, NP_252616.1, NP_249555.1, NP_249920.1	WP_015507819.1, WP_003951903.1, WP_235208941.1	NP_460245.1	
N0.HOG0000104	OG0000067	n1		NP_216747.1	NP_249967.1	WP_015508069.1	NP_459636.1	WP_011277367.1
N0.HOG0000105	OG0000067	n5	NP_416525.1	NP_218289.1, YP_177823.1	NP_251221.1, NP_253137.1, NP_251855.1	WP_003949442.1, WP_015508032.1	NP_461018.1	WP_011278389.1, WP_011278645.1
N0.HOG0000106	OG0000068	n1	NP_417453.1	NP_215773.1	NP_254042.1	WP_174905235.1		WP_015385383.1
N0.HOG0000107	OG0000068	n6	YP_026183.1	NP_217623.1, NP_216767.1	NP_251716.1	WP_003946560.1		WP_011278692.1, WP_011278037.1
N0.HOG0000108	OG0000068	n12		NP_214675.1	NP_249008.1, NP_250107.1			WP_011277217.1
N0.HOG0000109	OG0000069	n0				WP_234313095.1, WP_015508054.1, WP_008408729.1, WP_015507126.1, WP_015508275.1, WP_010637633.1, WP_037630778.1, WP_015507645.1, WP_003947844.1, WP_030310820.1, WP_003947474.1, WP_015508060.1, WP_003947847.1, WP_003949934.1, WP_003947848.1, WP_003949553.1		
N0.HOG0000110	OG0000070	n0	NP_414603.1, NP_418040.1, NP_418619.1, NP_417280.1	NP_215241.1	NP_252120.1, NP_248915.1, NP_250374.1	WP_003949062.1, WP_003951770.1, WP_003947407.1	NP_459106.1, NP_462577.1, NP_463249.1, NP_461894.1	
N0.HOG0000111	OG0000071	n0	NP_417702.1, NP_414703.1, NP_417701.1	NP_214639.1, NP_215498.1, NP_215739.2	NP_253136.1, NP_249457.1	WP_008414403.1, WP_015507138.1, WP_003949051.1	NP_462259.1, NP_459214.1, NP_462258.1	WP_011277883.1
N0.HOG0000112	OG0000072	n0	NP_417692.1, NP_418718.4, NP_414802.2, NP_416973.1	NP_217269.1	NP_252877.1, NP_248914.1, NP_249945.1, NP_249701.1	WP_008410177.1	NP_462249.1, NP_462433.1, NP_461424.1	WP_011277084.1, WP_011277145.1
N0.HOG0000113	OG0000073	n2	NP_414900.1	NP_216375.1	NP_251019.1, NP_248874.1, NP_252137.1, NP_250998.1, NP_252204.1, NP_250984.1, NP_252626.1	WP_003951625.1, WP_003952112.1		WP_011277176.1
N0.HOG0000114	OG0000073	n13		NP_215448.1				WP_011277614.1
N0.HOG0000115	OG0000074	n0	NP_414955.1, NP_417654.1	NP_217900.1, YP_177970.1, NP_215504.1, NP_215076.1	NP_252732.1, NP_253259.1	WP_008415521.1, WP_015508320.1, WP_086015425.1, WP_003948714.1	NP_459418.1, NP_462215.1	WP_011277020.1
N0.HOG0000116	OG0000075	n0	NP_415104.1, NP_418504.1		NP_253287.1, NP_249118.1, NP_251215.1, NP_251527.1, NP_249929.1, NP_251185.1, NP_252897.1, NP_252211.1, NP_251081.1, NP_253845.1, NP_252583.1		NP_459345.3, NP_461117.1	
N0.HOG0000117	OG0000076	n0	NP_415120.1, NP_418707.1		NP_252847.1	WP_003946650.1, WP_003951651.1, WP_003951899.1, WP_015507585.1, WP_003950013.1, WP_010641004.1, WP_010641402.1, WP_003946621.1, WP_015506708.1	NP_459582.1	WP_011278801.1, WP_011278766.1
N0.HOG0000118	OG0000077	n0	NP_415375.1, NP_415641.1		NP_252300.1, NP_248986.1, NP_251282.1, NP_251401.1, NP_248992.1, NP_248991.1, NP_250101.1, NP_249014.1, NP_248894.1	WP_078485246.1, WP_008410156.1	NP_459854.1, NP_460192.1	
N0.HOG0000119	OG0000078	n0	NP_416812.1, NP_416813.1, NP_415384.1, NP_415381.1	NP_214925.1	NP_252554.1, NP_249579.1, NP_251613.1, NP_253840.1	WP_003950615.1	NP_461296.1, NP_461297.1, NP_459866.1, NP_463215.3, NP_459863.1	
N0.HOG0000120	OG0000079	n1	NP_416189.1, NP_418496.1, NP_416186.4				NP_463144.1, NP_461009.1, NP_460350.1	WP_011278897.1
N0.HOG0000121	OG0000079	n7	NP_415415.1, NP_416106.1				NP_459941.1, NP_460457.1, NP_463171.1, NP_461464.1, NP_459604.1	WP_080504032.1
N0.HOG0000122	OG0000080	n1		NP_215865.1	NP_252912.1	WP_003946615.1		WP_011277617.1
N0.HOG0000123	OG0000080	n4	NP_415434.1	NP_215788.1	NP_251918.1, NP_249804.1, NP_253684.1, NP_249551.1	WP_015507929.1, WP_003952177.1, WP_003946759.1	NP_459959.1	WP_011278918.1
N0.HOG0000124	OG0000081	n1	NP_415447.1	NP_217097.1	NP_249523.1	WP_003947050.1	NP_459972.1	WP_011277048.1
N0.HOG0000125	OG0000081	n6		NP_214920.1, NP_216153.1, NP_216776.1, NP_215148.1	NP_249703.1, NP_251605.1	WP_003947470.1, WP_003946785.1		WP_048054407.1
N0.HOG0000126	OG0000082	n0	NP_415810.1, NP_418001.1, NP_417933.1, NP_416004.1		NP_253187.1, NP_253192.1, NP_254004.1, NP_253190.1, NP_253186.1	WP_003950993.1, WP_015508310.1, WP_015506924.1	NP_460650.1, NP_462532.1, NP_460222.1	
N0.HOG0000127	OG0000083	n0	NP_416101.1, NP_415944.1	NP_215317.1	NP_250163.1, NP_251268.1, NP_254120.1, NP_251938.1	WP_008414096.1, WP_015508068.1, WP_015507323.1, WP_093560236.1, WP_003949147.1, WP_015507258.1	NP_460462.1, NP_460570.1	
N0.HOG0000128	OG0000084	n0	NP_416195.1, NP_417290.1	NP_215980.1, NP_218295.1, NP_218217.1	NP_251648.1, NP_252357.1, NP_251084.1, NP_249504.1	WP_008406098.1, WP_018895195.1, WP_003947938.1	NP_460338.1, NP_461903.1	WP_011276955.1
N0.HOG0000129	OG0000085	n0	NP_416871.1, NP_417266.1		NP_251734.1, NP_252635.1, NP_251273.1, NP_248723.1, NP_253669.2, NP_251514.1, NP_252801.1, NP_253543.1, NP_252663.1, NP_252152.1, NP_250302.1, NP_249619.1		NP_461879.1	
N0.HOG0000130	OG0000086	n0	NP_418651.3, YP_026162.2, NP_418510.1, NP_418206.1, NP_417041.1, NP_418652.2		NP_250638.1	WP_003951793.1, WP_003951449.1, WP_003951450.1, WP_003950663.1, WP_003951960.1, WP_003950664.1	NP_462782.1	WP_011278916.1
N0.HOG0000131	OG0000087	n0	NP_417490.1	NP_216999.1, NP_218333.1, NP_218331.1, NP_218332.1, NP_216698.1	NP_064725.1, NP_251227.1	WP_003951088.1, WP_008408053.1, WP_008403410.1, WP_003947106.1, WP_003947617.1, WP_003946811.1	NP_462088.1	
N0.HOG0000132	OG0000088	n0	NP_418713.1		NP_249991.1, NP_252100.1, NP_248839.1, NP_251116.1, NP_249366.1, NP_250054.1, NP_251077.1, NP_251158.1, NP_250783.1, NP_250740.1, NP_249163.1, NP_252588.1, NP_250602.1, NP_253583.1			
N0.HOG0000133	OG0000089	n0		NP_216276.1, NP_217646.1, NP_217888.1, NP_217751.1, NP_217000.1, YP_009030036.1, NP_218251.1, NP_218257.1, NP_215410.1, NP_216801.1, NP_217997.1, NP_217604.1, NP_215941.1, NP_217603.1, NP_214735.1				
N0.HOG0000134	OG0000090	n0		NP_216447.1	NP_253126.1, NP_254067.1, NP_252873.1, NP_249584.1, NP_254076.1, NP_252471.1, NP_250541.1	WP_003946807.1, WP_003950103.1, WP_015507165.1, WP_003950610.1, WP_003948383.1, WP_003948195.1, WP_003948603.1		
N0.HOG0000135	OG0000091	n1	NP_414585.1, NP_416214.1, NP_417246.4				NP_459082.1, NP_460318.1	
N0.HOG0000136	OG0000091	n6		NP_215654.1		WP_003946468.1		WP_011277723.1
N0.HOG0000137	OG0000091	n8		NP_215075.1		WP_003952271.1, WP_003948739.1		WP_011277234.1, WP_011277210.1, WP_011277849.1
N0.HOG0000138	OG0000092	n0	NP_414618.4		NP_251182.1, NP_252011.1, NP_253589.1, NP_249914.1, NP_251524.1, NP_250090.1, NP_251241.1, NP_250811.1, NP_253876.1, NP_248963.1, NP_249168.1	WP_015507071.1	NP_459120.1	
N0.HOG0000139	OG0000093	n0	NP_414657.1, NP_415255.1	NP_216731.1, NP_217011.1	NP_253703.1, NP_250277.1, NP_252105.1, NP_250939.1	WP_003947676.1, WP_015507555.1, WP_015507560.1	NP_459158.2, NP_459722.1	WP_011277226.1
N0.HOG0000140	OG0000094	n0	NP_417440.4, NP_415220.1, NP_414728.1, NP_418555.1, NP_418541.2	YP_177889.1	NP_250509.1, NP_250037.1	WP_003946882.1	NP_462030.1, NP_459686.1, NP_459239.1, NP_461494.1, NP_463161.1	
N0.HOG0000141	OG0000095	n1	NP_414769.1		NP_250633.1	WP_015506705.1, WP_015507397.1	NP_462554.1	WP_011278948.1
N0.HOG0000142	OG0000095	n6	NP_418790.1	NP_217937.1	NP_253367.1	WP_003949992.1, WP_003948582.1	NP_463414.1	WP_011277001.1, WP_011277371.1
N0.HOG0000143	OG0000096	n0	NP_418493.1, NP_414869.1	NP_218184.1	NP_253421.1, NP_249578.1, NP_252258.1	WP_086014546.1, WP_003947780.1	NP_463140.1, NP_459366.1	WP_011278033.1, WP_011279023.1, WP_011276956.1, WP_011277224.1
N0.HOG0000144	OG0000097	n0	NP_415938.1, NP_416399.1, NP_416400.1, NP_418775.1, NP_417543.1		NP_248866.1		NP_460585.2, NP_462478.1, NP_460876.1, NP_463392.1, NP_462131.1, NP_462067.1, NP_462130.1, NP_460616.1	
N0.HOG0000145	OG0000098	n0	NP_418134.1, NP_416015.2, NP_418245.1	YP_177712.1, YP_177923.1, NP_217816.1, NP_215177.1, NP_215225.1	NP_251023.1, NP_248721.1, NP_248873.1	WP_015508277.1	NP_459040.1, NP_462037.1	
N0.HOG0000146	OG0000099	n1			NP_251999.1			WP_015385647.1, WP_011277754.1
N0.HOG0000147	OG0000099	n3	NP_416409.1, NP_418358.1, NP_417952.1		NP_251523.1, NP_251707.1, NP_253714.1, NP_253042.1, NP_250444.1		NP_460884.1, NP_462492.1	WP_011278194.1
N0.HOG0000148	OG0000100	n0	NP_416909.1, NP_416916.1	YP_177782.1, YP_177868.1, NP_215852.1	NP_249090.1, NP_251399.1, NP_250794.1, NP_249623.1	WP_003950369.1, WP_003950564.1	NP_461365.1, NP_461375.1	WP_048054433.1
N0.HOG0000149	OG0000101	n0	NP_418712.1		NP_252589.1, NP_251157.1, NP_249367.1, NP_248840.1, NP_252099.1, NP_250055.1, NP_251078.1, NP_249992.1, NP_250784.1, NP_250741.1, NP_249162.1, NP_253582.1, NP_250601.1			
N0.HOG0000150	OG0000102	n0		NP_216245.1, NP_215239.1, NP_217267.1, NP_215345.1, NP_218304.1, NP_217916.1, NP_215240.1, NP_215245.1, NP_218284.1, NP_214659.1, NP_214660.1, NP_215408.1, NP_214795.1, NP_216412.1				
N0.HOG0000151	OG0000103	n0		NP_217724.1, NP_215535.1, NP_214752.1	NP_252410.1, NP_252368.1, NP_248934.1, NP_249917.1	WP_003950623.1, WP_010639665.1, WP_003950710.1, WP_015507991.1, WP_008415217.1, WP_003951034.1, WP_010639030.1		
N0.HOG0000152	OG0000104	n0		NP_217025.1, NP_216060.1, NP_215279.1, NP_217690.1, NP_217573.1	NP_249349.1, NP_253519.1, NP_252020.1, NP_252572.1, NP_250070.1	WP_003948571.1, WP_015506954.1, WP_003949505.1		WP_080504016.1
N0.HOG0000153	OG0000105	n0		NP_215285.1	NP_248923.1, NP_249171.1, NP_248922.1, NP_253767.1, NP_253176.1	WP_030769295.1, WP_003951990.1, WP_003949108.1, WP_015507070.1, WP_015507262.1, WP_008414745.1, WP_003947009.1		WP_011278622.1
N0.HOG0000154	OG0000106	n0	NP_415011.1, NP_414589.1, NP_417809.1	YP_177949.1	NP_254205.1, NP_249898.1, NP_254216.1	WP_003948052.1	NP_459487.1, NP_459091.1, NP_462361.1	WP_011277282.1, WP_011277044.1
N0.HOG0000155	OG0000107	n0	NP_414754.1	NP_214994.2	NP_252056.1, NP_252288.1, NP_252486.1, NP_253165.1	WP_003950974.1, WP_003946998.1, WP_003949304.1	NP_462048.1, NP_459306.1, NP_459623.1	WP_011277131.1
N0.HOG0000156	OG0000108	n0	NP_415545.1, NP_415073.1, NP_414833.1, NP_416593.1, NP_414906.1, NP_418015.1	NP_217947.1	NP_249669.1, NP_250628.1	WP_086014547.1	NP_459321.1, NP_461696.1, NP_461444.1	
N0.HOG0000157	OG0000109	n1			NP_252842.1			WP_011279012.1
N0.HOG0000158	OG0000109	n2	NP_414890.1	NP_216775.1, YP_177754.1, NP_217602.1, YP_177699.1	NP_252319.1	WP_003947267.1, WP_003946786.1, WP_015508313.1	NP_460586.1	WP_011278940.1
N0.HOG0000159	OG0000110	n0	NP_415028.1, NP_415635.4	NP_215501.1	NP_252753.1, NP_251547.1, NP_253284.1, NP_251677.1	WP_003951366.1, WP_003950359.1, WP_015506973.1, WP_003948339.1	NP_459502.1, NP_460188.1	
N0.HOG0000160	OG0000111	n0	NP_418540.1, NP_415098.1, NP_417973.1, NP_415078.1, NP_415096.1, NP_417972.1, NP_416016.1				NP_463160.1, NP_490500.1, NP_460056.1, NP_461796.1, NP_461788.1, NP_463180.1	
N0.HOG0000161	OG0000112	n0	NP_416612.1, NP_415246.2				NP_461094.1, NP_459333.1, NP_459299.1, NP_463449.1, NP_459180.1, NP_462539.1, NP_459028.1, NP_459541.1, NP_490509.1, NP_459201.1, NP_461945.1	
N0.HOG0000162	OG0000113	n0	NP_415530.1, NP_417583.4, NP_418664.2	NP_217220.1	NP_254079.1, NP_252192.1, NP_252189.1, NP_251813.1, NP_254026.1	WP_015506780.1, WP_003948300.1	NP_463318.1	WP_048054396.1
N0.HOG0000163	OG0000114	n1			NP_248944.1	WP_003952176.1, WP_003947425.1		WP_011278035.1, WP_147127852.1
N0.HOG0000164	OG0000114	n5	NP_416159.2		NP_252031.1, NP_249633.1	WP_003949568.1, WP_010640768.1, WP_008417060.1	NP_460407.3	WP_011278908.1
N0.HOG0000165	OG0000115	n0	NP_417354.1, NP_416651.1, NP_417363.2, NP_416963.1, NP_417680.1	NP_218375.1	NP_249131.1, NP_253722.1	WP_003947522.1	NP_461131.1, NP_461414.1, NP_462241.1	WP_015385401.1
N0.HOG0000166	OG0000116	n0	NP_417884.1, NP_416744.1	NP_217819.1, NP_216765.1	NP_251715.1, NP_252274.1	WP_003948563.1, WP_003947219.1, WP_003946559.1	NP_462428.1, NP_461226.1	WP_011278830.1, WP_011277972.1
N0.HOG0000167	OG0000117	n0	NP_417958.1, NP_417153.1	NP_217156.1, NP_217158.1, NP_218261.1, NP_215342.1	NP_250967.1, NP_253044.1	WP_003949158.1, WP_003952242.1, WP_003949740.1	NP_461723.1	WP_011278518.1
N0.HOG0000168	OG0000118	n0	NP_418733.1, NP_418732.1, NP_418256.1, NP_417370.1	NP_217162.1, NP_217410.1, NP_216217.1	NP_253967.1, NP_252427.1		NP_459701.1, NP_462834.1, NP_461960.1	WP_011278313.1
N0.HOG0000169	OG0000119	n1	NP_417906.1				NP_462454.1	
N0.HOG0000170	OG0000119	n3		NP_218359.1, NP_214831.1	NP_251042.1	WP_003949471.1, WP_008405235.1, WP_015507022.1, WP_015508184.1		WP_015385399.1
N0.HOG0000171	OG0000119	n10			NP_251680.1	WP_010640369.1		WP_011278957.1
N0.HOG0000172	OG0000120	n0	NP_418072.1	NP_215210.1, NP_217473.1, NP_216034.1	NP_253687.1, NP_249396.1, NP_249705.1, NP_250081.1	WP_015508109.1, WP_003948413.1, WP_003948428.1	NP_462607.1	WP_011278716.1
N0.HOG0000173	OG0000121	n0	YP_026287.1		NP_250576.1, NP_253482.1	WP_003947102.1, WP_003947344.1, WP_008404607.1, WP_003951841.1, WP_015507281.1, WP_003948528.1, WP_050777403.1, WP_003949550.1, WP_015507415.1	NP_463333.1	
N0.HOG0000174	OG0000122	n0		NP_217457.1, NP_218343.1, NP_216037.1, NP_216045.1, NP_215701.1, NP_215861.1, NP_215529.1, YP_177686.1, NP_216441.2, NP_218318.1, NP_214918.1, NP_217466.3, NP_217446.2				
N0.HOG0000175	OG0000123	n0		NP_215205.1	NP_251647.1	WP_015507430.1, WP_015506983.1, WP_008413414.1, WP_003947147.1, WP_015507980.1, WP_003951698.1, WP_003951343.1, WP_061405451.1, WP_015507855.1, WP_049978650.1, WP_003951593.1		
N0.HOG0000176	OG0000124	n1		NP_217306.3, NP_216143.1, NP_215429.1				WP_011278198.1, WP_011278536.1, WP_011277975.1, WP_011278997.1, WP_011279076.1
N0.HOG0000177	OG0000124	n8		NP_218057.1, NP_218040.1, NP_218039.1				WP_011279020.1, WP_011279021.1
N0.HOG0000178	OG0000125	n0		NP_218316.2, NP_217797.1, NP_216763.1, NP_217018.1, NP_215489.1	NP_250091.1, NP_250704.1, NP_251578.1	WP_003951066.1, WP_003948349.1, WP_003948166.1, WP_003950073.1		WP_048054382.1
N0.HOG0000179	OG0000126	n0			NP_250027.1, NP_253852.1, NP_254199.1, NP_253088.1, NP_251261.1, NP_251572.1, NP_250867.1, NP_249934.1, NP_253184.1, NP_253236.1, NP_252983.1, NP_252886.1		NP_461338.1	
N0.HOG0000180	OG0000127	n1	NP_416273.1, NP_414641.1	NP_215676.1	NP_253090.1	WP_008405728.1	NP_460267.1, NP_459142.1	WP_011277075.1
N0.HOG0000181	OG0000127	n8		NP_217501.1		WP_003948216.1, WP_003949123.1		WP_015385361.1
N0.HOG0000182	OG0000128	n1	NP_414746.1	NP_217554.1, NP_215354.1	NP_251809.2	WP_003949094.1, WP_003952300.1, WP_003951924.1	NP_459257.1	WP_011278576.1
N0.HOG0000183	OG0000128	n9		NP_214843.1		WP_003948527.1		WP_011277288.1
N0.HOG0000184	OG0000129	n0	YP_009518782.1, NP_415895.1, NP_416719.1, NP_415449.1, NP_414776.1				NP_460531.1, NP_460946.1, NP_460434.1, NP_460490.1, NP_461210.1, NP_459974.1, NP_459317.1	
N0.HOG0000185	OG0000130	n0	NP_414793.2, NP_415189.2, NP_415888.1, NP_416696.2, NP_416535.2, NP_417456.2, NP_417685.2, YP_009518770.2, NP_416498.2, NP_417962.2, NP_415084.2, NP_415847.2					
N0.HOG0000186	OG0000131	n0	NP_414933.1, NP_416125.2	NP_217763.1	NP_254047.1, NP_250490.1, NP_249848.1	WP_003948375.1, WP_003948883.1, WP_003950455.1, WP_003951261.1	NP_459392.1, NP_460435.1	
N0.HOG0000187	OG0000132	n0	NP_415464.4, NP_415459.1, NP_418736.3, NP_415064.1				NP_459032.1, NP_459298.1, NP_459181.1, NP_463450.1, NP_490508.1, NP_462540.1, NP_459027.1, NP_459540.1	
N0.HOG0000188	OG0000133	n0	NP_418572.4, NP_415075.1	YP_177922.1	NP_251955.1, NP_250573.1, NP_253677.1, NP_249477.1	WP_003950576.1, WP_003949789.1, WP_003950752.1	NP_463202.1, NP_460612.1	
N0.HOG0000189	OG0000134	n0	NP_416326.1, NP_415780.1	NP_215521.1, NP_216125.1	NP_250449.1, NP_249692.1, NP_249300.1	WP_003947084.1, WP_003947541.1	NP_460780.1, NP_460682.1	WP_011278257.1
N0.HOG0000190	OG0000135	n0	NP_415981.1	NP_217232.1	NP_250058.1, NP_250595.1, NP_252904.1, NP_253404.1, NP_252268.1, NP_251460.1	WP_015507971.1, WP_003947760.1, WP_003946914.1	NP_460540.1	
N0.HOG0000191	OG0000136	n1	YP_026237.1, NP_416098.1			WP_003946671.1	NP_462733.1, NP_461215.1, NP_462728.1, NP_460465.1	WP_011277752.1
N0.HOG0000192	OG0000136	n8		NP_215067.1	NP_251199.1		NP_462597.1	WP_011278772.1
N0.HOG0000193	OG0000137	n0	NP_416112.1, YP_008592385.1, NP_417396.4, NP_417032.1		NP_250517.1, NP_253716.1, NP_253905.1, NP_251200.1	WP_003951400.1, WP_003952131.1	NP_462036.1, NP_460447.1	
N0.HOG0000194	OG0000138	n0	NP_416167.1	NP_217876.1	NP_253046.1, NP_250025.1, NP_251622.1, NP_249531.1, NP_251406.1, NP_252412.1	WP_003947424.1, WP_003952241.1	NP_460399.1	WP_011279088.1
N0.HOG0000195	OG0000139	n0	NP_416911.1, NP_416217.1	NP_215643.1	NP_252252.1, NP_252449.1, NP_250461.1	WP_015506679.1, WP_003946939.1, WP_003947924.1	NP_461367.1, NP_460315.1	WP_011278249.1
N0.HOG0000196	OG0000140	n0	NP_416226.1, NP_418709.1, NP_418708.1		NP_253395.1, NP_251604.1	WP_008415061.1, WP_008406214.1, WP_003949754.1, WP_003951546.1	NP_460306.1, NP_459749.1	WP_011278069.1
N0.HOG0000197	OG0000141	n0	NP_416580.1, NP_416579.1		NP_251216.1, NP_250127.1, NP_251217.1, NP_250708.1, NP_253288.1, NP_253065.1, NP_252896.1	WP_003947661.1	NP_461073.1, NP_461072.1	
N0.HOG0000198	OG0000142	n0	NP_416757.1, NP_416852.1	NP_216016.1	NP_252243.1, NP_253506.1	WP_003946971.1	NP_461240.1, NP_463070.1, NP_459551.1	WP_011278322.1, WP_015385526.1, WP_011277870.1
N0.HOG0000199	OG0000143	n0	YP_026228.1, NP_417096.1	NP_215414.1	NP_252382.1, NP_251590.1, NP_249739.1, NP_249524.1, NP_250468.1, NP_249732.1, NP_249810.1	WP_003948271.1	NP_462546.1	
