HOG	OG	Gene Tree Parent Clade	Eco	Mtu	Pae	Sal	Sen	sac
N2.HOG0001284	OG0000980	n0		NP_217310.1		WP_003946673.1		
N2.HOG0001285	OG0000981	n0		YP_177877.1, NP_217731.1				
N2.HOG0001286	OG0000982	n0				WP_015508159.1, WP_015507097.1		
N2.HOG0001287	OG0000984	n0		NP_216733.1		WP_003947688.1		
N2.HOG0001288	OG0000985	n0		NP_216936.1		WP_003948013.1		
N2.HOG0001289	OG0000986	n0		NP_216937.1		WP_003948015.1		
N2.HOG0001290	OG0000987	n0		NP_214555.1		WP_003948008.1		
N2.HOG0001291	OG0000988	n0				WP_008415972.1, WP_003951258.1		
N2.HOG0001292	OG0000991	n0		NP_216882.1		WP_015507912.1		
N2.HOG0001293	OG0000992	n0		NP_216883.1		WP_003947970.1		
N2.HOG0001294	OG0000993	n0		YP_177874.1		WP_165397190.1		
N2.HOG0001295	OG0000994	n0		NP_217849.1		WP_003949943.1		
N2.HOG0001296	OG0000995	n0		NP_215545.1		WP_003950982.1		
N2.HOG0001297	OG0000996	n0				WP_003952051.1		
N2.HOG0001298	OG0000997	n0				WP_003951658.1		
N2.HOG0001299	OG0000999	n0		NP_215411.1		WP_003948145.1		
N2.HOG0001300	OG0001000	n0		NP_217833.1		WP_003948436.1		
N2.HOG0001301	OG0001001	n0		NP_217836.1		WP_003948439.1		
N2.HOG0001302	OG0001002	n0		NP_215764.2		WP_003950819.1		
N2.HOG0001303	OG0001005	n0				WP_003946986.1		
N2.HOG0001304	OG0001006	n0				WP_003952076.1		
N2.HOG0001305	OG0001007	n0		NP_214629.1, NP_215134.1		WP_015507268.1		
N2.HOG0001306	OG0001008	n0		NP_216373.1		WP_003949282.1		
N2.HOG0001307	OG0001009	n0		NP_216084.1		WP_015508234.1		
N2.HOG0001308	OG0001010	n0		NP_216105.1		WP_003946826.1		
N2.HOG0001309	OG0001011	n0		NP_216149.3		WP_003947475.1		
N2.HOG0001310	OG0001012	n0		NP_217620.1		WP_003948087.1		
N2.HOG0001311	OG0001013	n0				WP_003951233.1, WP_003949756.1		
N2.HOG0001312	OG0001014	n0				WP_015507333.1		
N2.HOG0001313	OG0001015	n0		YP_177899.1, NP_217200.1		WP_008404280.1		
N2.HOG0001314	OG0001016	n0		NP_215989.1		WP_003947403.1		
N2.HOG0001315	OG0001018	n0		NP_215622.1		WP_015507935.1		
N2.HOG0001316	OG0001019	n0				WP_003951677.1		
N2.HOG0001317	OG0001021	n0		NP_215847.1		WP_008406550.1		
N2.HOG0001318	OG0001022	n0		NP_217979.1		WP_003948620.1		
N2.HOG0001319	OG0001025	n0		NP_217744.1		WP_003950754.1		
N2.HOG0001320	OG0001026	n0		NP_216228.1		WP_008403414.1		
N2.HOG0001321	OG0001027	n0		NP_217278.1		WP_015507210.1		
N2.HOG0001322	OG0001028	n0		NP_216200.1		WP_003950440.1		
N2.HOG0001323	OG0001029	n0				WP_003947594.1, WP_008406943.1		
N2.HOG0001324	OG0001030	n0		NP_216655.1		WP_003947026.1		
N2.HOG0001325	OG0001032	n0				WP_003946993.1		
N2.HOG0001326	OG0001034	n0		YP_177757.1		WP_003947083.1		
N2.HOG0001327	OG0001035	n0		NP_218161.1		WP_003949669.1		
N2.HOG0001328	OG0001036	n0		NP_215524.1		WP_003950266.1		
N2.HOG0001329	OG0001038	n0		NP_215536.1		WP_003950331.1		
N2.HOG0001330	OG0001039	n0		NP_215502.1				
N2.HOG0001331	OG0001040	n0				WP_003946635.1, WP_003949680.1		
N2.HOG0001332	OG0001041	n0		NP_217540.1		WP_003951003.1		
N2.HOG0001333	OG0001042	n0				WP_003950169.1, WP_003950119.1		
N2.HOG0001334	OG0001046	n0		NP_215530.1		WP_003950287.1		
N2.HOG0001335	OG0001047	n0		NP_215527.1		WP_015507271.1		
N2.HOG0001336	OG0001048	n0		NP_215815.1		WP_003950870.1		
N2.HOG0001337	OG0001049	n0		NP_215271.1		WP_008405319.1		
N2.HOG0001338	OG0001050	n0				WP_003950701.1		
N2.HOG0001339	OG0001051	n0		NP_216227.1		WP_003947330.1		
N2.HOG0001340	OG0001052	n0		YP_177908.1		WP_003947412.1		
N2.HOG0001341	OG0001053	n0		NP_216000.1		WP_003947376.1		
N2.HOG0001342	OG0001054	n0				WP_015506816.1, WP_008405913.1		
N2.HOG0001343	OG0001055	n0				WP_003946904.1, WP_008414245.1, WP_041826617.1, WP_003948570.1		
N2.HOG0001344	OG0001058	n0				WP_003946501.1, WP_003950195.1		
N2.HOG0001345	OG0001059	n2				WP_003948201.1		
N2.HOG0001346	OG0001059	n3				WP_003947271.1		
N2.HOG0001347	OG0001064	n0		NP_214998.1		WP_003948818.1		
N2.HOG0001348	OG0001065	n0				WP_003950912.1		
N2.HOG0001349	OG0001067	n0		NP_216810.1, NP_214589.1		WP_003949176.1		
N2.HOG0001350	OG0001068	n0		NP_217123.1		WP_003950082.1		
N2.HOG0001351	OG0001069	n0		NP_214946.1				
N2.HOG0001352	OG0001070	n0		NP_215928.1		WP_003946987.1		
N2.HOG0001353	OG0001071	n0		NP_215978.1		WP_003947441.1		
N2.HOG0001354	OG0001072	n0		NP_215979.1		WP_003947439.1		
N2.HOG0001355	OG0001073	n0		NP_215977.1		WP_003947442.1		
N2.HOG0001356	OG0001074	n0		NP_215617.1				
N2.HOG0001357	OG0001075	n0				WP_003951621.1		
N2.HOG0001358	OG0001076	n0		NP_216159.1		WP_003947155.1		
N2.HOG0001359	OG0001077	n0		NP_216158.1		WP_003947156.1		
N2.HOG0001360	OG0001078	n0		NP_216157.1		WP_003947157.1		
N2.HOG0001361	OG0001079	n1		NP_215139.1				
N2.HOG0001362	OG0001079	n2		NP_216007.1		WP_050777398.1		
N2.HOG0001363	OG0001080	n0				WP_003948473.1, WP_003946760.1		
N2.HOG0001364	OG0001081	n0		NP_216559.1		WP_003950555.1		
N2.HOG0001365	OG0001082	n0				WP_003948981.1		
N2.HOG0001366	OG0001083	n0		NP_217190.1		WP_008414158.1		
N2.HOG0001367	OG0001084	n0		NP_217938.1		WP_010638764.1		
N2.HOG0001368	OG0001086	n0		NP_218189.1		WP_003949639.1		
N2.HOG0001369	OG0001087	n0		NP_214971.1				
N2.HOG0001370	OG0001088	n0		NP_214903.1				
N2.HOG0001371	OG0001089	n0				WP_003947791.1		
N2.HOG0001372	OG0001090	n0		NP_217108.1		WP_003947059.1		
N2.HOG0001373	OG0001091	n0		NP_217109.1		WP_003947060.1		
N2.HOG0001374	OG0001092	n0		NP_217110.1		WP_003947061.1		
N2.HOG0001375	OG0001093	n0		NP_217119.1		WP_003947062.1		
N2.HOG0001376	OG0001094	n0				WP_003948543.1, WP_003952292.1, WP_003950739.1		
N2.HOG0001377	OG0001095	n0		NP_217088.1		WP_003949289.1		
N2.HOG0001378	OG0001097	n0		YP_177855.1, NP_217889.1		WP_015507373.1		
N2.HOG0001379	OG0001098	n0		NP_218358.1				
N2.HOG0001380	OG0001099	n0		NP_216460.1		WP_003949469.1		
N2.HOG0001381	OG0001100	n0		NP_215936.1				
N2.HOG0001382	OG0001101	n0				WP_003947981.1, WP_015507116.1		
N2.HOG0001383	OG0001102	n0		NP_216723.1		WP_003947670.1		
N2.HOG0001384	OG0001103	n0		NP_216724.1		WP_015508008.1		
N2.HOG0001385	OG0001104	n0		NP_214768.1		WP_015508010.1		
N2.HOG0001386	OG0001105	n0		NP_216119.1		WP_003947547.1		
N2.HOG0001387	OG0001106	n0		NP_217550.1		WP_003946864.1		
N2.HOG0001388	OG0001107	n0		NP_217774.1		WP_015507215.1		
N2.HOG0001389	OG0001108	n0		NP_216027.1		WP_003946540.1		
N2.HOG0001390	OG0001110	n0		NP_215833.1		WP_003951877.1		
N2.HOG0001391	OG0001112	n0		NP_216768.1		WP_003947190.1		
N2.HOG0001392	OG0001113	n0				WP_003946738.1		
N2.HOG0001393	OG0001114	n0				WP_015507176.1		
N2.HOG0001394	OG0001115	n0				WP_010644601.1, WP_003950142.1		
N2.HOG0001395	OG0001116	n0				WP_003952324.1		
N2.HOG0001396	OG0001117	n0				WP_003949940.1, WP_003952325.1		
N2.HOG0001397	OG0001119	n0				WP_003947771.1		
N2.HOG0001398	OG0001120	n0		NP_215531.1		WP_003950288.1		
N2.HOG0001399	OG0001123	n0		NP_217125.1		WP_008416884.1, WP_003951128.1		
N2.HOG0001400	OG0001124	n0		NP_217673.1		WP_003948725.1		
N2.HOG0001401	OG0001125	n0		NP_217671.1		WP_003948727.1		
N2.HOG0001402	OG0001126	n0		NP_217670.1		WP_003948728.1		
N2.HOG0001403	OG0001127	n0		NP_217667.1		WP_003948731.1		
N2.HOG0001404	OG0001128	n0		NP_217666.1		WP_174905219.1		
N2.HOG0001405	OG0001129	n0		NP_217665.1		WP_030772685.1		
N2.HOG0001406	OG0001130	n0		NP_214922.1		WP_003950938.1		
N2.HOG0001407	OG0001132	n0		NP_216963.1		WP_008411889.1		
N2.HOG0001408	OG0001133	n0		NP_214878.1		WP_015507654.1		
N2.HOG0001409	OG0001134	n0		NP_217972.3		WP_015507724.1		
N2.HOG0001410	OG0001135	n0				WP_003947923.1, WP_003949507.1		
N2.HOG0001411	OG0001136	n0		NP_215792.1		WP_003947370.1		
N2.HOG0001412	OG0001138	n0		NP_215694.1		WP_003950670.1		
N2.HOG0001413	OG0001139	n0		YP_177915.1		WP_003951079.1		
N2.HOG0001414	OG0001140	n0		NP_217530.1		WP_015507069.1		
N2.HOG0001415	OG0001141	n0		NP_216438.1, NP_214913.1		WP_008415035.1		
N2.HOG0001416	OG0001142	n0		NP_215314.1		WP_078485263.1		
N2.HOG0001417	OG0001143	n0				WP_015507717.1		
N2.HOG0001418	OG0001144	n0		NP_215471.1		WP_008410614.1		
N2.HOG0001419	OG0001145	n0		NP_217500.1		WP_003949080.1		
N2.HOG0001420	OG0001146	n0		NP_215624.1		WP_003948233.1		
N2.HOG0001421	OG0001147	n0		NP_216229.1		WP_003947322.1		
N2.HOG0001422	OG0001148	n0		NP_217384.1		WP_003951175.1		
N2.HOG0001423	OG0001149	n0		NP_215803.1		WP_015508305.1		
N2.HOG0001424	OG0001150	n0		NP_216823.1		WP_003947406.1		
N2.HOG0001425	OG0001151	n0				WP_003949179.1		
N2.HOG0001426	OG0001152	n0		NP_217441.1		WP_010641955.1		
N2.HOG0001427	OG0001153	n0		NP_216920.1		WP_003947997.1		
N2.HOG0001428	OG0001155	n0				WP_003951045.1		
N2.HOG0001429	OG0001156	n0		NP_216665.1		WP_003947578.1		
N2.HOG0001430	OG0001157	n0		NP_216056.1		WP_003947569.1		
N2.HOG0001431	OG0001158	n0		NP_217420.1		WP_008409401.1		
N2.HOG0001432	OG0001159	n0		NP_217422.1		WP_015507031.1		
N2.HOG0001433	OG0001160	n0		NP_217423.1		WP_015507032.1		
N2.HOG0001434	OG0001161	n0		NP_217425.1		WP_003951122.1		
N2.HOG0001435	OG0001162	n0		NP_214865.1		WP_003949202.1		
N2.HOG0001436	OG0001163	n0		NP_216211.1		WP_003947346.1		
N2.HOG0001437	OG0001164	n0		NP_217616.1		WP_003950494.1		
N2.HOG0001438	OG0001166	n0				WP_008409816.1, WP_003946850.1		
N2.HOG0001439	OG0001167	n0				WP_174905225.1, WP_003948487.1		
N2.HOG0001440	OG0001168	n0				WP_015507758.1		
N2.HOG0001441	OG0001169	n0		NP_217252.1		WP_003951253.1		
N2.HOG0001442	OG0001170	n0		NP_217253.1		WP_008404190.1		
N2.HOG0001443	OG0001172	n0		NP_218098.1		WP_010643610.1		
N2.HOG0001444	OG0001173	n0		NP_218099.1		WP_003949796.1		
N2.HOG0001445	OG0001174	n0		NP_215802.1		WP_003951628.1		
N2.HOG0001446	OG0001175	n0		NP_215537.1		WP_003950345.1		
N2.HOG0001447	OG0001176	n0		NP_216790.1, YP_004837055.2, NP_217317.1, YP_177621.1				
N2.HOG0001448	OG0001177	n0		NP_217205.1		WP_015506970.1		
N2.HOG0001449	OG0001178	n0		NP_216130.1		WP_003947533.1		
N2.HOG0001450	OG0001180	n0		YP_177864.1		WP_003951910.1, WP_003947235.1		
N2.HOG0001451	OG0001181	n0		NP_217621.1		WP_003950486.1		
N2.HOG0001452	OG0001182	n0		NP_215326.1		WP_008415477.1		
N2.HOG0001453	OG0001183	n0		NP_216501.1		WP_015508217.1		
N2.HOG0001454	OG0001184	n0		NP_216012.1		WP_003950908.1, WP_003947712.1		
N2.HOG0001455	OG0001185	n0		NP_215908.1		WP_010636544.1		
N2.HOG0001456	OG0001186	n0		NP_216888.1		WP_003947988.1		
N2.HOG0001457	OG0001187	n0		NP_214552.1		WP_015507189.1		
N2.HOG0001458	OG0001188	n0		NP_217070.1		WP_003947042.1		
N2.HOG0001459	OG0001189	n0		NP_216664.1		WP_003947577.1		
N2.HOG0001460	OG0001190	n0		NP_214722.1		WP_015507489.1		
N2.HOG0001461	OG0001191	n0		NP_218106.1		WP_008404974.1		
N2.HOG0001462	OG0001192	n0				WP_003949593.1		
N2.HOG0001463	OG0001194	n0				WP_003948470.1		
N2.HOG0001464	OG0001195	n0				WP_015507296.1		
N2.HOG0001465	OG0001196	n0				WP_165398605.1		
N2.HOG0001466	OG0001197	n0		NP_216737.1		WP_015507982.1		
N2.HOG0001467	OG0001198	n0		YP_178026.1		WP_003949390.1		
N2.HOG0001468	OG0001199	n0		NP_216652.1		WP_003946880.1		
N2.HOG0001469	OG0001200	n0		YP_177996.1		WP_008406591.1		
N2.HOG0001470	OG0001201	n0		NP_216859.1		WP_003947901.1		
N2.HOG0001471	OG0001202	n0				WP_003946911.1		
N2.HOG0001472	OG0001204	n0		NP_215519.1		WP_003950263.1		
N2.HOG0001473	OG0001205	n0		NP_217414.1		WP_003951130.1		
N2.HOG0001474	OG0001206	n0		NP_217299.1		WP_003951206.1		
N2.HOG0001475	OG0001207	n0		NP_217301.1		WP_003951205.1		
N2.HOG0001476	OG0001208	n0		NP_217354.1		WP_003951191.1		
N2.HOG0001477	OG0001209	n0		NP_217358.1		WP_003951186.1		
N2.HOG0001478	OG0001210	n0		YP_177997.1		WP_003948937.1		
N2.HOG0001479	OG0001211	n0		NP_215596.1		WP_003948327.1		
N2.HOG0001480	OG0001212	n0		NP_218144.1		WP_015507655.1		
N2.HOG0001481	OG0001213	n0		NP_216956.1		WP_003948027.1		
N2.HOG0001482	OG0001214	n0		NP_216957.1		WP_003948028.1		
N2.HOG0001483	OG0001215	n0		NP_216958.1		WP_003948029.1		
N2.HOG0001484	OG0001216	n0		NP_215831.1		WP_003950508.1		
N2.HOG0001485	OG0001217	n0		NP_215169.1		WP_015506951.1		
N2.HOG0001486	OG0001218	n0		NP_215937.1		WP_003947464.1		
N2.HOG0001487	OG0001219	n0		NP_216173.1		WP_003947119.1		
N2.HOG0001488	OG0001220	n0		NP_216960.1		WP_015507898.1		
N2.HOG0001489	OG0001221	n0				WP_003947933.1		
N2.HOG0001490	OG0001222	n0		NP_215338.1		WP_015507917.1		
N2.HOG0001491	OG0001223	n0		NP_215922.1		WP_003947011.1		
N2.HOG0001492	OG0001224	n0		NP_215500.1		WP_008413108.1		
N2.HOG0001493	OG0001225	n0		NP_217973.1		WP_003948615.1		
N2.HOG0001494	OG0001226	n0		NP_217974.1		WP_003948616.1		
N2.HOG0001495	OG0001227	n0		NP_217978.1		WP_003948619.1		
N2.HOG0001496	OG0001228	n0		NP_215237.1		WP_003948624.1		
N2.HOG0001497	OG0001229	n0		NP_215236.1		WP_003948625.1		
N2.HOG0001498	OG0001230	n0		NP_215234.1		WP_003948627.1		
N2.HOG0001499	OG0001231	n0		NP_216572.1		WP_003946689.1		
N2.HOG0001500	OG0001232	n0		NP_215229.1		WP_003948632.1		
N2.HOG0001501	OG0001233	n0		NP_215224.1		WP_003948634.1		
N2.HOG0001502	OG0001234	n0		NP_215222.1		WP_003948636.1		
N2.HOG0001503	OG0001235	n0		NP_215220.1		WP_004571827.1		
N2.HOG0001504	OG0001236	n0		NP_215216.1		WP_003948642.1		
N2.HOG0001505	OG0001238	n0		NP_216392.1		WP_008410429.1		
N2.HOG0001506	OG0001239	n0		NP_215196.1		WP_003948652.1		
N2.HOG0001507	OG0001240	n0		NP_215924.1		WP_003947007.1		
N2.HOG0001508	OG0001242	n0		NP_217759.1		WP_037629959.1		
N2.HOG0001509	OG0001243	n0		NP_216297.1		WP_015507887.1		
N2.HOG0001510	OG0001244	n0		NP_214904.1		WP_003949330.1		
N2.HOG0001511	OG0001245	n0		NP_215842.1		WP_015507082.1		
N2.HOG0001512	OG0001246	n0		NP_214695.1		WP_015507943.1		
N2.HOG0001513	OG0001247	n0				WP_003947508.1		
N2.HOG0001514	OG0001248	n0				WP_015508047.1		
N2.HOG0001515	OG0001249	n0				WP_003947506.1		
N2.HOG0001516	OG0001250	n0		NP_217617.1		WP_003950491.1		
N2.HOG0001517	OG0001251	n0		NP_217618.1		WP_003950489.1		
N2.HOG0001518	OG0001252	n0		NP_217482.1		WP_003951098.1		
N2.HOG0001519	OG0001253	n0				WP_003951955.1		
N2.HOG0001520	OG0001255	n0				WP_003951967.1		
N2.HOG0001521	OG0001256	n0		NP_216851.1				
N2.HOG0001522	OG0001257	n0		NP_217481.1		WP_003951099.1		
N2.HOG0001523	OG0001258	n0		NP_217440.1		WP_003951104.1		
N2.HOG0001524	OG0001259	n0		NP_216574.1		WP_003946690.1		
N2.HOG0001525	OG0001260	n0		NP_217213.1		WP_003951341.1		
N2.HOG0001526	OG0001261	n0		NP_215905.1		WP_003947022.1		
N2.HOG0001527	OG0001262	n0		NP_214894.1, NP_216160.1		WP_010636635.1		
N2.HOG0001528	OG0001263	n0		NP_217489.1		WP_003951097.1		
N2.HOG0001529	OG0001264	n0				WP_015508193.1		
N2.HOG0001530	OG0001265	n0		NP_216788.1		WP_003947248.1		
N2.HOG0001531	OG0001266	n0		NP_214516.1		WP_003949371.1		
N2.HOG0001532	OG0001267	n0		NP_214515.1		WP_234344627.1		
N2.HOG0001533	OG0001268	n0		NP_218441.1		WP_003949374.1		
N2.HOG0001534	OG0001269	n0		NP_217570.1				
N2.HOG0001535	OG0001270	n0		NP_215335.1		WP_008409002.1		
N2.HOG0001536	OG0001271	n0		NP_215534.1		WP_003950294.1		
N2.HOG0001537	OG0001272	n0		NP_215827.1		WP_003950884.1		
N2.HOG0001538	OG0001273	n0		NP_215825.1		WP_003950882.1		
N2.HOG0001539	OG0001274	n0		NP_215824.1		WP_003950881.1		
N2.HOG0001540	OG0001275	n0		NP_215823.1		WP_003950880.1		
N2.HOG0001541	OG0001276	n0		NP_215821.1		WP_003950878.1		
N2.HOG0001542	OG0001277	n0		NP_215820.1		WP_026235361.1		
N2.HOG0001543	OG0001278	n0		NP_218436.2		WP_003949379.1		
N2.HOG0001544	OG0001279	n0		NP_217413.1		WP_003951131.1		
N2.HOG0001545	OG0001281	n0		NP_215813.1		WP_015507094.1		
N2.HOG0001546	OG0001282	n0		NP_217242.1		WP_003951270.1		
N2.HOG0001547	OG0001284	n0		YP_177772.1		WP_003948517.1		
N2.HOG0001548	OG0001285	n0				WP_008415781.1		
N2.HOG0001549	OG0001286	n0				WP_015508321.1		
N2.HOG0001550	OG0001287	n0		NP_216145.1		WP_086014562.1		
N2.HOG0001551	OG0001288	n0		NP_216413.1		WP_003949033.1		
N2.HOG0001552	OG0001289	n0		NP_217526.1		WP_003950939.1, WP_003946794.1		
N2.HOG0001553	OG0001290	n0		NP_215918.1		WP_015508173.1		
N2.HOG0001554	OG0001291	n0		NP_215814.1		WP_003950867.1		
N2.HOG0001555	OG0001292	n0				WP_003946754.1		
N2.HOG0001556	OG0001294	n0		NP_215854.1		WP_003952288.1		
N2.HOG0001557	OG0001295	n0		NP_214996.1		WP_015507715.1		
N2.HOG0001558	OG0001296	n0		NP_215153.1		WP_003948663.1		
N2.HOG0001559	OG0001297	n0		NP_215155.1		WP_003948661.1		
N2.HOG0001560	OG0001298	n0		NP_215166.1		WP_003948658.1		
N2.HOG0001561	OG0001299	n0		NP_214931.1		WP_003947606.1		
N2.HOG0001562	OG0001300	n0		NP_214928.1		WP_003947601.1		
N2.HOG0001563	OG0001301	n0		NP_217194.1		WP_003951584.1		
N2.HOG0001564	OG0001302	n0		NP_215472.1		WP_003948500.1		
N2.HOG0001565	OG0001303	n0		NP_216640.1		WP_003947215.1		
N2.HOG0001566	OG0001304	n0		NP_215461.1		WP_015508056.1		
N2.HOG0001567	OG0001305	n0				WP_003948800.1		
N2.HOG0001568	OG0001306	n0		NP_216067.1, NP_216998.1				
N2.HOG0001569	OG0001307	n0		NP_217236.2		WP_003951282.1		
N2.HOG0001570	OG0001308	n0		NP_217352.1		WP_015507539.1		
N2.HOG0001571	OG0001309	n0		NP_214572.1		WP_003949406.1		
N2.HOG0001572	OG0001310	n0				WP_078485283.1, WP_003951306.1		
N2.HOG0001573	OG0001311	n0				WP_003948817.1, WP_050777412.1		
N2.HOG0001574	OG0001313	n0		NP_216569.1		WP_003946970.1		
N2.HOG0001575	OG0001314	n0		NP_216495.2		WP_015507745.1		
N2.HOG0001576	OG0001315	n0		NP_217935.1		WP_003948573.1		
N2.HOG0001577	OG0001316	n0		NP_217050.1		WP_003947034.1		
N2.HOG0001578	OG0001317	n0		NP_214951.1		WP_003951891.1		
N2.HOG0001579	OG0001318	n0		NP_217027.1		WP_003948196.1		
N2.HOG0001580	OG0001319	n0		NP_217939.1		WP_008407293.1		
N2.HOG0001581	OG0001320	n0		NP_217243.1		WP_003951268.1		
N2.HOG0001582	OG0001321	n0		NP_218096.1		WP_003949803.1		
N2.HOG0001583	OG0001322	n0		NP_214567.1		WP_003949400.1		
N2.HOG0001584	OG0001323	n0		NP_214570.1		WP_003949404.1		
N2.HOG0001585	OG0001324	n0		NP_216987.1		WP_003951313.1, WP_003947729.1		
N2.HOG0001586	OG0001325	n0				WP_015507922.1, WP_003949595.1		
N2.HOG0001587	OG0001326	n0		NP_216729.1		WP_003947673.1		
N2.HOG0001588	OG0001327	n0		NP_217026.1				
N2.HOG0001589	OG0001330	n0		NP_217272.1		WP_051085199.1		
N2.HOG0001590	OG0001332	n0		NP_217558.1		WP_003947369.1		
N2.HOG0001591	OG0001333	n0		NP_215005.1		WP_003950821.1		
N2.HOG0001592	OG0001334	n0		NP_217743.1		WP_003950756.1		
N2.HOG0001593	OG0001335	n0		NP_216212.1		WP_010636851.1		
N2.HOG0001594	OG0001336	n0		NP_217239.1		WP_026047966.1		
N2.HOG0001595	OG0001337	n0		NP_217412.2		WP_015507028.1		
N2.HOG0001596	OG0001338	n0		NP_217055.1		WP_003947038.1		
N2.HOG0001597	OG0001339	n0				WP_003948698.1		
N2.HOG0001598	OG0001340	n0				WP_010639532.1		
N2.HOG0001599	OG0001341	n0		NP_215740.1		WP_003950689.1		
N2.HOG0001600	OG0001342	n0		NP_215681.1		WP_003950643.1		
N2.HOG0001601	OG0001343	n0		NP_214930.1		WP_003947605.1		
N2.HOG0001602	OG0001344	n0		NP_217715.1		WP_008409913.1		
N2.HOG0001603	OG0001345	n0		NP_218439.1		WP_003949376.1		
N2.HOG0001604	OG0001346	n1		NP_216371.1		WP_003951520.1		
N2.HOG0001605	OG0001346	n2		NP_214558.1, NP_217409.1		WP_010644320.1		
N2.HOG0001606	OG0001347	n0		NP_214625.1				
N2.HOG0001607	OG0001348	n0		NP_215949.1, NP_214630.1, NP_214997.1, NP_217034.1, NP_214706.1				
N2.HOG0001608	OG0001349	n0		NP_214648.1		WP_003949105.1		
N2.HOG0001609	OG0001350	n0		NP_218017.1, NP_214682.1, NP_215102.1, NP_216481.1		WP_003951412.1		
N2.HOG0001610	OG0001351	n0		NP_214685.1, NP_215105.1, NP_218014.1, NP_216484.1		WP_015506950.1		
N2.HOG0001611	OG0001352	n0		NP_218013.1, NP_216485.1, NP_214686.1, NP_215106.1		WP_003951416.1		
N2.HOG0001612	OG0001353	n0		NP_218012.1, NP_215107.1, NP_214687.1, NP_216486.1		WP_008410396.1		
N2.HOG0001613	OG0001354	n0		NP_218011.1, NP_214688.1, NP_215108.1, NP_216487.1		WP_003951418.1		
N2.HOG0001614	OG0001355	n0		NP_214690.1, NP_215594.1		WP_015507171.1, WP_015507172.1		
N2.HOG0001615	OG0001356	n0		NP_218412.1, NP_216298.1, NP_218386.1, NP_217967.1, NP_214797.1				
N2.HOG0001616	OG0001357	n0		NP_214804.1, NP_218394.1, NP_217965.1, NP_218404.1, NP_216311.1				
N2.HOG0001617	OG0001358	n0		NP_218400.1, NP_217966.1, NP_218403.1, NP_216312.1, NP_214805.1				
N2.HOG0001618	OG0001359	n0		NP_216942.1, NP_214884.1		WP_008414667.1		
N2.HOG0001619	OG0001360	n0		NP_214891.1				
N2.HOG0001620	OG0001361	n0		NP_214917.1, NP_214965.1, NP_215191.1, NP_217023.1, NP_215020.1				
N2.HOG0001621	OG0001362	n0		NP_214959.1		WP_010636651.1, WP_008403983.1, WP_003950826.1, WP_003951662.1		
N2.HOG0001622	OG0001363	n0		NP_215031.1		WP_037629962.1, WP_003951738.1, WP_003951757.1		
N2.HOG0001623	OG0001364	n2		NP_215053.1		WP_003949903.1		
N2.HOG0001624	OG0001364	n3		NP_218148.1		WP_086014560.1		
N2.HOG0001625	OG0001365	n0		NP_215071.1				
N2.HOG0001626	OG0001366	n1		NP_216546.1, NP_216659.1		WP_003951354.1		
N2.HOG0001627	OG0001366	n3		NP_215085.1		WP_003951470.1		
N2.HOG0001628	OG0001367	n0		NP_215110.1, NP_215140.1, NP_217902.1, NP_217924.1, YP_007410641.1				
N2.HOG0001629	OG0001368	n0		NP_215123.1, NP_217275.1, NP_216498.1, NP_216257.1, NP_215138.1				
N2.HOG0001630	OG0001369	n1		NP_218166.1		WP_003949659.1		
N2.HOG0001631	OG0001369	n3		NP_215259.1				
N2.HOG0001632	OG0001370	n0		NP_215267.1		WP_003948136.1, WP_015506714.1		
N2.HOG0001633	OG0001371	n0		NP_215277.1, NP_216302.1, NP_218020.1		WP_008414609.1, WP_003946684.1		
N2.HOG0001634	OG0001372	n0		NP_215316.1		WP_003946647.1, WP_003949989.1, WP_003948701.1, WP_003949100.1		
N2.HOG0001635	OG0001373	n0		NP_217307.1, NP_217494.1, NP_217401.1, NP_215437.1, NP_218344.1				
N2.HOG0001636	OG0001374	n0		NP_215481.2		WP_008405027.1, WP_003948239.1, WP_018893706.1, WP_008410975.1		
N2.HOG0001637	OG0001375	n0		NP_215517.1		WP_003951526.1, WP_003951541.1		
N2.HOG0001638	OG0001376	n0		NP_218136.1, NP_215553.1, NP_215714.1, YP_177838.1, NP_216862.1				
N2.HOG0001639	OG0001377	n0		NP_215665.1, NP_215558.1		WP_003951404.1, WP_003946701.1, WP_003950528.1		
N2.HOG0001640	OG0001378	n0		NP_215913.1, NP_217064.1, NP_216077.1, NP_216526.1, NP_215630.1				
N2.HOG0001641	OG0001379	n0		NP_216523.1, NP_215693.1		WP_003950669.1		
N2.HOG0001642	OG0001380	n0		NP_217274.1, NP_217061.1, NP_216525.1, NP_216076.1, YP_177629.1				
N2.HOG0001643	OG0001381	n0		NP_216817.2, NP_217969.1, NP_217968.2, NP_216500.1, NP_216274.1				
N2.HOG0001644	OG0001382	n0		NP_216333.1, NP_218054.1				
N2.HOG0001645	OG0001383	n0		NP_216503.1		WP_003950886.1, WP_003950887.1, WP_003946977.1		
N2.HOG0001646	OG0001384	n0		NP_216581.1		WP_003947707.1		
N2.HOG0001647	OG0001385	n0		NP_216587.1		WP_015507998.1		
N2.HOG0001648	OG0001386	n0		NP_216588.1		WP_010636587.1, WP_015507999.1		
N2.HOG0001649	OG0001387	n0		NP_216711.1		WP_003947646.1		
N2.HOG0001650	OG0001388	n0		NP_216752.1		WP_015508073.1		
N2.HOG0001651	OG0001389	n2		YP_178016.1				
