HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N3.HOG0001380	OG0000959	n0						XNR_RS00800	
N3.HOG0001381	OG0000960	n0			Rv2056c			XNR_RS28275	
N3.HOG0001382	OG0000961	n0						XNR_RS16420	
N3.HOG0001383	OG0000962	n0			Rv3054c				
N3.HOG0001384	OG0000963	n0						XNR_RS07720	
N3.HOG0001385	OG0000965	n0						XNR_RS17595, XNR_RS14650	
N3.HOG0001386	OG0000966	n0			Rv0735			XNR_RS28030	
N3.HOG0001387	OG0000968	n0			Rv2678c			XNR_RS03755	
N3.HOG0001388	OG0000969	n0			Rv0849			XNR_RS12710	
N3.HOG0001389	OG0000970	n0			Rv3397c			XNR_RS28195, XNR_RS01330, XNR_RS01325	
N3.HOG0001390	OG0000971	n0						XNR_RS03515	
N3.HOG0001391	OG0000972	n0			Rv2124c			XNR_RS25630	
N3.HOG0001392	OG0000973	n0			Rv0566c			XNR_RS18275	
N3.HOG0001393	OG0000975	n0			Rv0416			XNR_RS23625	
N3.HOG0001394	OG0000976	n0			Rv0417			XNR_RS23620	
N3.HOG0001395	OG0000977	n0			Rv1484			XNR_RS24805	
N3.HOG0001396	OG0000979	n0						XNR_RS02165	
N3.HOG0001397	OG0000980	n0			Rv0553				
N3.HOG0001398	OG0000981	n0			Rv2427c			XNR_RS21555	
N3.HOG0001399	OG0000982	n0						XNR_RS05970	
N3.HOG0001400	OG0000984	n0			Rv2428			XNR_RS20395	
N3.HOG0001401	OG0000985	n0			Rv2497c			XNR_RS15145, XNR_RS15210	
N3.HOG0001402	OG0000986	n0			Rv2496c			XNR_RS15150, XNR_RS15215	
N3.HOG0001403	OG0000987	n0			Rv1165			XNR_RS08445	
N3.HOG0001404	OG0000988	n0			Rv2966c			XNR_RS06150	
N3.HOG0001405	OG0000989	n0			Rv2965c			XNR_RS06145	
N3.HOG0001406	OG0000990	n0			Rv1063c				
N3.HOG0001407	OG0000991	n0			Rv2158c			XNR_RS23725	
N3.HOG0001408	OG0000992	n0			Rv2156c			XNR_RS23735	
N3.HOG0001409	OG0000993	n0			Rv2155c			XNR_RS23740	
N3.HOG0001410	OG0000994	n0			Rv2153c			XNR_RS23750	
N3.HOG0001411	OG0000995	n0			Rv0482			XNR_RS18325	
N3.HOG0001412	OG0000996	n0			Rv2150c			XNR_RS23760	
N3.HOG0001413	OG0000997	n0			Rv2149c			XNR_RS23765	
N3.HOG0001414	OG0000998	n0			Rv2148c			XNR_RS23770	
N3.HOG0001415	OG0000999	n0			Rv1539			XNR_RS23800	
N3.HOG0001416	OG0001000	n0						XNR_RS26770	
N3.HOG0001417	OG0001001	n0			Rv0259c, Rv2393			XNR_RS00545, XNR_RS03550	
N3.HOG0001418	OG0001002	n0			Rv1389			XNR_RS26630	
N3.HOG0001419	OG0001003	n0			Rv1390			XNR_RS26635	
N3.HOG0001420	OG0001004	n0			Rv1402			XNR_RS26670	
N3.HOG0001421	OG0001005	n0			Rv1406			XNR_RS26680	
N3.HOG0001422	OG0001006	n0			Rv1408			XNR_RS26700	
N3.HOG0001423	OG0001007	n0			Rv2973c			XNR_RS06155	
N3.HOG0001424	OG0001008	n0			Rv2925c			XNR_RS06125	
N3.HOG0001425	OG0001009	n0			Rv2909c			XNR_RS06040	
N3.HOG0001426	OG0001010	n0			Rv2907c			XNR_RS06030	
N3.HOG0001427	OG0001011	n0			Rv2906c			XNR_RS06025	
N3.HOG0001428	OG0001012	n0			Rv2904c			XNR_RS06020	
N3.HOG0001429	OG0001013	n0			Rv2896c			XNR_RS05975	
N3.HOG0001430	OG0001016	n0			Rv2889c			XNR_RS05955	
N3.HOG0001431	OG0001017	n0			Rv2882c			XNR_RS05945	
N3.HOG0001432	OG0001018	n0			Rv2870c			XNR_RS05775	
N3.HOG0001433	OG0001019	n0			Rv2869c			XNR_RS05770	
N3.HOG0001434	OG0001020	n0			Rv2842c			XNR_RS05700	
N3.HOG0001435	OG0001021	n0			Rv2838c			XNR_RS05675	
N3.HOG0001436	OG0001022	n0			Rv2786c			XNR_RS05655	
N3.HOG0001437	OG0001023	n0			Rv2785c			XNR_RS05610	
N3.HOG0001438	OG0001024	n0			Rv2783c			XNR_RS05605	
N3.HOG0001439	OG0001025	n0			Rv2737c			XNR_RS05405	
N3.HOG0001440	OG0001026	n0			Rv2727c			XNR_RS05320	
N3.HOG0001441	OG0001027	n0			Rv3868, Rv1798, Rv3884c, Rv0282			XNR_RS26835	
N3.HOG0001442	OG0001028	n0			Rv2720			XNR_RS05255	
N3.HOG0001443	OG0001029	n0			Rv3627c			XNR_RS16995	
N3.HOG0001444	OG0001030	n0						XNR_RS15850	
N3.HOG0001445	OG0001031	n0			Rv1248c			XNR_RS07555	
N3.HOG0001446	OG0001032	n0			Rv2426c, Rv0370c			XNR_RS07585	
N3.HOG0001447	OG0001033	n0			Rv0432				
N3.HOG0001448	OG0001035	n0			Rv2674			XNR_RS03660	
N3.HOG0001449	OG0001036	n0			Rv2836c			XNR_RS14760	
N3.HOG0001450	OG0001037	n0						XNR_RS03560	
N3.HOG0001451	OG0001038	n0			Rv2090			XNR_RS25825	
N3.HOG0001452	OG0001039	n0						XNR_RS22710	
N3.HOG0001453	OG0001040	n1			Rv0745				
N3.HOG0001454	OG0001040	n2			Rv3649			XNR_RS13415	
N3.HOG0001455	OG0001041	n0			Rv3601c			XNR_RS18455	
N3.HOG0001456	OG0001042	n0			Rv3602c			XNR_RS17225	
N3.HOG0001457	OG0001043	n0			Rv2773c			XNR_RS05595	
N3.HOG0001458	OG0001044	n0			Rv3227			XNR_RS07885	
N3.HOG0001459	OG0001046	n0			Rv1713			XNR_RS25085	
N3.HOG0001460	OG0001047	n0			Rv1712			XNR_RS25075	
N3.HOG0001461	OG0001048	n0			Rv3503c, Rv1786, Rv0763c			XNR_RS28290, XNR_RS29065	
N3.HOG0001462	OG0001049	n0			Rv1412			XNR_RS26800	
N3.HOG0001463	OG0001050	n0			Rv1844c			XNR_RS27960	
N3.HOG0001464	OG0001051	n0			Rv1696			XNR_RS24970	
N3.HOG0001465	OG0001052	n0			Rv1657			XNR_RS26115	
N3.HOG0001466	OG0001053	n0			Rv1107c			XNR_RS20505	
N3.HOG0001467	OG0001054	n0			Rv1108c			XNR_RS20510	
N3.HOG0001468	OG0001055	n0			Rv3356c			XNR_RS19185	
N3.HOG0001469	OG0001056	n0			Rv2533c			XNR_RS26575	
N3.HOG0001470	OG0001058	n0			Rv2868c			XNR_RS05765	
N3.HOG0001471	OG0001059	n0			Rv2343c			XNR_RS22175	
N3.HOG0001472	OG0001060	n0			Rv2367c			XNR_RS21805	
N3.HOG0001473	OG0001061	n0			Rv2368c			XNR_RS21800	
N3.HOG0001474	OG0001062	n0			Rv2372c			XNR_RS21715	
N3.HOG0001475	OG0001063	n0						XNR_RS21990	
N3.HOG0001476	OG0001064	n0			Rv0350			XNR_RS15730	
N3.HOG0001477	OG0001065	n0			Rv0351			XNR_RS15735	
N3.HOG0001478	OG0001066	n0			Rv2404c			XNR_RS21670	
N3.HOG0001479	OG0001067	n0			Rv2412			XNR_RS21665	
N3.HOG0001480	OG0001068	n0			Rv2415c			XNR_RS30505	
N3.HOG0001481	OG0001069	n0			Rv2420c			XNR_RS21590	
N3.HOG0001482	OG0001070	n0			Rv2421c			XNR_RS21580	
N3.HOG0001483	OG0001072	n3						XNR_RS11850	
N3.HOG0001484	OG0001073	n0			Rv0111				
N3.HOG0001485	OG0001074	n0			Rv2622, Rv2952, Rv1523			XNR_RS23310	
N3.HOG0001486	OG0001075	n0			Rv1703c, Rv0187, Rv1220c			XNR_RS29655	
N3.HOG0001487	OG0001076	n0			Rv2554c			XNR_RS26530	
N3.HOG0001488	OG0001077	n0			Rv3024c			XNR_RS06655	
N3.HOG0001489	OG0001078	n0			Rv1287			XNR_RS28725	
N3.HOG0001490	OG0001079	n0			Rv2572c			XNR_RS15315	
N3.HOG0001491	OG0001080	n0			Rv1897c			XNR_RS16565	
N3.HOG0001492	OG0001081	n0			Rv2586c			XNR_RS26460	
N3.HOG0001493	OG0001082	n0						XNR_RS24850	
N3.HOG0001494	OG0001083	n0			Rv2593c			XNR_RS26440	
N3.HOG0001495	OG0001084	n0			Rv2603c			XNR_RS26430	
N3.HOG0001496	OG0001085	n0			Rv2440c			XNR_RS21525	
N3.HOG0001497	OG0001086	n0			Rv2441c			XNR_RS21520	
N3.HOG0001498	OG0001087	n0			Rv2442c			XNR_RS21515	
N3.HOG0001499	OG0001088	n0			Rv2447c			XNR_RS21450	
N3.HOG0001500	OG0001089	n0			Rv2457c			XNR_RS21435	
N3.HOG0001501	OG0001090	n0			Rv2462c			XNR_RS21420	
N3.HOG0001502	OG0001091	n0			Rv3002c			XNR_RS06540	
N3.HOG0001503	OG0001092	n0			Rv1420				
N3.HOG0001504	OG0001093	n0			Rv1643			XNR_RS25930	
N3.HOG0001505	OG0001094	n0			Rv1642			XNR_RS25925	
N3.HOG0001506	OG0001095	n0			Rv1641			XNR_RS25920	
N3.HOG0001507	OG0001096	n0			Rv2718c			XNR_RS05250	
N3.HOG0001508	OG0001097	n0			Rv1631			XNR_RS24200	
N3.HOG0001509	OG0001098	n0			Rv2924c			XNR_RS06120	
N3.HOG0001510	OG0001099	n0			Rv1629			XNR_RS24165	
N3.HOG0001511	OG0001100	n0			Rv2053c			XNR_RS26880	
N3.HOG0001512	OG0001101	n0			Rv3010c			XNR_RS27740, XNR_RS06970	
N3.HOG0001513	OG0001102	n0						XNR_RS12355	
N3.HOG0001514	OG0001103	n0			Rv2152c			XNR_RS03665	
N3.HOG0001515	OG0001104	n0			Rv2332				
N3.HOG0001516	OG0001105	n0			Rv0208c			XNR_RS13945	
N3.HOG0001517	OG0001106	n0			Rv1589			XNR_RS27580	
N3.HOG0001518	OG0001107	n0			Rv1568			XNR_RS27575	
N3.HOG0001519	OG0001108	n0			Rv2307c			XNR_RS24650	
N3.HOG0001520	OG0001109	n0			Rv0390			XNR_RS15115	
N3.HOG0001521	OG0001110	n0			Rv0041			XNR_RS21620	
N3.HOG0001522	OG0001111	n0			Rv1392			XNR_RS26645	
N3.HOG0001523	OG0001112	n0			Rv3922c			XNR_RS29890	
N3.HOG0001524	OG0001113	n0						XNR_RS01595, XNR_RS28260	
N3.HOG0001525	OG0001114	n0			Rv1326c			XNR_RS06920	
N3.HOG0001526	OG0001115	n0						XNR_RS15380, XNR_RS03430	
N3.HOG0001527	OG0001116	n0			Rv2136c			XNR_RS27310	
N3.HOG0001528	OG0001117	n0			Rv0946c			XNR_RS24390	
N3.HOG0001529	OG0001118	n1						XNR_RS06180	
N3.HOG0001530	OG0001118	n2						XNR_RS24780, XNR_RS23475	
N3.HOG0001531	OG0001119	n0			Rv2294, Rv0075			XNR_RS15865	
N3.HOG0001532	OG0001120	n0			Rv2043c			XNR_RS08890	
N3.HOG0001533	OG0001121	n0						XNR_RS02940	
N3.HOG0001534	OG0001122	n0			Rv2213			XNR_RS23290	
N3.HOG0001535	OG0001123	n0			Rv2204c			XNR_RS23365	
N3.HOG0001536	OG0001124	n0			Rv2726c			XNR_RS05310	
N3.HOG0001537	OG0001125	n0			Rv1296			XNR_RS07325	
N3.HOG0001538	OG0001126	n0						XNR_RS24580	
N3.HOG0001539	OG0001127	n0						XNR_RS09770	
N3.HOG0001540	OG0001128	n0			Rv1465			XNR_RS24480	
N3.HOG0001541	OG0001129	n0			Rv1463			XNR_RS24470	
N3.HOG0001542	OG0001130	n0			Rv1857			XNR_RS15350	
N3.HOG0001543	OG0001131	n0						XNR_RS09150, XNR_RS25325, XNR_RS06930, XNR_RS11735, XNR_RS05145	
N3.HOG0001544	OG0001132	n0			Rv3100c			XNR_RS09205	
N3.HOG0001545	OG0001133	n0			Rv0474			XNR_RS10945	
N3.HOG0001546	OG0001134	n0			Rv1421			XNR_RS24350	
N3.HOG0001547	OG0001135	n0			Rv1603			XNR_RS23915	
N3.HOG0001548	OG0001136	n0			Rv1614			XNR_RS23990	
N3.HOG0001549	OG0001137	n0			Rv3332			XNR_RS11950	
N3.HOG0001550	OG0001138	n0			Rv1633			XNR_RS24295	
N3.HOG0001551	OG0001139	n0			Rv3101c			XNR_RS09215	
N3.HOG0001552	OG0001140	n0			Rv3102c			XNR_RS09220	
N3.HOG0001553	OG0001141	n0			Rv3105c			XNR_RS09235	
N3.HOG0001554	OG0001142	n0			Rv3240c			XNR_RS09350	
N3.HOG0001555	OG0001143	n0			Rv3241c			XNR_RS09370	
N3.HOG0001556	OG0001144	n0			Rv3242c			XNR_RS09375	
N3.HOG0001557	OG0001145	n0			Rv3781			XNR_RS01335	
N3.HOG0001558	OG0001146	n0			Rv3783			XNR_RS01340	
N3.HOG0001559	OG0001147	n0						XNR_RS27715	
N3.HOG0001560	OG0001148	n0			Rv0985c			XNR_RS10610	
N3.HOG0001561	OG0001150	n0						XNR_RS01690, XNR_RS31570, XNR_RS21175, XNR_RS14965	
N3.HOG0001562	OG0001151	n0			Rv1311			XNR_RS07240	
N3.HOG0001563	OG0001152	n0			Rv1309			XNR_RS07250	
N3.HOG0001564	OG0001153	n0			Rv1308			XNR_RS07255	
N3.HOG0001565	OG0001154	n0			Rv1307			XNR_RS07260	
N3.HOG0001566	OG0001155	n0			Rv1305			XNR_RS07270	
N3.HOG0001567	OG0001156	n0			Rv1304			XNR_RS07275	
N3.HOG0001568	OG0001157	n0			Rv1299			XNR_RS07305	
N3.HOG0001569	OG0001158	n0			Rv1298			XNR_RS07310	
N3.HOG0001570	OG0001159	n0			Rv1297			XNR_RS07320	
N3.HOG0001571	OG0001160	n0			Rv0115, Rv0620			XNR_RS10300	
N3.HOG0001572	OG0001162	n0						XNR_RS25280	
N3.HOG0001573	OG0001163	n0			Rv2299c				
N3.HOG0001574	OG0001164	n0						XNR_RS13315, XNR_RS28550	
N3.HOG0001575	OG0001165	n0			Rv0058			XNR_RS14755	
N3.HOG0001576	OG0001166	n0			Rv0056			XNR_RS14765	
N3.HOG0001577	OG0001167	n0			Rv0053			XNR_RS14780	
N3.HOG0001578	OG0001168	n0			Rv3917c			XNR_RS14875	
N3.HOG0001579	OG0001169	n0			Rv3919c			XNR_RS14885	
N3.HOG0001580	OG0001170	n0			Rv3923c			XNR_RS29895	
N3.HOG0001581	OG0001171	n0			Rv3924c			XNR_RS29900	
N3.HOG0001582	OG0001172	n0			Rv3488			XNR_RS00235, XNR_RS15560	
N3.HOG0001583	OG0001173	n0			Rv2592c			XNR_RS26445	
N3.HOG0001584	OG0001176	n0			Rv0143c				
N3.HOG0001585	OG0001177	n0			Rv2344c			XNR_RS22205	
N3.HOG0001586	OG0001178	n0			Rv0113				
N3.HOG0001587	OG0001180	n0						XNR_RS13230, XNR_RS12310	
N3.HOG0001588	OG0001181	n0						XNR_RS01430	
N3.HOG0001589	OG0001184	n0			Rv2587c			XNR_RS01530, XNR_RS26455	
N3.HOG0001590	OG0001185	n0			Rv2605c			XNR_RS00870, XNR_RS20860	
N3.HOG0001591	OG0001186	n0			Rv3204			XNR_RS08050, XNR_RS12160	
N3.HOG0001592	OG0001189	n0			Rv2051c			XNR_RS27280, XNR_RS00270	
N3.HOG0001593	OG0001190	n0			Rv1027c			XNR_RS06770, XNR_RS04945	
N3.HOG0001594	OG0001191	n0			Rv1031			XNR_RS06765, XNR_RS01610	
N3.HOG0001595	OG0001192	n0			Rv1030			XNR_RS01615, XNR_RS06760	
N3.HOG0001596	OG0001193	n0			Rv3006			XNR_RS00765, XNR_RS06565	
N3.HOG0001597	OG0001196	n0			Rv2067c			XNR_RS23325, XNR_RS23680	
N3.HOG0001598	OG0001197	n0			Rv1442				
N3.HOG0001599	OG0001198	n0			Rv3567c			XNR_RS11985	
N3.HOG0001600	OG0001199	n0			Rv1899c			XNR_RS02355	
N3.HOG0001601	OG0001203	n0			Rv1611			XNR_RS23970	
N3.HOG0001602	OG0001204	n0			Rv0205			XNR_RS20385	
N3.HOG0001603	OG0001205	n0						XNR_RS20465	
N3.HOG0001604	OG0001209	n0			Rv0186			XNR_RS00770, XNR_RS22325	
N3.HOG0001605	OG0001210	n0						XNR_RS05630	
N3.HOG0001606	OG0001211	n0			Rv3145			XNR_RS17980	
N3.HOG0001607	OG0001212	n0			Rv0337c			XNR_RS12465, XNR_RS20115	
N3.HOG0001608	OG0001216	n1			Rv0083				
N3.HOG0001609	OG0001216	n4			Rv0086				
N3.HOG0001610	OG0001217	n1			Rv3526			XNR_RS11015	
N3.HOG0001611	OG0001217	n4						XNR_RS24465	
N3.HOG0001612	OG0001220	n2			Rv1493			XNR_RS23100	
N3.HOG0001613	OG0001220	n4			Rv1489A			XNR_RS07025	
N3.HOG0001614	OG0001222	n0						XNR_RS25505	
N3.HOG0001615	OG0001223	n0						XNR_RS29115, XNR_RS24125	
N3.HOG0001616	OG0001224	n0						XNR_RS08650, XNR_RS07050	
N3.HOG0001617	OG0001225	n0			Rv1210			XNR_RS08240	
N3.HOG0001618	OG0001226	n0			Rv2057c			XNR_RS04185, XNR_RS28265	
N3.HOG0001619	OG0001227	n1						XNR_RS20900	
N3.HOG0001620	OG0001227	n2						XNR_RS10315	
N3.HOG0001621	OG0001228	n0			Rv0821c, Rv3301c			XNR_RS12765	
N3.HOG0001622	OG0001229	n0			Rv3197, Rv0647c				
N3.HOG0001623	OG0001230	n0			Rv2453c, Rv0345			XNR_RS02795	
N3.HOG0001624	OG0001231	n0			Rv3245c			XNR_RS17285, XNR_RS19790, XNR_RS09385	
N3.HOG0001625	OG0001232	n0			Rv3853			XNR_RS16835, XNR_RS13155	
N3.HOG0001626	OG0001233	n0			Rv3050c, Rv0472c				
N3.HOG0001627	OG0001234	n0						XNR_RS02815, XNR_RS15680, XNR_RS00700	
N3.HOG0001628	OG0001235	n0			Rv2131c, Rv3137			XNR_RS07905	
N3.HOG0001629	OG0001236	n0			Rv3628			XNR_RS16990	
N3.HOG0001630	OG0001237	n0			Rv0068, Rv0439c			XNR_RS04355, XNR_RS04690, XNR_RS03185	
N3.HOG0001631	OG0001238	n0			Rv3492c, Rv0178, Rv1363c, Rv2390c, Rv1362c, Rv1973				
N3.HOG0001632	OG0001239	n0			Rv2031c, Rv0251c			XNR_RS01155, XNR_RS00565	
N3.HOG0001633	OG0001240	n0			Rv2872, Rv0749, Rv0277c, Rv3697c, Rv1242, Rv2103c				
N3.HOG0001634	OG0001241	n0			Rv0393, Rv0397, Rv0336, Rv0515, Rv2100, Rv3776				
N3.HOG0001635	OG0001242	n0			Rv0435c				
N3.HOG0001636	OG0001243	n0			Rv0530, Rv3876, Rv2787, Rv3860, Rv3888c			XNR_RS31085	
N3.HOG0001637	OG0001244	n0			Rv1047, Rv1199c, Rv2512c, Rv3640c, Rv3023c, Rv3115				
N3.HOG0001638	OG0001245	n0			Rv3517, Rv1482c, Rv1073, Rv2248, Rv3714c, Rv3555c				
N3.HOG0001639	OG0001246	n1			Rv2800			XNR_RS28625	
N3.HOG0001640	OG0001246	n2			Rv1215c, Rv1835c			XNR_RS18090, XNR_RS04295	
N3.HOG0001641	OG0001247	n0			Rv1871c, Rv3178, Rv3547, Rv1558, Rv1261c			XNR_RS11410	
N3.HOG0001642	OG0001248	n0			Rv1834, Rv3176c, Rv2296, Rv1833c			XNR_RS15970	
N3.HOG0001643	OG0001249	n0			Rv2402			XNR_RS04715, XNR_RS25000	
N3.HOG0001644	OG0001250	n0			Rv3342			XNR_RS17400	
N3.HOG0001645	OG0001252	n0						XNR_RS13025	
N3.HOG0001646	OG0001255	n0						XNR_RS15300	
N3.HOG0001647	OG0001256	n0						XNR_RS12065, XNR_RS08390, XNR_RS20345, XNR_RS05715, XNR_RS28875	
N3.HOG0001648	OG0001258	n0						XNR_RS16635, XNR_RS16855, XNR_RS02000, XNR_RS20445	
N3.HOG0001649	OG0001261	n0						XNR_RS04720, XNR_RS06745, XNR_RS28065, XNR_RS12965, XNR_RS24255, XNR_RS27680	
N3.HOG0001650	OG0001262	n0						XNR_RS18165, XNR_RS25415, XNR_RS27560, XNR_RS01415, XNR_RS02285, XNR_RS14250	
N3.HOG0001651	OG0001263	n0						XNR_RS20165, XNR_RS28430, XNR_RS31610, XNR_RS20210, XNR_RS04700, XNR_RS10800	
N3.HOG0001652	OG0001264	n0						XNR_RS15495, XNR_RS12010, XNR_RS19260, XNR_RS15915, XNR_RS15505, XNR_RS15500	
N3.HOG0001653	OG0001265	n0						XNR_RS16175, XNR_RS00750, XNR_RS06405, XNR_RS04685, XNR_RS17085, XNR_RS11235	
N3.HOG0001654	OG0001266	n0						XNR_RS07975, XNR_RS07985, XNR_RS07080, XNR_RS07075, XNR_RS07085, XNR_RS07980	
N3.HOG0001655	OG0001270	n0						XNR_RS24220	
N3.HOG0001656	OG0001271	n0						XNR_RS22595	
N3.HOG0001657	OG0001272	n0			Rv1922			XNR_RS22810	
N3.HOG0001658	OG0001274	n0			Rv1284			XNR_RS23705	
N3.HOG0001659	OG0001275	n0						XNR_RS11150, XNR_RS08740	
N3.HOG0001660	OG0001276	n1						XNR_RS13055	
N3.HOG0001661	OG0001277	n0			Rv0436c			XNR_RS02275, XNR_RS17560	
N3.HOG0001662	OG0001278	n0						XNR_RS22490	
N3.HOG0001663	OG0001280	n0						XNR_RS16920, XNR_RS19110, XNR_RS25225	
N3.HOG0001664	OG0001282	n0						XNR_RS24225	
N3.HOG0001665	OG0001284	n0						XNR_RS04060, XNR_RS26005, XNR_RS16245, XNR_RS00385	
N3.HOG0001666	OG0001285	n0						XNR_RS01740	
N3.HOG0001667	OG0001289	n0						XNR_RS12360, XNR_RS01275, XNR_RS27535	
N3.HOG0001668	OG0001290	n0			Rv2523c			XNR_RS18690	
N3.HOG0001669	OG0001291	n0						XNR_RS01405	
N3.HOG0001670	OG0001292	n0						XNR_RS27165	
N3.HOG0001671	OG0001293	n0			Rv1556			XNR_RS22825, XNR_RS10450, XNR_RS01665	
N3.HOG0001672	OG0001294	n0			Rv1994c, Rv2358			XNR_RS04345	
N3.HOG0001673	OG0001297	n0			Rv1979c			XNR_RS19065	
N3.HOG0001674	OG0001298	n0			Rv3012c			XNR_RS06615	
N3.HOG0001675	OG0001299	n0			Rv3011c			XNR_RS06610	
N3.HOG0001676	OG0001300	n0			Rv3009c			XNR_RS06600	
N3.HOG0001677	OG0001304	n0						XNR_RS22195	
N3.HOG0001678	OG0001306	n0			Rv2639c				
N3.HOG0001679	OG0001307	n0			Rv3366				
N3.HOG0001680	OG0001308	n0						XNR_RS16970	
N3.HOG0001681	OG0001309	n0						XNR_RS27450	
N3.HOG0001682	OG0001311	n0						XNR_RS21835, XNR_RS06890	
N3.HOG0001683	OG0001312	n0			Rv1466			XNR_RS24485	
N3.HOG0001684	OG0001313	n0						XNR_RS24540	
N3.HOG0001685	OG0001314	n0						XNR_RS23870	
N3.HOG0001686	OG0001315	n0						XNR_RS00550	
N3.HOG0001687	OG0001316	n0						XNR_RS07725	
N3.HOG0001688	OG0001317	n0			Rv2887				
N3.HOG0001689	OG0001318	n0			Rv0600c				
N3.HOG0001690	OG0001319	n0			Rv0362, Rv1232c			XNR_RS08185	
N3.HOG0001691	OG0001323	n0			Rv3112				
N3.HOG0001692	OG0001324	n0			Rv2573				
N3.HOG0001693	OG0001325	n0			Rv2166c				
N3.HOG0001694	OG0001326	n0			Rv2147c			XNR_RS04085, XNR_RS25140, XNR_RS23775	
N3.HOG0001695	OG0001328	n0						XNR_RS05935	
N3.HOG0001696	OG0001329	n0			Rv0018c			XNR_RS15075	
N3.HOG0001697	OG0001333	n0			Rv3052c				
N3.HOG0001698	OG0001334	n0			Rv0353			XNR_RS14990, XNR_RS12395, XNR_RS15745	
N3.HOG0001699	OG0001335	n0						XNR_RS27400	
N3.HOG0001700	OG0001336	n0						XNR_RS01585, XNR_RS01580, XNR_RS04430, XNR_RS01920	
N3.HOG0001701	OG0001338	n0						XNR_RS18050	
N3.HOG0001702	OG0001340	n0						XNR_RS18170	
N3.HOG0001703	OG0001341	n0			Rv2504c				
N3.HOG0001704	OG0001342	n0			Rv3062, Rv3731			XNR_RS01645	
N3.HOG0001705	OG0001343	n0			Rv1586c				
N3.HOG0001706	OG0001344	n0			Rv2763c				
N3.HOG0001707	OG0001345	n0			Rv2764c				
N3.HOG0001708	OG0001346	n0			Rv3307			XNR_RS19870	
N3.HOG0001709	OG0001348	n0			Rv1092c			XNR_RS18645	
N3.HOG0001710	OG0001350	n0			Rv2537c			XNR_RS24315	
N3.HOG0001711	OG0001351	n0			Rv0324				
N3.HOG0001712	OG0001352	n0			Rv0670			XNR_RS23610	
N3.HOG0001713	OG0001354	n0			Rv2414c				
N3.HOG0001714	OG0001356	n0						XNR_RS05445	
N3.HOG0001715	OG0001357	n0						XNR_RS19600	
N3.HOG0001716	OG0001358	n0			Rv0089				
N3.HOG0001717	OG0001360	n0			Rv2338c				
N3.HOG0001718	OG0001362	n0						XNR_RS21470	
N3.HOG0001719	OG0001364	n0			Rv0163				
N3.HOG0001720	OG0001367	n0						XNR_RS13130	
N3.HOG0001721	OG0001368	n0			Rv0904c				
N3.HOG0001722	OG0001369	n0			Rv1932				
N3.HOG0001723	OG0001370	n0			Rv0724				
N3.HOG0001724	OG0001371	n0						XNR_RS17450, XNR_RS29355	
N3.HOG0001725	OG0001373	n0			Rv3168, Rv3761c			XNR_RS25445	
N3.HOG0001726	OG0001375	n0			Rv0183			XNR_RS01220	
N3.HOG0001727	OG0001376	n0						XNR_RS28475, XNR_RS21875	
N3.HOG0001728	OG0001378	n0			Rv1213				
N3.HOG0001729	OG0001380	n0			Rv2384				
N3.HOG0001730	OG0001381	n0			Rv1294			XNR_RS07335	
N3.HOG0001731	OG0001383	n0						XNR_RS03125	
N3.HOG0001732	OG0001384	n0						XNR_RS24710, XNR_RS01760	
N3.HOG0001733	OG0001386	n0						XNR_RS08685	
N3.HOG0001734	OG0001388	n0			Rv0557				
N3.HOG0001735	OG0001390	n0			Rv1422			XNR_RS24355	
N3.HOG0001736	OG0001392	n0						XNR_RS27405	
N3.HOG0001737	OG0001393	n0						XNR_RS01490	
N3.HOG0001738	OG0001394	n0			Rv2101			XNR_RS02710, XNR_RS00930	
N3.HOG0001739	OG0001396	n0						XNR_RS10640	
N3.HOG0001740	OG0001397	n0			Rv1850			XNR_RS27630, XNR_RS22075	
N3.HOG0001741	OG0001398	n0			Rv1099c			XNR_RS20490	
N3.HOG0001742	OG0001399	n0			Rv0338c			XNR_RS15475	
N3.HOG0001743	OG0001402	n0			Rv0418			XNR_RS14265, XNR_RS04735	
N3.HOG0001744	OG0001403	n0						XNR_RS12515, XNR_RS12525, XNR_RS27945	
N3.HOG0001745	OG0001404	n0			Rv2456c				
N3.HOG0001746	OG0001405	n0			Rv1621c			XNR_RS14555	
N3.HOG0001747	OG0001406	n0			Rv0224c				
N3.HOG0001748	OG0001407	n0						XNR_RS22235	
N3.HOG0001749	OG0001408	n0			Rv3314c			XNR_RS19705	
N3.HOG0001750	OG0001409	n0			Rv0478			XNR_RS19850	
N3.HOG0001751	OG0001410	n0						XNR_RS26705	
N3.HOG0001752	OG0001411	n0						XNR_RS20985	
N3.HOG0001753	OG0001412	n0						XNR_RS24820	
N3.HOG0001754	OG0001416	n0						XNR_RS00970, XNR_RS06660	
N3.HOG0001755	OG0001417	n0						XNR_RS09880, XNR_RS10065	
N3.HOG0001756	OG0001418	n0			Rv2918c			XNR_RS06065	
N3.HOG0001757	OG0001419	n0						XNR_RS15515	
N3.HOG0001758	OG0001420	n0			Rv0052			XNR_RS19750, XNR_RS20120	
N3.HOG0001759	OG0001423	n0			Rv2794c			XNR_RS28340	
N3.HOG0001760	OG0001424	n0						XNR_RS07385, XNR_RS26330	
