HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N1.HOG0000191	OG0000040	n0						XNR_RS29940, XNR_RS06425, XNR_RS16400, XNR_RS13095, XNR_RS13090, XNR_RS30035, XNR_RS18730, XNR_RS16155, XNR_RS31230, XNR_RS11690, XNR_RS09045, XNR_RS12810, XNR_RS12805, XNR_RS16610, XNR_RS16605, XNR_RS12100, XNR_RS12105, XNR_RS12095, XNR_RS10975, XNR_RS12090, XNR_RS09665, XNR_RS05615, XNR_RS16940, XNR_RS24250, XNR_RS09605, XNR_RS27590	
N1.HOG0000192	OG0000041	n2			Rv3095	PA1374, PA1607, PA2713, PA0116		XNR_RS28015	
N1.HOG0000193	OG0000041	n9		b4212					STM4402
N1.HOG0000194	OG0000041	n11	BSU_33680, BSU_19540					XNR_RS15100, XNR_RS22750	
N1.HOG0000195	OG0000041	n14	BSU_40540, BSU_05290, BSU_29030, BSU_13760, BSU_05270, BSU_03470					XNR_RS06885, XNR_RS13755, XNR_RS18180, XNR_RS04220, XNR_RS10000	
N1.HOG0000196	OG0000042	n1	BSU_07820, BSU_05850, BSU_40130	b3684, b0730					STM3785
N1.HOG0000197	OG0000042	n7		b3872, b4102	Rv0792c	PA2802, PA3249, PA1142, PA2299, PA3381		XNR_RS25330, XNR_RS07815, XNR_RS27505, XNR_RS02740	STM0430
N1.HOG0000198	OG0000042	n21	BSU_32560	b3375					
N1.HOG0000199	OG0000042	n22	BSU_02370						STM3602
N1.HOG0000200	OG0000043	n3	BSU_25140, BSU_07430						
N1.HOG0000201	OG0000043	n5		b2576, b3780, b0797		PA3466, PA3861, PA3950, PA0428			STM2643, STM3914, STM0820
N1.HOG0000202	OG0000043	n15	BSU_04580	b3162	Rv1253	PA2840			STM3280
N1.HOG0000203	OG0000043	n19	BSU_39110	b1343	Rv3211	PA0455			STM1655
N1.HOG0000204	OG0000044	n1	BSU_13310			PA2718, PA5116		XNR_RS02125, XNR_RS13175, XNR_RS16580, XNR_RS26075	STM4320
N1.HOG0000205	OG0000044	n9	BSU_07390, BSU_40800, BSU_27000	b0487, b3292	Rv3334	PA4778, PA3689		XNR_RS22385, XNR_RS11710	STM0354, STM0499, STM3412
N1.HOG0000206	OG0000044	n21	BSU_09560			PA2016		XNR_RS01685	
N1.HOG0000207	OG0000045	n6				PA4096			STM4412, STM3832
N1.HOG0000208	OG0000045	n9		b3093		PA0241			STM3134
N1.HOG0000209	OG0000045	n12	BSU_12360						STM1543
N1.HOG0000210	OG0000045	n14	BSU_02480	b2789, b3127, b3691		PA2210			STM2962, STM3698, STM3827
N1.HOG0000211	OG0000045	n21	BSU_40570	b4356					
N1.HOG0000212	OG0000046	n1	BSU_33090, BSU_09320, BSU_35500		Rv2027c, Rv3132c	PA0600		XNR_RS24860, XNR_RS14550, XNR_RS04170	
N1.HOG0000213	OG0000046	n10		b2469, b1222		PA3878			STM2480, STM1766
N1.HOG0000214	OG0000046	n16	BSU_19190, BSU_34070					XNR_RS17170	
N1.HOG0000215	OG0000046	n18	BSU_38900, BSU_08290					XNR_RS13775, XNR_RS12320, XNR_RS20300	
N1.HOG0000216	OG0000047	n1	BSU_29700, BSU_29270			PA1854			
N1.HOG0000217	OG0000047	n11	BSU_09230, BSU_14950		Rv2626c, Rv2406c	PA2192, PA2159, PA0250		XNR_RS18795	
N1.HOG0000218	OG0000047	n19	BSU_14090			PA3258			
N1.HOG0000219	OG0000047	n20	BSU_25250			PA3233			
N1.HOG0000220	OG0000048	n0	BSU_11390, BSU_12930, BSU_11440	b0831, b3477, b3543, b1486, b1244	Rv1283c, Rv3665c	PA4503		XNR_RS05745, XNR_RS04245, XNR_RS28740, XNR_RS28850, XNR_RS06700, XNR_RS08435, XNR_RS08410	STM0850, STM1256, STM3629, STM1745
N1.HOG0000221	OG0000049	n3	BSU_12940, BSU_11450	b1245	Rv1282c				STM1744
N1.HOG0000222	OG0000049	n7	BSU_11400		Rv3664c			XNR_RS05635, XNR_RS08405, XNR_RS08430	
N1.HOG0000223	OG0000049	n11		b3478, b1485, b0832, b3542		PA4504		XNR_RS04240, XNR_RS28745, XNR_RS05740, XNR_RS06695	STM0851, STM3628
N1.HOG0000224	OG0000050	n2	BSU_33500	b0484	Rv0969, Rv0103c, Rv0092	PA3920		XNR_RS20945, XNR_RS04395	STM0353, STM0498
N1.HOG0000225	OG0000050	n13	BSU_13850		Rv1469, Rv3743c				
N1.HOG0000226	OG0000050	n15	BSU_33490	b3469	Rv3270, Rv1992c			XNR_RS01605	STM3576
N1.HOG0000227	OG0000050	n20				PA1549, PA2435, PA3690			
N1.HOG0000228	OG0000051	n0		b4111, b1543, b1981, b3523	Rv1200	PA4343, PA0703, PA5370, PA3595, PA3749		XNR_RS06780, XNR_RS08805, XNR_RS00250, XNR_RS01055, XNR_RS15770	STM4290, STM1507, STM0212, STM3609
N1.HOG0000229	OG0000052	n1	BSU_08540	b1657, b0396		PA4355		XNR_RS20330, XNR_RS15550	STM0394
N1.HOG0000230	OG0000052	n12	BSU_05800			PA3303			
N1.HOG0000231	OG0000052	n13	BSU_01890			PA2092			
N1.HOG0000232	OG0000052	n14		b1528	Rv0191	PA4113, PA3773, PA2314, PA2933			STM1522
N1.HOG0000233	OG0000052	n20	BSU_29040						STM0257
N1.HOG0000234	OG0000053	n2				PA0705, PA1014, PA5000, PA1390			
N1.HOG0000235	OG0000053	n6			Rv0696			XNR_RS25285	
N1.HOG0000236	OG0000053	n9	BSU_34300, BSU_34280	b3615	Rv2957			XNR_RS19610, XNR_RS09275	STM3707
N1.HOG0000237	OG0000053	n15	BSU_35680, BSU_34330, BSU_35550	b2059	Rv1518			XNR_RS19535	STM2115
N1.HOG0000238	OG0000054	n3	BSU_16990	b3616	Rv1530			XNR_RS04500	STM3708
N1.HOG0000239	OG0000054	n8	BSU_12330	b1580, b4358					STM1506, STM1542, STM3082
N1.HOG0000240	OG0000054	n14	BSU_06240		Rv3726	PA4097			
N1.HOG0000241	OG0000054	n16	BSU_06150	b1774		PA4153			
N1.HOG0000242	OG0000054	n18		b2091				XNR_RS04815	STM3261
N1.HOG0000243	OG0000055	n4	BSU_31550			PA0136		XNR_RS19685	
N1.HOG0000244	OG0000055	n6	BSU_35940	b1900, b4087, b2149, b3749, b3567, b4485		PA1947		XNR_RS04455, XNR_RS01840, XNR_RS16450, XNR_RS01945, XNR_RS08335	STM2189, STM3882
N1.HOG0000245	OG0000056	n0	BSU_34180	b4324, b3094, b2980, b3604, b0113	Rv0494, Rv0586	PA1627, PA5356, PA4769		XNR_RS13115, XNR_RS24815, XNR_RS25865, XNR_RS04130, XNR_RS24950	STM4507, STM3084, STM1541, STM3693, STM0151
N1.HOG0000246	OG0000057	n0			Rv2931, Rv2932, Rv1664, Rv0405, Rv1663, Rv2946c, Rv1661, Rv2048c, Rv1662, Rv2381c, Rv2935, Rv2947c, Rv2382c, Rv3800c, Rv1180, Rv3825c, Rv1181, Rv1527c, Rv2940c, Rv2933, Rv2934				
N1.HOG0000247	OG0000058	n1	BSU_35860	b2175, b1708					STM2214, STM1343
N1.HOG0000248	OG0000058	n6		b0227, b1655		PA3472, PA1199, PA1198			STM1432
N1.HOG0000249	OG0000058	n12	BSU_19130		Rv1478, Rv1477, Rv1566c				
N1.HOG0000250	OG0000058	n15	BSU_04970, BSU_12990		Rv2190c			XNR_RS27605, XNR_RS17975	
N1.HOG0000251	OG0000059	n2	BSU_34820	b0914	Rv1349	PA4222, PA3228, PA4997, PA1113, PA0860		XNR_RS28640, XNR_RS00830, XNR_RS27915	STM0984
N1.HOG0000252	OG0000059	n13	BSU_08690, BSU_14320, BSU_37230, BSU_14330, BSU_08220		Rv1272c			XNR_RS22160	
N1.HOG0000253	OG0000060	n0	BSU_28500	b0492, b2582, b3781	Rv1324, Rv1470, Rv1471, Rv3914	PA4061, PA1751, PA5240		XNR_RS07010, XNR_RS28145, XNR_RS14865	STM0504, STM2649, STM3915
N1.HOG0000254	OG0000061	n2		b4463	Rv2251, Rv3107c	PA3026		XNR_RS28905	
N1.HOG0000255	OG0000061	n7		b1687				XNR_RS11340	STM1365
N1.HOG0000256	OG0000061	n11	BSU_28680	b2979	Rv1257c	PA5355		XNR_RS08925	
N1.HOG0000257	OG0000061	n16			Rv0161	PA0317, PA1416			
N1.HOG0000258	OG0000062	n1		b2371					
N1.HOG0000259	OG0000062	n2		b0038, b2374	Rv3272, Rv1143, Rv0855, Rv1866	PA3733, PA0446, PA3592, PA0882, PA1188		XNR_RS24000, XNR_RS22650, XNR_RS01105, XNR_RS01480, XNR_RS24740	STM0072
N1.HOG0000260	OG0000063	n0						XNR_RS06420, XNR_RS16025, XNR_RS09655, XNR_RS12275, XNR_RS19825, XNR_RS09600, XNR_RS27595, XNR_RS24245, XNR_RS16950, XNR_RS10970, XNR_RS16150, XNR_RS13100, XNR_RS12085, XNR_RS16395, XNR_RS09050, XNR_RS16600, XNR_RS12815, XNR_RS11685, XNR_RS18725, XNR_RS16230	
N1.HOG0000261	OG0000064	n1	BSU_17090		Rv0634c	PA2915			
N1.HOG0000262	OG0000064	n5	BSU_19080		Rv0406c				
N1.HOG0000263	OG0000064	n7	BSU_40700, BSU_07620, BSU_24790	b0927	Rv1637c, Rv2260, Rv2581c	PA0832		XNR_RS24320, XNR_RS27785, XNR_RS26490	STM0997
N1.HOG0000264	OG0000065	n0	BSU_40000, BSU_23780	b0493, b1539	Rv2509, Rv0765c, Rv3174, Rv3057c, Rv0484c	PA3883, PA3330, PA4907		XNR_RS14255, XNR_RS04695, XNR_RS19565, XNR_RS17590	STM0505, STM1511
N1.HOG0000265	OG0000066	n0	BSU_25610	b1430	Rv2423, Rv1377c, Rv3699, Rv0560c, Rv2675c, Rv1515c, Rv0325	PA4803, PA5115		XNR_RS13035, XNR_RS16665, XNR_RS04270, XNR_RS20250, XNR_RS03555, XNR_RS04055, XNR_RS22110	STM1608
N1.HOG0000266	OG0000067	n1	BSU_27870	b2574	Rv1595	PA0761		XNR_RS17230	STM2641
N1.HOG0000267	OG0000067	n7	BSU_28440	b0723, b4154	Rv0248c, Rv3318, Rv1552	PA1583		XNR_RS28085, XNR_RS19485	STM0734, STM4343
N1.HOG0000268	OG0000068	n0	BSU_32480	b2881, b2866	Rv0373c	PA1523		XNR_RS01805, XNR_RS03235, XNR_RS28485, XNR_RS09090	
N1.HOG0000269	OG0000069	n0		b1790	Rv3833	PA1235, PA0163, PA1599, PA1229, PA1109, PA2488, PA4288, PA3830, PA0864, PA3927, PA0791		XNR_RS20190, XNR_RS00670, XNR_RS02210, XNR_RS02595, XNR_RS27430	STM1279
N1.HOG0000270	OG0000070	n0				PA2505, PA4501, PA4179, PA3588, PA0755, PA0291, PA3038, PA1025, PA2113, PA4137, PA0240, PA4898, PA2213, PA2760, PA0958, PA2700, PA0189, PA2420, PA0162			
N1.HOG0000271	OG0000071	n1	BSU_36750		Rv3717			XNR_RS22635	
N1.HOG0000272	OG0000071	n3	BSU_35630, BSU_17410, BSU_24190, BSU_35620, BSU_01530, BSU_27580	b2435, b4169, b2817	Rv3915	PA5538, PA4947			STM2450, STM4358, STM2991
N1.HOG0000273	OG0000072	n2	BSU_02660					XNR_RS21965	
N1.HOG0000274	OG0000072	n6	BSU_32690	b2810, b1680	Rv1464	PA3667		XNR_RS24475	STM2984, STM1373
N1.HOG0000275	OG0000072	n13	BSU_27880		Rv3778c				
N1.HOG0000276	OG0000072	n14			Rv3700c	PA2394, PA0813		XNR_RS24545	
N1.HOG0000277	OG0000073	n1	BSU_27460	b0653		PA1340		XNR_RS05370	STM0663
N1.HOG0000278	OG0000073	n6	BSU_23970					XNR_RS08595, XNR_RS08590	
N1.HOG0000279	OG0000073	n9						XNR_RS25165, XNR_RS25155, XNR_RS07645	
N1.HOG0000280	OG0000073	n13	BSU_03600			PA0313			
N1.HOG0000281	OG0000073	n14	BSU_03370	b1918					STM1952
N1.HOG0000282	OG0000073	n16	BSU_39490, BSU_29360						
N1.HOG0000283	OG0000074	n1	BSU_17520, BSU_18530	b1584		PA1472		XNR_RS15325	STM1502
N1.HOG0000284	OG0000074	n6	BSU_04210	b1427	Rv0802c	PA2578, PA5433, PA3248		XNR_RS11100, XNR_RS08235, XNR_RS24595, XNR_RS16010, XNR_RS10125	STM1611
N1.HOG0000285	OG0000075	n4	BSU_07490, BSU_33290, BSU_32940	b0588, b4287		PA4158		XNR_RS11590, XNR_RS15635, XNR_RS02230, XNR_RS04200, XNR_RS02570, XNR_RS28615	STM0590
N1.HOG0000286	OG0000075	n16	BSU_33160					XNR_RS00665	
N1.HOG0000287	OG0000076	n2			Rv2495c	PA3415		XNR_RS15155, XNR_RS15220	
N1.HOG0000288	OG0000076	n7	BSU_24030, BSU_19360	b0727	Rv2215	PA1586		XNR_RS23280	STM0737
N1.HOG0000289	OG0000076	n13	BSU_08080	b0115		PA5016			STM0153
N1.HOG0000290	OG0000076	n16	BSU_14600			PA2249			
N1.HOG0000291	OG0000077	n2		b0304					STM0564
N1.HOG0000292	OG0000077	n4		b3500	Rv2855	PA2025			STM3597
N1.HOG0000293	OG0000077	n8	BSU_14610	b0116		PA2250			STM0154
N1.HOG0000294	OG0000077	n12				PA4829, PA1587			
N1.HOG0000295	OG0000077	n14	BSU_24060		Rv0462			XNR_RS03340	
N1.HOG0000296	OG0000077	n16	BSU_08090					XNR_RS23285	
N1.HOG0000297	OG0000078	n0	BSU_12900, BSU_33000, BSU_40360	b3235, b3234, b0161	Rv0983, Rv0125, Rv1223	PA4446, PA0766		XNR_RS14420, XNR_RS08210, XNR_RS16475	STM3349, STM3348, STM0209
N1.HOG0000298	OG0000079	n0	BSU_21050, BSU_22790	b1712, b0912, b0440, b4000	Rv2986c	PA2738, PA3161, PA1804, PA3940, PA5348		XNR_RS06215, XNR_RS09140	STM1339, STM0982, STM0451, STM4170
N1.HOG0000299	OG0000080	n0	BSU_33700, BSU_33800, BSU_33720, BSU_33820	b2128	Rv3756c, Rv3757c	PA3888, PA3890		XNR_RS08945, XNR_RS08955, XNR_RS17060, XNR_RS28800, XNR_RS28795, XNR_RS17055	STM1494, STM2162, STM1492
N1.HOG0000300	OG0000081	n0	BSU_35950	b4230, b4460, b4086, b2148, b3750, b2546, b4231		PA1948		XNR_RS02730, XNR_RS04445, XNR_RS04450, XNR_RS08330, XNR_RS01940, XNR_RS08325	STM2188, STM3883
N1.HOG0000301	OG0000082	n2		b2421		PA0932			STM2440
N1.HOG0000302	OG0000082	n6	BSU_00730, BSU_29970	b2414	Rv2334	PA2709			STM2430
N1.HOG0000303	OG0000082	n11	BSU_27260		Rv1077	PA0399		XNR_RS09845	
N1.HOG0000304	OG0000082	n14			Rv1336	PA2104		XNR_RS08850	
N1.HOG0000305	OG0000083	n3				PA1485, PA1147			
N1.HOG0000306	OG0000083	n5	BSU_02120, BSU_34470						
N1.HOG0000307	OG0000083	n7	BSU_12860	b3370					
N1.HOG0000308	OG0000083	n8	BSU_09460, BSU_07340	b0486	Rv1999c, Rv2320c, Rv3253c			XNR_RS09780, XNR_RS04020, XNR_RS03800	
N1.HOG0000309	OG0000084	n1	BSU_03160	b0210	Rv0839, Rv3038c	PA3119		XNR_RS02105, XNR_RS00225, XNR_RS18150	STM0259
N1.HOG0000310	OG0000084	n10	BSU_39890, BSU_04180		Rv0329c	PA0547		XNR_RS19035	
N1.HOG0000311	OG0000085	n2	BSU_28670	b0162		PA1050		XNR_RS06505	STM0210
N1.HOG0000312	OG0000085	n8	BSU_32420			PA1915		XNR_RS20895, XNR_RS05795, XNR_RS03250, XNR_RS24995	
N1.HOG0000313	OG0000085	n13	BSU_38820					XNR_RS03180, XNR_RS00255	
N1.HOG0000314	OG0000085	n15	BSU_03230, BSU_31920						
N1.HOG0000315	OG0000086	n1	BSU_18320, BSU_18340, BSU_18310, BSU_18330, BSU_03490, BSU_03480, BSU_18300, BSU_03510	b0586	Rv2379c	PA3327, PA2305			STM0588
N1.HOG0000316	OG0000086	n13	BSU_31960		Rv2380c, Rv2590, Rv0101				
N1.HOG0000317	OG0000087	n2	BSU_12310	b3877, b3876					STM4018, STM4017
N1.HOG0000318	OG0000087	n7	BSU_17570	b1616					
N1.HOG0000319	OG0000087	n8	BSU_06160	b3657, b0270, b4120					STM0149, STM3750, STM4065, STM0042, STM4299
N1.HOG0000320	OG0000088	n2	BSU_33960	b4031				XNR_RS06095	STM4418, STM4419
N1.HOG0000321	OG0000088	n6	BSU_35830, BSU_39810, BSU_08260, BSU_06230, BSU_17630	b2841, b2943	Rv3331			XNR_RS00675	STM3016, STM3091
N1.HOG0000322	OG0000089	n0	BSU_08380	b0591	Rv1258c	PA4622, PA2701, PA3465		XNR_RS31505, XNR_RS22285, XNR_RS28540, XNR_RS09075, XNR_RS04890, XNR_RS29260, XNR_RS27340, XNR_RS11480, XNR_RS27365, XNR_RS08975	STM0593
N1.HOG0000323	OG0000090	n2	BSU_30610			PA3514			
N1.HOG0000324	OG0000090	n4	BSU_12250		Rv0933				STM0106
N1.HOG0000325	OG0000090	n6	BSU_08830	b0366	Rv1859	PA2308, PA2294, PA3937, PA3447, PA0184, PA2329		XNR_RS01170, XNR_RS03540	
N1.HOG0000326	OG0000091	n3	BSU_39250						
N1.HOG0000327	OG0000091	n4	BSU_09690						
N1.HOG0000328	OG0000091	n5		b1895, b3923, b3495		PA2833, PA4352, PA5027, PA3017, PA1753		XNR_RS05330	STM1927, STM3591
N1.HOG0000329	OG0000092	n1	BSU_28780	b4198, b0061, b3583				XNR_RS16425	STM4388, STM0101, STM3677
N1.HOG0000330	OG0000092	n8	BSU_13610	b2800	Rv0727c	PA3430, PA0224, PA1683		XNR_RS02850, XNR_RS24645	STM2974
N1.HOG0000331	OG0000093	n0	BSU_13960	b0509, b3882, b3125	Rv0770, Rv0751c	PA3312, PA1500, PA3569, PA0743, PA1576		XNR_RS00730, XNR_RS03150	STM0519, STM4023, STM3248
N1.HOG0000332	OG0000094	n4	BSU_34680	b3553		PA2263, PA3896			STM3646
N1.HOG0000333	OG0000094	n8	BSU_18560			PA4626		XNR_RS22100, XNR_RS13160	
N1.HOG0000334	OG0000094	n11	BSU_23070	b2913	Rv2996c	PA0316		XNR_RS06530	STM3062
N1.HOG0000335	OG0000095	n2	BSU_22740	b3187	Rv0562, Rv0989c	PA4569		XNR_RS18100	STM3305
N1.HOG0000336	OG0000095	n8	BSU_24280	b0421	Rv3383c, Rv3398c	PA4043		XNR_RS07705, XNR_RS28980, XNR_RS01315	STM0423
N1.HOG0000337	OG0000096	n0	BSU_24160	b1395	Rv1715, Rv0468	PA5188, PA3590, PA1628		XNR_RS10725, XNR_RS07200, XNR_RS02235, XNR_RS25980, XNR_RS01080	
N1.HOG0000338	OG0000097	n0	BSU_29680	b4069, b0335	Rv3667	PA4733, PA0887, PA3568		XNR_RS13480, XNR_RS22765	STM4275, STM0371
N1.HOG0000339	OG0000098	n0		b3476, b1294, b3544, b1487		PA5317, PA4497, PA4502, PA4500, PA4496		XNR_RS04255, XNR_RS28735, XNR_RS06705, XNR_RS05625, XNR_RS28845	STM1692, STM3630, STM1255
N1.HOG0000340	OG0000099	n0			Rv1395, Rv3736, Rv3082c	PA5032, PA0831, PA2704, PA2096, PA3094, PA5324, PA2556, PA1182, PA3027, PA0306, PA4787, PA3215, PA2227, PA2588			
N1.HOG0000341	OG0000100	n0	BSU_14630, BSU_00270	b4131, b0186, b4117, b2965, b0693	Rv2531c	PA1818, PA1346		XNR_RS27300	STM2559, STM0234, STM4296, STM3114, STM0701
N1.HOG0000342	OG0000101	n2	BSU_33170	b1711		PA4707, PA2914		XNR_RS22845, XNR_RS03410, XNR_RS12950	STM1340
N1.HOG0000343	OG0000101	n9	BSU_33300, BSU_01610, BSU_08460, BSU_07500	b4288				XNR_RS03925	STM0770
N1.HOG0000344	OG0000102	n2	BSU_01630, BSU_03830, BSU_39610, BSU_33320		Rv0265c			XNR_RS02590, XNR_RS28600, XNR_RS15660, XNR_RS02215, XNR_RS04215	
N1.HOG0000345	OG0000102	n11	BSU_10330, BSU_07520, BSU_08440		Rv3044			XNR_RS11585	
N1.HOG0000346	OG0000103	n5			Rv0317c			XNR_RS05870, XNR_RS26895	
N1.HOG0000347	OG0000103	n8						XNR_RS00445	
N1.HOG0000348	OG0000103	n10	BSU_02130			PA2352		XNR_RS24285	
N1.HOG0000349	OG0000103	n12	BSU_09620		Rv3842c			XNR_RS14425	
N1.HOG0000350	OG0000103	n14		b3449					STM3553
N1.HOG0000351	OG0000104	n3			Rv3813c			XNR_RS18070, XNR_RS14500, XNR_RS14540	
N1.HOG0000352	OG0000104	n8	BSU_04040, BSU_09830, BSU_11140	b0766					STM4010, STM0784
N1.HOG0000353	OG0000104	n13	BSU_39550	b3697					STM3831
N1.HOG0000354	OG0000105	n3	BSU_25810, BSU_05330	b3501	Rv2640c, Rv2642	PA2277		XNR_RS15960	
N1.HOG0000355	OG0000105	n9	BSU_01889	b2667	Rv3744, Rv0827c	PA4354		XNR_RS13020	STM2797
N1.HOG0000356	OG0000106	n0	BSU_09540	b3018	Rv2182c, Rv3814c, Rv3815c, Rv3816c, Rv2483c	PA2537, PA0005		XNR_RS26180, XNR_RS23565, XNR_RS27655, XNR_RS06200, XNR_RS00425, XNR_RS25080	STM3173
N1.HOG0000357	OG0000107	n1	BSU_11640						
N1.HOG0000358	OG0000107	n2	BSU_09850	b0047, b3350, b0478	Rv3236c	PA5529, PA1207, PA5518		XNR_RS21395	STM0086, STM3457, STM0492
N1.HOG0000359	OG0000108	n0	BSU_16770	b3225, b0268, b4298, b2478	Rv2753c	PA1254, PA4188, PA0223, PA1010		XNR_RS05570	STM3339, STM3532, STM2489
N1.HOG0000360	OG0000109	n1	BSU_34500	b4148		PA1882, PA3265, PA0786		XNR_RS08785, XNR_RS07895	STM4338
N1.HOG0000361	OG0000109	n8	BSU_33570, BSU_17300, BSU_17290	b0543	Rv3065	PA4990		XNR_RS12770	STM1653
N1.HOG0000362	OG0000110	n1	BSU_22620	b2021	Rv3772, Rv1600	PA2531, PA3165, PA4447		XNR_RS14570, XNR_RS23895	STM2073
N1.HOG0000363	OG0000110	n11			Rv2231c	PA1276		XNR_RS24600	STM0644
N1.HOG0000364	OG0000111	n2	BSU_32600, BSU_28750	b1310	Rv1235			XNR_RS07810, XNR_RS28110, XNR_RS09120, XNR_RS11920, XNR_RS19280	
N1.HOG0000365	OG0000111	n10	BSU_34160, BSU_34610	b4034				XNR_RS23000, XNR_RS27805	STM4229
N1.HOG0000366	OG0000112	n1	BSU_40850	b0459				XNR_RS28660	STM0472
N1.HOG0000367	OG0000112	n4	BSU_34960	b0342, b2033, b2054	Rv3034c	PA3853, PA0706		XNR_RS14670, XNR_RS05410, XNR_RS27390, XNR_RS25420	STM2110
N1.HOG0000368	OG0000113	n0		b0476	Rv2970c, Rv1399c, Rv1400c, Rv2385, Rv3084, Rv0217c	PA2098, PA5384		XNR_RS19015, XNR_RS12520, XNR_RS15470	STM4032, STM0490
N1.HOG0000369	OG0000114	n0		b1504, b4318, b0943, b0719, b3043, b3142, b4315, b4314, b0530					STM0177, STM0026, STM3029, STM0544, STM3640, STM0021, STM0543
N1.HOG0000370	OG0000115	n0		b1661	Rv0447c, Rv0642c, Rv0643c, Rv0470c, Rv3392c, Rv0644c, Rv0503c, Rv0645c, Rv0469, Rv3720	PA5546		XNR_RS12905, XNR_RS09910, XNR_RS12900	STM1427
N1.HOG0000371	OG0000116	n2	BSU_36490	b1867		PA3066			STM1902
N1.HOG0000372	OG0000116	n7	BSU_00170	b1011		PA5507			
N1.HOG0000373	OG0000116	n11	BSU_05070			PA1677, PA3783			
N1.HOG0000374	OG0000116	n13	BSU_26760			PA3953			
N1.HOG0000375	OG0000117	n1	BSU_05170, BSU_19050	b1531		PA2281, PA1713, PA0780, PA3220			STM1519
N1.HOG0000376	OG0000117	n8	BSU_02320	b4062, b4396					STM4265, STM1671, STM4586, STM0581
N1.HOG0000377	OG0000118	n0	BSU_06710	b2076, b2075		PA2526, PA1436, PA2527, PA4375, PA4207, PA2494, PA3522, PA2018, PA4598		XNR_RS23355	STM2128, STM2127
N1.HOG0000378	OG0000119	n1	BSU_10770					XNR_RS08490, XNR_RS03565, XNR_RS06900	
N1.HOG0000379	OG0000119	n4	BSU_38400, BSU_10300, BSU_13190, BSU_17260, BSU_15300, BSU_38090			PA3535		XNR_RS29285, XNR_RS08900, XNR_RS25900, XNR_RS24745	
N1.HOG0000380	OG0000120	n0	BSU_10390	b1301		PA1028, PA4186, PA3424, PA1918, PA1567, PA0534, PA2776, PA1565, PA5309, PA2317		XNR_RS12070, XNR_RS05825	STM3128
N1.HOG0000381	OG0000121	n2		b4478, b1581				XNR_RS28350	STM2273, STM3833, STM3828, STM1505
N1.HOG0000382	OG0000121	n9	BSU_10970	b2247					STM2291, STM3697
N1.HOG0000383	OG0000122	n0	BSU_36300, BSU_39770, BSU_14380	b3131, b3884		PA3583, PA1490		XNR_RS19885, XNR_RS00320, XNR_RS04795, XNR_RS00130	STM3262, STM3523, STM4025, STM0164
N1.HOG0000384	OG0000123	n0	BSU_14690		Rv2751, Rv0725c, Rv1729c, Rv0830, Rv0731c, Rv0726c, Rv3399, Rv3787c, Rv1896c, Rv0281, Rv0893c, Rv0145, Rv0146, Rv3767c				
N1.HOG0000385	OG0000124	n3		b4313, b4312					STM0716
N1.HOG0000386	OG0000124	n6	BSU_23510	b2894	Rv1701	PA3738			STM3044
N1.HOG0000387	OG0000124	n10	BSU_16140	b3811	Rv2894c	PA5280			STM3949
N1.HOG0000388	OG0000125	n0	BSU_17590	b1594, b0676				XNR_RS03825, XNR_RS01950, XNR_RS22025, XNR_RS04460, XNR_RS27800, XNR_RS27510, XNR_RS26785, XNR_RS21230, XNR_RS05785, XNR_RS00340	STM1488, STM0682
N1.HOG0000389	OG0000126	n3	BSU_18210		Rv2247, Rv2502c, Rv0974c	PA1400, PA2014, PA2888		XNR_RS20845, XNR_RS11295	
N1.HOG0000390	OG0000126	n11	BSU_23920		Rv3799c, Rv3280			XNR_RS19920	
N1.HOG0000391	OG0000127	n1	BSU_38229			PA0225, PA5301, PA4987, PA4499		XNR_RS25840	
N1.HOG0000392	OG0000127	n7	BSU_26340					XNR_RS11665	STM2195
N1.HOG0000393	OG0000127	n9	BSU_08899			PA4077		XNR_RS01290, XNR_RS28825, XNR_RS00230, XNR_RS09875	
N1.HOG0000394	OG0000128	n0	BSU_27170		Rv3208, Rv1019, Rv0238	PA0243, PA1226, PA3721, PA3678		XNR_RS08110, XNR_RS10275, XNR_RS27760, XNR_RS06515, XNR_RS17740, XNR_RS23040, XNR_RS08545	
N1.HOG0000395	OG0000129	n0		b4080, b0572		PA5158, PA3894, PA2391, PA2525, PA4208, PA2495, PA3521, PA1238, PA2837, PA4597, PA0427			STM2172, STM0350
N1.HOG0000396	OG0000130	n0		b0854, b1123		PA3610, PA0295, PA2592, PA2711, PA0301, PA0300, PA1410, PA0323, PA0203		XNR_RS05875, XNR_RS05845	STM0877, STM1222
N1.HOG0000397	OG0000131	n1		b1674, b4072, b1671					STM1385, STM4279, STM2064
N1.HOG0000398	OG0000131	n7		b0895, b1589					STM1497, STM0965, STM4306, STM2529, STM0612
N1.HOG0000399	OG0000132	n0		b3072, b1421, b1885, b4355, b1886		PA1561, PA0176			STM3217, STM1626, STM3577, STM4533, STM1919, STM3152, STM1657, STM3216
N1.HOG0000400	OG0000133	n0		b2786, b2370		PA0928, PA1611, PA4112, PA2824, PA4856, PA3974, PA3462, PA4982, PA0033, PA2583, PA3044, PA3946			STM2958
