HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N5.HOG0001982	OG0001714	n0		b1945					STM1976
N5.HOG0001983	OG0001715	n0		b1948					STM1979
N5.HOG0001984	OG0001716	n0		b1949					STM1980
N5.HOG0001985	OG0001717	n0		b1950					STM1981
N5.HOG0001986	OG0001718	n0		b2101					STM2145
N5.HOG0001987	OG0001719	n0		b2733					STM2909
N5.HOG0001988	OG0001720	n0		b4170					STM4359
N5.HOG0001989	OG0001721	n0		b4172					STM4361
N5.HOG0001990	OG0001722	n0		b3565					STM3661
N5.HOG0001991	OG0001725	n0		b3059					STM3207
N5.HOG0001992	OG0001727	n0		b3074					
N5.HOG0001993	OG0001729	n0							STM4195
N5.HOG0001994	OG0001730	n0		b4384					STM4570
N5.HOG0001995	OG0001731	n0		b3471					STM3579
N5.HOG0001996	OG0001732	n0		b0214					STM0263
N5.HOG0001997	OG0001734	n0		b3909					STM0651, STM0161
N5.HOG0001998	OG0001735	n0		b0948					STM1061
N5.HOG0001999	OG0001736	n0		b2417					STM2433
N5.HOG0002000	OG0001737	n0		b0930					STM1000
N5.HOG0002001	OG0001738	n0		b0143					STM0184
N5.HOG0002002	OG0001739	n0		b0364					
N5.HOG0002003	OG0001742	n0		b2366					STM3802
N5.HOG0002004	OG0001745	n0		b0059					STM0096
N5.HOG0002005	OG0001746	n0		b0387					STM0387
N5.HOG0002006	OG0001747	n0		b1703					STM1348
N5.HOG0002007	OG0001748	n0		b3559					STM3655
N5.HOG0002008	OG0001749	n0		b3560					STM3656
N5.HOG0002009	OG0001750	n0		b4042					STM4236
N5.HOG0002010	OG0001752	n0		b3065					STM3209
N5.HOG0002011	OG0001754	n0		b4030					STM4226
N5.HOG0002012	OG0001755	n0		b2152					STM2192
N5.HOG0002013	OG0001757	n0		b0769					
N5.HOG0002014	OG0001759	n0							STM4534, STM0571, STM3773
N5.HOG0002015	OG0001760	n0		b2492, b0904					STM0974
N5.HOG0002016	OG0001761	n0		b0159					STM0207
N5.HOG0002017	OG0001763	n0		b2892					STM3042
N5.HOG0002018	OG0001764	n0		b0407					STM0406
N5.HOG0002019	OG0001765	n0		b1175					STM1815
N5.HOG0002020	OG0001766	n0		b1176					STM1814
N5.HOG0002021	OG0001767	n0		b3638					STM3729
N5.HOG0002022	OG0001768	n0		b3865					STM4001
N5.HOG0002023	OG0001770	n0		b2910					STM3060
N5.HOG0002024	OG0001771	n0		b4467					
N5.HOG0002025	OG0001773	n0		b0063					STM0103
N5.HOG0002026	OG0001774	n0		b0062					STM0102
N5.HOG0002027	OG0001777	n0		b1832					STM1847
N5.HOG0002028	OG0001778	n0		b2183					STM2222
N5.HOG0002029	OG0001779	n0		b3492					STM3588
N5.HOG0002030	OG0001780	n0							STM4425
N5.HOG0002031	OG0001782	n0		b3211					STM3329
N5.HOG0002032	OG0001783	n0		b3403					STM3500
N5.HOG0002033	OG0001784	n0		b2264					STM2309
N5.HOG0002034	OG0001787	n0		b1081					STM1182
N5.HOG0002035	OG0001788	n0		b3087					STM3223
N5.HOG0002036	OG0001789	n0		b1250					
N5.HOG0002037	OG0001790	n0		b3011					STM3164
N5.HOG0002038	OG0001793	n0							STM2776
N5.HOG0002039	OG0001794	n0		b3414					STM3511
N5.HOG0002040	OG0001796	n0		b3374					STM3600
N5.HOG0002041	OG0001797	n0		b3371					STM3601, STM0572
N5.HOG0002042	OG0001800	n0		b0484					
N5.HOG0002043	OG0001801	n0		b4179					STM4368
N5.HOG0002044	OG0001802	n0		b3612					STM3704
N5.HOG0002045	OG0001803	n0		b0307					
N5.HOG0002046	OG0001804	n0		b3202					STM3320
N5.HOG0002047	OG0001805	n0		b1316					
N5.HOG0002048	OG0001807	n0		b1925					STM1961
N5.HOG0002049	OG0001808	n0		b1924					STM1960
N5.HOG0002050	OG0001809	n0		b2696					STM2826
N5.HOG0002051	OG0001810	n0		b1083					STM1184
N5.HOG0002052	OG0001811	n0		b1082					STM1183
N5.HOG0002053	OG0001812	n0		b3786					STM3920
N5.HOG0002054	OG0001813	n0		b3748					STM3881
N5.HOG0002055	OG0001814	n0		b1462					
N5.HOG0002056	OG0001815	n0		b0180					STM0227
N5.HOG0002057	OG0001819	n0		b3736					STM3869
N5.HOG0002058	OG0001820	n0		b4090					
N5.HOG0002059	OG0001821	n0		b1821					STM1834
N5.HOG0002060	OG0001822	n0		b0825, b3946					STM4109
N5.HOG0002061	OG0001825	n0		b0918					STM0988
N5.HOG0002062	OG0001826	n0		b2807					STM2981
N5.HOG0002063	OG0001827	n0		b0429					STM0440
N5.HOG0002064	OG0001828	n0		b0967					STM1080
N5.HOG0002065	OG0001829	n0		b3930					STM4090
N5.HOG0002066	OG0001831	n0		b0886					STM0956
N5.HOG0002067	OG0001832	n0		b2393					STM2409
N5.HOG0002068	OG0001833	n0							STM0791
N5.HOG0002069	OG0001834	n0							STM0787
N5.HOG0002070	OG0001835	n0		b2452					STM2460
N5.HOG0002071	OG0001836	n0		b4474					STM4427
N5.HOG0002072	OG0001837	n0							STM4429, STM4430
N5.HOG0002073	OG0001838	n0		b0605					STM0608
N5.HOG0002074	OG0001839	n0		b0606					STM0609
N5.HOG0002075	OG0001840	n0		b0636					STM0641
N5.HOG0002076	OG0001842	n0		b3741					STM3874
N5.HOG0002077	OG0001843	n0		b3706					STM3843
N5.HOG0002078	OG0001845	n0		b0736					STM0744
N5.HOG0002079	OG0001846	n0		b0006					STM0005
N5.HOG0002080	OG0001847	n0		b0028					STM0048
N5.HOG0002081	OG0001848	n0		b0055					STM0094
N5.HOG0002082	OG0001849	n0		b0108					STM0144
N5.HOG0002083	OG0001850	n0		b0124					STM0169
N5.HOG0002084	OG0001851	n0		b2305, b0132, b2244, b3411					
N5.HOG0002085	OG0001852	n0		b0146					STM0187
N5.HOG0002086	OG0001853	n0		b0148					STM0189
N5.HOG0002087	OG0001854	n0		b0149, b0149					STM0190
N5.HOG0002088	OG0001855	n0		b0191					STM0240
N5.HOG0002089	OG0001856	n0		b0195					STM0243
N5.HOG0002090	OG0001857	n0		b0200					STM0248
N5.HOG0002091	OG0001858	n0		b0208					STM0256
N5.HOG0002092	OG0001859	n0		b0223					STM0311
N5.HOG0002093	OG0001860	n0		b0224					STM3277, STM0312
N5.HOG0002094	OG0001861	n0		b0266, b0246, b2645, b2004					
N5.HOG0002095	OG0001862	n0		b4284, b1404, b0256					
N5.HOG0002096	OG0001863	n0		b0267					PSLT044
N5.HOG0002097	OG0001864	n0		b0336					STM3333
N5.HOG0002098	OG0001865	n0		b0350					STM1105
N5.HOG0002099	OG0001866	n0		b0355, b2154					STM2194
N5.HOG0002100	OG0001867	n0		b0375					STM4596, STM0020, STM0374
N5.HOG0002101	OG0001868	n0		b0443					STM0454
N5.HOG0002102	OG0001869	n0		b0507					STM0517
N5.HOG0002103	OG0001870	n0		b0521					STM4466, STM0532
N5.HOG0002104	OG0001871	n0		b0556					STM0908, STM1029, STM2611
N5.HOG0002105	OG0001872	n0		b0558, b1549, b1161					STM1856
N5.HOG0002106	OG0001873	n0		b0577					STM0569
N5.HOG0002107	OG0001874	n0		b0579					STM0579
N5.HOG0002108	OG0001875	n0		b0581					STM0583
N5.HOG0002109	OG0001876	n0		b0633					STM0638
N5.HOG0002110	OG0001877	n0		b0634					STM0639
N5.HOG0002111	OG0001878	n1		b0645					STM0655
N5.HOG0002112	OG0001878	n2		b0648					STM0657
N5.HOG0002113	OG0001879	n1		b0646					STM0656
N5.HOG0002114	OG0001879	n2		b0649					STM0658
N5.HOG0002115	OG0001880	n0		b0680					STM0686
N5.HOG0002116	OG0001881	n0		b0686					STM0696
N5.HOG0002117	OG0001882	n0		b0688					STM0698
N5.HOG0002118	OG0001883	n0		b1460, b4514, b0706, b3484					
N5.HOG0002119	OG0001884	n1		b0709					STM0710
N5.HOG0002120	OG0001884	n2		b4130					STM2560
N5.HOG0002121	OG0001885	n0		b0710					STM0711
N5.HOG0002122	OG0001886	n0		b3048, b0716					
N5.HOG0002123	OG0001887	n0		b0741					STM0749
N5.HOG0002124	OG0001888	n1		b0754					STM0760
N5.HOG0002125	OG0001888	n2		b1704					STM1347
N5.HOG0002126	OG0001889	n0		b0755					STM0772
N5.HOG0002127	OG0001890	n0		b0761					STM0779
N5.HOG0002128	OG0001891	n0		b0790					STM0813
N5.HOG0002129	OG0001892	n0		b0796					STM0819
N5.HOG0002130	OG0001893	n0		b0835					STM0852
N5.HOG0002131	OG0001894	n0		b0869					STM0933
N5.HOG0002132	OG0001895	n0		b0870					STM0934
N5.HOG0002133	OG0001896	n1		b0903					STM0973
N5.HOG0002134	OG0001896	n2		b3114					STM3241
N5.HOG0002135	OG0001897	n0		b0931					STM1004
N5.HOG0002136	OG0001898	n0		b0937					
N5.HOG0002137	OG0001899	n0		b0947					STM1060
N5.HOG0002138	OG0001900	n0		b0950					STM1063
N5.HOG0002139	OG0001901	n0		b0960					STM1073
N5.HOG0002140	OG0001902	n0		b0961					STM1074
N5.HOG0002141	OG0001903	n0		b0983, b2062					STM2118
N5.HOG0002142	OG0001904	n0		b0992, b2204					STM2257
N5.HOG0002143	OG0001905	n0		b1056					STM1157
N5.HOG0002144	OG0001906	n0		b1061					STM1162, STM2621, STM1019
N5.HOG0002145	OG0001907	n0		b1129					STM1230
N5.HOG0002146	OG0001908	n0		b1159					
N5.HOG0002147	OG0001909	n0		b1183					STM1998, STM2230, PSLT055
N5.HOG0002148	OG0001910	n0		b1191					STM1801
N5.HOG0002149	OG0001911	n0		b1214					STM1773
N5.HOG0002150	OG0001912	n0		b1241					STM2052, STM1749
N5.HOG0002151	OG0001913	n0		b1987, b1275					STM1713
N5.HOG0002152	OG0001914	n0		b1282					STM1706
N5.HOG0002153	OG0001915	n0		b1298					
N5.HOG0002154	OG0001916	n0		b1323					STM1683
N5.HOG0002155	OG0001917	n0		b1333					STM1661
N5.HOG0002156	OG0001918	n0		b1342					STM1656
N5.HOG0002157	OG0001919	n0		b1350					STM1870, STM2632, STM1009
N5.HOG0002158	OG0001920	n0		b1363, b3849					STM3986
N5.HOG0002159	OG0001921	n0		b1380					STM1647
N5.HOG0002160	OG0001922	n0		b1384					
N5.HOG0002161	OG0001923	n0		b1413					STM1641
N5.HOG0002162	OG0001924	n0		b1476					STM1568
N5.HOG0002163	OG0001925	n0		b1482					STM1563
N5.HOG0002164	OG0001926	n0		b1488					STM1599
N5.HOG0002165	OG0001927	n0		b1519					
N5.HOG0002166	OG0001928	n0		b1586					STM1500
N5.HOG0002167	OG0001929	n0		b1591					STM4308, STM0610, STM1495
N5.HOG0002168	OG0001930	n0		b1602					STM1480
N5.HOG0002169	OG0001931	n0		b1613					STM1467
N5.HOG0002170	OG0001932	n0		b1617					
N5.HOG0002171	OG0001933	n0		b1627					STM1459
N5.HOG0002172	OG0001934	n0		b1629					STM2053, STM1457
N5.HOG0002173	OG0001935	n0		b1630					STM1456
N5.HOG0002174	OG0001936	n0		b1632					STM1454
N5.HOG0002175	OG0001937	n0		b1649					STM1437
N5.HOG0002176	OG0001938	n0		b1725					STM1324
N5.HOG0002177	OG0001939	n0		b1747					STM1304
N5.HOG0002178	OG0001940	n0		b1764					STM1297
N5.HOG0002179	OG0001941	n0		b1780					STM1289
N5.HOG0002180	OG0001942	n1		b2734					STM2907
N5.HOG0002181	OG0001942	n2		b1838					STM1853
N5.HOG0002182	OG0001943	n0		b1843					STM1877
N5.HOG0002183	OG0001944	n0		b1896					STM1928
N5.HOG0002184	OG0001945	n0		b1914					STM1265, STM1947
N5.HOG0002185	OG0001946	n0		b1958					STM1989
N5.HOG0002186	OG0001947	n0		b2027					STM2079
N5.HOG0002187	OG0001948	n0		b2099					STM4067, STM2143
N5.HOG0002188	OG0001949	n0		b2135					STM2169
N5.HOG0002189	OG0001950	n0		b2170, b0070, b3659					STM2207
N5.HOG0002190	OG0001951	n0		b2179					STM2218
N5.HOG0002191	OG0001952	n0		b2196					STM2249, STM3814
N5.HOG0002192	OG0001953	n0		b2197					STM3815, STM2250
N5.HOG0002193	OG0001954	n0		b2199					STM2252, STM3817
N5.HOG0002194	OG0001955	n0		b2200					STM3818, STM2253
N5.HOG0002195	OG0001956	n0		b2201					STM3819, STM2254
N5.HOG0002196	OG0001957	n0		b2210					
N5.HOG0002197	OG0001958	n0		b2239					STM2282
N5.HOG0002198	OG0001959	n0		b2245					STM1106, STM2289
N5.HOG0002199	OG0001960	n0		b2249					STM2288, STM2293
N5.HOG0002200	OG0001961	n0		b2291					STM2332
N5.HOG0002201	OG0001962	n0		b2299					STM2346
N5.HOG0002202	OG0001963	n0		b2346					STM2392
N5.HOG0002203	OG0001964	n0		b2373					
N5.HOG0002204	OG0001965	n1		b2406					STM2421
N5.HOG0002205	OG0001965	n2		b2964					STM3113
N5.HOG0002206	OG0001966	n0		b2410					STM2425
N5.HOG0002207	OG0001967	n0		b2413					STM2429
N5.HOG0002208	OG0001968	n0		b2434					STM2449
N5.HOG0002209	OG0001969	n0		b2437					STM2454
N5.HOG0002210	OG0001970	n1		b4538					STM2056
N5.HOG0002211	OG0001970	n2		b2461					STM2469
N5.HOG0002212	OG0001971	n0		b2472					STM2483
N5.HOG0002213	OG0001972	n0		b2474					STM2485
N5.HOG0002214	OG0001973	n0		b2475					STM2486
N5.HOG0002215	OG0001974	n0		b2483, b2722					STM2850
N5.HOG0002216	OG0001975	n0		b2487, b2721					STM2849
N5.HOG0002217	OG0001976	n0		b2489, b2719					STM2847
N5.HOG0002218	OG0001977	n0		b2558					STM2567
N5.HOG0002219	OG0001978	n0		b2571					STM2638
N5.HOG0002220	OG0001979	n0		b2600					STM2669
N5.HOG0002221	OG0001980	n0		b2601					STM2670
N5.HOG0002222	OG0001981	n0		b2604					STM2672
N5.HOG0002223	OG0001982	n0		b2778					
N5.HOG0002224	OG0001983	n0		b2820					STM2994
N5.HOG0002225	OG0001984	n0		b2822					STM2996
N5.HOG0002226	OG0001985	n0		b2833					STM3007, STM1673, STM1585
N5.HOG0002227	OG0001986	n0		b2889					STM3039
N5.HOG0002228	OG0001987	n0		b2908					STM3058
N5.HOG0002229	OG0001988	n0		b2914					STM3063
N5.HOG0002230	OG0001989	n0		b2920					STM3118
N5.HOG0002231	OG0001990	n0		b2925					STM3068
N5.HOG0002232	OG0001991	n0		b2959					STM3108
N5.HOG0002233	OG0001992	n0		b3024					PSLT020, STM3176
N5.HOG0002234	OG0001993	n0		b3026					STM3178
N5.HOG0002235	OG0001994	n0		b3031					STM3182
N5.HOG0002236	OG0001995	n0		b3032					STM3183
N5.HOG0002237	OG0001996	n0		b3040					STM3190
N5.HOG0002238	OG0001997	n0		b3071					STM3215
N5.HOG0002239	OG0001998	n0		b3102					STM3233
N5.HOG0002240	OG0001999	n0		b3104, b3103					STM3234
N5.HOG0002241	OG0002000	n0		b3188					STM3306, STM2374, STM2749
N5.HOG0002242	OG0002001	n0		b3198					STM3316
N5.HOG0002243	OG0002002	n0		b3900, b3204					STM3322
N5.HOG0002244	OG0002003	n0		b3238					STM0082, STM3362, STM3361
N5.HOG0002245	OG0002004	n0		b3244					STM3368
N5.HOG0002246	OG0002005	n0		b3262					PSLT059, STM3386
N5.HOG0002247	OG0002006	n0		b3337					STM3444
N5.HOG0002248	OG0002007	n0		b3353					STM3462
N5.HOG0002249	OG0002008	n0		b3361					STM3470
N5.HOG0002250	OG0002009	n0		b3379					STM3550
N5.HOG0002251	OG0002010	n0		b3388					STM3485
N5.HOG0002252	OG0002011	n0		b3442					
N5.HOG0002253	OG0002012	n0		b3466					STM3573
N5.HOG0002254	OG0002013	n0		b3522					STM3608
N5.HOG0002255	OG0002014	n0		b3590					STM3682
N5.HOG0002256	OG0002015	n0		b3591					STM3683
N5.HOG0002257	OG0002016	n0		b3592					STM3684
N5.HOG0002258	OG0002017	n0		b3611					STM3703
N5.HOG0002259	OG0002018	n0		b3641					STM3732
N5.HOG0002260	OG0002019	n0		b3653					STM3746
N5.HOG0002261	OG0002020	n0		b3746					STM3879
N5.HOG0002262	OG0002021	n0		b3859					STM3996
N5.HOG0002263	OG0002022	n0		b3862					STM3998
N5.HOG0002264	OG0002023	n0		b3888					STM4029
N5.HOG0002265	OG0002024	n1		b3905					STM4048
N5.HOG0002266	OG0002024	n2		b3906					STM4049
N5.HOG0002267	OG0002025	n0		b3915					STM4061
N5.HOG0002268	OG0002026	n0		b3918					STM4070, STM4064
N5.HOG0002269	OG0002027	n0		b3924					STM4084
N5.HOG0002270	OG0002028	n0		b3941					STM4105
N5.HOG0002271	OG0002029	n0		b3956					STM4119
N5.HOG0002272	OG0002030	n0		b3962					STM4126
N5.HOG0002273	OG0002031	n0		b4054					STM4248
N5.HOG0002274	OG0002032	n0		b4063					STM4266
N5.HOG0002275	OG0002033	n0		b4114					STM4293
N5.HOG0002276	OG0002034	n0		b4137					STM4324
N5.HOG0002277	OG0002035	n0		b4194					STM4384, STM0885, STM2343
N5.HOG0002278	OG0002036	n0		b4211					STM4401
N5.HOG0002279	OG0002037	n0		b4235					STM4438
N5.HOG0002280	OG0002038	n0		b4304					STM1614, STM3782, STM3260
N5.HOG0002281	OG0002039	n0		b4336					STM4516
N5.HOG0002282	OG0002040	n0		b4453, b4423, b4419, b4421					
N5.HOG0002283	OG0002041	n0		b2423					STM2442
N5.HOG0002284	OG0002042	n0		b4468					
N5.HOG0002285	OG0002043	n0		b3210					STM1392, STM3328
N5.HOG0002286	OG0002044	n0		b4475					STM3518
N5.HOG0002287	OG0002045	n0		b4479					STM3830
N5.HOG0002288	OG0002046	n0		b3787					STM3921
N5.HOG0002289	OG0002088	n0							STM2026
N5.HOG0002290	OG0002107	n0							STM0458
N5.HOG0002291	OG0002110	n0							STM2085
N5.HOG0002292	OG0002112	n0							STM0285
N5.HOG0002293	OG0002113	n0							STM0281
N5.HOG0002294	OG0002114	n0							STM0273
N5.HOG0002295	OG0002115	n0							STM0274
N5.HOG0002296	OG0002116	n0							STM0268
N5.HOG0002297	OG0002117	n0							STM0267
N5.HOG0002298	OG0002118	n0							STM0272
N5.HOG0002299	OG0002125	n0							STM2701, STM4213
N5.HOG0002300	OG0002126	n0							STM2594, STM1041, STM0918
N5.HOG0002301	OG0002127	n0							STM1042, STM0919, STM2593
N5.HOG0002302	OG0002128	n0							STM0921, STM1045, STM2592
N5.HOG0002303	OG0002129	n0							STM1046, STM2591, STM0922
N5.HOG0002304	OG0002130	n0							STM2590, STM1047, STM0923
N5.HOG0002305	OG0002131	n0							STM1048, STM2589, STM0925
N5.HOG0002306	OG0002136	n0							STM3117
N5.HOG0002307	OG0002137	n0							STM4286
N5.HOG0002308	OG0002138	n0							STM0556
N5.HOG0002309	OG0002139	n0							STM2765, STM0297
N5.HOG0002310	OG0002140	n0							STM0298, STM2764
N5.HOG0002311	OG0002151	n0							STM0055, STM3352
N5.HOG0002312	OG0002177	n0							STM1027, STM0906, STM2237, STM2613
N5.HOG0002313	OG0002386	-		b2390, b0005					STM2407
N5.HOG0002314	OG0002388	-		b0016, b2394, b0582					
N5.HOG0002315	OG0002417	-		b0245, b2005, b2646					
N5.HOG0002316	OG0002418	-		b0247, b2002, b2644					
N5.HOG0002317	OG0002419	-		b2643, b0248					PSLT062
N5.HOG0002318	OG0002422	-		b0294, b2846					STM3756
N5.HOG0002319	OG0002423	-		b0316, b0504					STM0514
N5.HOG0002320	OG0002424	-		b1036, b0317					STM1138
N5.HOG0002321	OG0002426	-		b0319, b0520					STM0531
N5.HOG0002322	OG0002427	-		b0320, b0518					STM0529
N5.HOG0002323	OG0002428	-		b4572, b0321					STM0530
N5.HOG0002324	OG0002453	-		b1548, b0560					STM2609
N5.HOG0002325	OG0002455	-		b0585					STM0586, STM2775
N5.HOG0002326	OG0002460	-		b0614					STM0062, STM0620
N5.HOG0002327	OG0002461	-		b0615					STM0621, STM0061
N5.HOG0002328	OG0002462	-		b0617					STM0059, STM0623
N5.HOG0002329	OG0002463	-		b0618					STM0624, STM0058
N5.HOG0002330	OG0002464	-		b0619					STM0625, STM0053
N5.HOG0002331	OG0002465	-		b3227, b0621					STM0627
N5.HOG0002332	OG0002482	-		b3173, b0815					STM0834
N5.HOG0002333	OG0002485	-		b0840					STM3794, STM0864
N5.HOG0002334	OG0002490	-		b0877					STM0940, STM2781
N5.HOG0002335	OG0002495	-		b0899, b3078					STM0969
N5.HOG0002336	OG0002501	-		b1503, b0938, b4319					
N5.HOG0002337	OG0002508	-		b0972					STM1786, STM1539
N5.HOG0002338	OG0002509	-		b0974					STM1788, STM1537
N5.HOG0002339	OG0002510	-		b0975					STM1789, STM1536
N5.HOG0002340	OG0002511	-		b0976					STM1790, STM1534
N5.HOG0002341	OG0002512	-		b1002, b0980					STM1117
N5.HOG0002342	OG0002513	-		b0984, b4029					STM4225
N5.HOG0002343	OG0002514	-		b0985, b4028					STM4224
N5.HOG0002344	OG0002515	-		b0986, b4027					STM4223
N5.HOG0002345	OG0002518	-		b1044					STM1146, STM4597
N5.HOG0002346	OG0002538	-		b1140					STM1871, STM1861
N5.HOG0002347	OG0002539	-		b1155, b2354					STM2233
N5.HOG0002348	OG0002543	-		b1184					PSLT054, STM1997
N5.HOG0002349	OG0002545	-		b2647, b1664, b1202					
N5.HOG0002350	OG0002558	-		b1359					STM2626, STM1014
N5.HOG0002351	OG0002573	-		b1559					STM0903, STM1022
N5.HOG0002352	OG0002574	-		b1563					STM1550, STM4450
N5.HOG0002353	OG0002578	-		b3861, b1614					STM1466
N5.HOG0002354	OG0002587	-		b1677					STM1377, STM1376
N5.HOG0002355	OG0002595	-		b3584, b1782					STM1286
N5.HOG0002356	OG0002596	-		b1797					STM1271, STM1808
N5.HOG0002357	OG0002598	-		b3506, b1806					STM1819
N5.HOG0002358	OG0002602	-		b1842					STM1876, PSLT064
N5.HOG0002359	OG0002608	-		b1862, b3937					STM1897
N5.HOG0002360	OG0002627	-		b4504, b4548, b2003					
N5.HOG0002361	OG0002635	-		b2093					STM3259, STM3783
N5.HOG0002362	OG0002636	-		b2095, b3132					STM3257
N5.HOG0002363	OG0002638	-		b2115, b2118, b2420					
N5.HOG0002364	OG0002639	-		b2123					STM2156A, STM2156
N5.HOG0002365	OG0002650	-		b2198					STM3816, STM2251
N5.HOG0002366	OG0002660	-		b2233					STM3757, STM2513
N5.HOG0002367	OG0002677	-		b2350					STM0559, STM4206
N5.HOG0002368	OG0002679	-		b2408					STM0034, STM2423
N5.HOG0002369	OG0002682	-		b2439					STM2456, STM2039
N5.HOG0002370	OG0002685	-		b2455					STM2051, STM2463
N5.HOG0002371	OG0002686	-		b2456					STM2049, STM2464
N5.HOG0002372	OG0002687	-		b2462					STM2470, STM2055
N5.HOG0002373	OG0002689	-		b2481, b2724					STM2852
N5.HOG0002374	OG0002690	-		b2718, b2490					STM2846
N5.HOG0002375	OG0002691	-		b2731, b2491					STM2859
N5.HOG0002376	OG0002721	-		b2704					STM2751, STM2834
N5.HOG0002377	OG0002723	-		b2728					STM1535, STM2856
N5.HOG0002378	OG0002751	-		b3601, b2929					STM3687
N5.HOG0002379	OG0002759	-		b2984, b2985, b2986					
N5.HOG0002380	OG0002760	-		b2991					STM1531, STM3144
N5.HOG0002381	OG0002771	-		b3061					STM0762, STM3355
N5.HOG0002382	OG0002792	-		b3219					STM4575, STM4574
N5.HOG0002383	OG0002793	-		b3223					STM1129, STM3337
N5.HOG0002384	OG0002810	-		b3387					STM2730, STM3484
N5.HOG0002385	OG0002831	-		b3525					STM3611, STM1697
N5.HOG0002386	OG0002832	-		b3548					STM0570, STM3641
N5.HOG0002387	OG0002833	-		b3554					STM3647, STM1188
N5.HOG0002388	OG0002834	-		b3555					STM3778, STM3648
N5.HOG0002389	OG0002836	-		b4082, b3597, b3586					
N5.HOG0002390	OG0002848	-		b3667					STM2198, STM3788
N5.HOG0002391	OG0002863	-		b3896					STM4039, STM4040
N5.HOG0002392	OG0002876	-		b4064, b4464					STM4268
N5.HOG0002393	OG0002884	-		b4138					STM3599, STM4325
N5.HOG0002394	OG0002885	-		b4144					STM0349, STM4331
N5.HOG0002395	OG0002894	-		b4193					STM0884, STM4383
N5.HOG0002396	OG0002903	-		b4252					STM4468, STM3080
N5.HOG0002397	OG0002912	-		b4362					STM4544, STM1551
N5.HOG0002398	OG0002921	-		b4533, b4589					STM1092
N5.HOG0002399	OG0002924	-		b2702					STM2750, STM2832
N5.HOG0002400	OG0002925	-		b2703					STM2833, STM2752
N5.HOG0002401	OG0003264	-							STM0029, STM0031, STM0017
N5.HOG0002402	OG0003265	-							STM3351, STM0054, STM0768
N5.HOG0002403	OG0003266	-							STM3353, STM0766, STM0056
N5.HOG0002404	OG0003267	-							STM1036, STM2600, STM0914
N5.HOG0002405	OG0003268	-							STM2598, STM1037, STM0915
N5.HOG0002406	OG0003269	-							STM0916, STM1038, STM2597
N5.HOG0002407	OG0003270	-							STM2595, STM1040, STM0917
N5.HOG0002408	OG0003271	-							STM1026, STM2614, STM1087
N5.HOG0002409	OG0003272	-							STM2231, STM1056, STM1241
N5.HOG0002410	OG0003273	-							STM2508, STM2902, STM2011
N5.HOG0002411	OG0003525	-		b0001					STM0001
N5.HOG0002412	OG0003526	-		b0011					STM0010
N5.HOG0002413	OG0003527	-		b0013					STM0011
N5.HOG0002414	OG0003528	-		b0020					STM0040
N5.HOG0002415	OG0003529	-		b0024					STM0044
N5.HOG0002416	OG0003530	-		b0034					STM0068
N5.HOG0002417	OG0003531	-		b0044					STM0078
N5.HOG0002418	OG0003532	-		b0067					STM0107
N5.HOG0002419	OG0003533	-		b0075					STM0114
N5.HOG0002420	OG0003534	-		b0097					STM0135
N5.HOG0002421	OG0003535	-		b0102					STM0139
N5.HOG0002422	OG0003536	-		b0117					STM0157
N5.HOG0002423	OG0003537	-		b0119					STM0160
N5.HOG0002424	OG0003538	-		b0122					STM0167
N5.HOG0002425	OG0003539	-		b0129					STM0178
N5.HOG0002426	OG0003540	-		b0151					STM0192
N5.HOG0002427	OG0003541	-		b0163					STM0211
N5.HOG0002428	OG0003542	-		b0178					STM0225
N5.HOG0002429	OG0003543	-		b0196					STM0244
N5.HOG0002430	OG0003544	-		b0209					STM0258
N5.HOG0002431	OG0003545	-		b0225					STM3516
N5.HOG0002432	OG0003546	-		b0226					STM3517
N5.HOG0002433	OG0003548	-		b0237					STM0316
N5.HOG0002434	OG0003549	-		b0239					STM0318
N5.HOG0002435	OG0003550	-		b0249					PSLT067
N5.HOG0002436	OG0003551	-		b0250, b2637					
N5.HOG0002437	OG0003552	-		b2636, b0251					
N5.HOG0002438	OG0003553	-		b0252, b2633					
N5.HOG0002439	OG0003554	-		b0253, b2632					
N5.HOG0002440	OG0003555	-		b4297, b0269					
N5.HOG0002441	OG0003556	-		b0277, b2626					
N5.HOG0002442	OG0003557	-		b0292, b0289					
N5.HOG0002443	OG0003558	-		b0301					STM0566
N5.HOG0002444	OG0003559	-		b0303					STM0565
N5.HOG0002445	OG0003560	-		b2874, b0323					
N5.HOG0002446	OG0003561	-		b0328					STM0365
N5.HOG0002447	OG0003562	-		b0329					STM0366
N5.HOG0002448	OG0003563	-		b0330					STM0367
N5.HOG0002449	OG0003566	-		b0344, b3076					
N5.HOG0002450	OG0003569	-		b0377					STM0376
N5.HOG0002451	OG0003570	-		b0379					STM0378
N5.HOG0002452	OG0003571	-		b0380					STM0379
N5.HOG0002453	OG0003572	-		b0382					STM0383
N5.HOG0002454	OG0003573	-		b0389					STM0389
N5.HOG0002455	OG0003574	-		b0390					STM0390
N5.HOG0002456	OG0003575	-		b0394					STM0393
N5.HOG0002457	OG0003576	-		b0404					STM0403
N5.HOG0002458	OG0003577	-		b0410					STM0411
N5.HOG0002459	OG0003578	-		b0412					STM0414
N5.HOG0002460	OG0003579	-		b0434					STM0445
