locus_tag,GOs
XNR_RS01755,-
XNR_RS01760,-
XNR_RS01765,-
XNR_RS01770,-
XNR_RS01775,-
XNR_RS01780,-
XNR_RS01785,-
XNR_RS01790,-
XNR_RS01795,-
XNR_RS01800,-
XNR_RS01805,-
XNR_RS01810,-
XNR_RS01815,-
XNR_RS01820,-
XNR_RS01825,-
XNR_RS01830,-
XNR_RS01835,-
XNR_RS01840,-
XNR_RS01845,-
XNR_RS01850,-
XNR_RS01855,-
XNR_RS01865,-
XNR_RS01870,-
XNR_RS01880,-
XNR_RS01885,-
XNR_RS01890,-
XNR_RS01895,-
XNR_RS01900,-
XNR_RS01905,-
XNR_RS01910,-
XNR_RS01915,-
XNR_RS01920,-
XNR_RS01925,-
XNR_RS01930,-
XNR_RS01935,-
XNR_RS01940,-
XNR_RS01945,-
XNR_RS01950,-
XNR_RS01955,-
XNR_RS30725,-
XNR_RS01960,-
XNR_RS01965,-
XNR_RS01970,-
XNR_RS01975,-
XNR_RS01980,-
XNR_RS01985,-
XNR_RS01990,-
XNR_RS01995,-
XNR_RS02000,-
XNR_RS02005,-
XNR_RS02010,-
XNR_RS02015,-
XNR_RS02020,-
XNR_RS02025,-
XNR_RS02030,-
XNR_RS02035,-
XNR_RS02040,-
XNR_RS02045,-
XNR_RS02050,-
XNR_RS02055,-
XNR_RS02060,-
XNR_RS02065,-
XNR_RS02070,-
XNR_RS02075,-
XNR_RS02080,-
XNR_RS02085,-
XNR_RS31035,-
XNR_RS02090,-
XNR_RS02095,-
XNR_RS02100,-
XNR_RS02105,-
XNR_RS02110,-
XNR_RS02115,-
XNR_RS02120,-
XNR_RS02125,-
XNR_RS02130,-
XNR_RS02135,-
XNR_RS02140,-
XNR_RS02145,-
XNR_RS02150,-
XNR_RS02155,-
XNR_RS02160,-
XNR_RS02165,-
XNR_RS02170,-
XNR_RS02175,-
XNR_RS02180,-
XNR_RS02185,-
XNR_RS02190,-
XNR_RS02195,-
XNR_RS02200,-
XNR_RS02205,-
XNR_RS02210,-
XNR_RS02215,-
XNR_RS02220,-
XNR_RS02225,-
XNR_RS02230,-
XNR_RS02235,-
XNR_RS02240,-
XNR_RS02245,GO:0000166
XNR_RS02245,GO:0003674
XNR_RS02245,GO:0003824
XNR_RS02245,GO:0005488
XNR_RS02245,GO:0006082
XNR_RS02245,GO:0006629
XNR_RS02245,GO:0006631
XNR_RS02245,GO:0008150
XNR_RS02245,GO:0008152
XNR_RS02245,GO:0009987
XNR_RS02245,GO:0016491
XNR_RS02245,GO:0019752
XNR_RS02245,GO:0032787
XNR_RS02245,GO:0036094
XNR_RS02245,GO:0043436
XNR_RS02245,GO:0043880
XNR_RS02245,GO:0044237
XNR_RS02245,GO:0044238
XNR_RS02245,GO:0044255
XNR_RS02245,GO:0044281
XNR_RS02245,GO:0048037
XNR_RS02245,GO:0050661
XNR_RS02245,GO:0050662
XNR_RS02245,GO:0055114
XNR_RS02245,GO:0071704
XNR_RS02245,GO:0097159
XNR_RS02245,GO:1901265
XNR_RS02245,GO:1901363
XNR_RS02250,-
XNR_RS02255,-
XNR_RS02260,-
XNR_RS02265,-
XNR_RS02270,GO:0005575
XNR_RS02270,GO:0005623
XNR_RS02270,GO:0005886
XNR_RS02270,GO:0016020
XNR_RS02270,GO:0044464
XNR_RS02270,GO:0071944
XNR_RS02275,GO:0003674
XNR_RS02275,GO:0003824
XNR_RS02275,GO:0003882
XNR_RS02275,GO:0005575
XNR_RS02275,GO:0005576
XNR_RS02275,GO:0005622
XNR_RS02275,GO:0005623
XNR_RS02275,GO:0005737
XNR_RS02275,GO:0005886
XNR_RS02275,GO:0006629
XNR_RS02275,GO:0006644
XNR_RS02275,GO:0006650
XNR_RS02275,GO:0006793
XNR_RS02275,GO:0006796
XNR_RS02275,GO:0008150
XNR_RS02275,GO:0008152
XNR_RS02275,GO:0008610
XNR_RS02275,GO:0008654
XNR_RS02275,GO:0009058
XNR_RS02275,GO:0009987
XNR_RS02275,GO:0016020
XNR_RS02275,GO:0016740
XNR_RS02275,GO:0016772
XNR_RS02275,GO:0016780
XNR_RS02275,GO:0017169
XNR_RS02275,GO:0019637
XNR_RS02275,GO:0044237
XNR_RS02275,GO:0044238
XNR_RS02275,GO:0044249
XNR_RS02275,GO:0044255
XNR_RS02275,GO:0044424
XNR_RS02275,GO:0044464
XNR_RS02275,GO:0045017
XNR_RS02275,GO:0046474
XNR_RS02275,GO:0046486
XNR_RS02275,GO:0071704
XNR_RS02275,GO:0071944
XNR_RS02275,GO:0090407
XNR_RS02275,GO:1901576
XNR_RS02280,-
XNR_RS02285,-
XNR_RS02290,-
XNR_RS02295,-
XNR_RS02300,-
XNR_RS02305,-
XNR_RS02310,-
XNR_RS02315,-
XNR_RS02320,-
XNR_RS02325,-
XNR_RS02330,GO:0003674
XNR_RS02330,GO:0003824
XNR_RS02330,GO:0003908
XNR_RS02330,GO:0005575
XNR_RS02330,GO:0005623
XNR_RS02330,GO:0005886
XNR_RS02330,GO:0006139
XNR_RS02330,GO:0006259
XNR_RS02330,GO:0006281
XNR_RS02330,GO:0006304
XNR_RS02330,GO:0006307
XNR_RS02330,GO:0006725
XNR_RS02330,GO:0006807
XNR_RS02330,GO:0006950
XNR_RS02330,GO:0006974
XNR_RS02330,GO:0008150
XNR_RS02330,GO:0008152
XNR_RS02330,GO:0008168
XNR_RS02330,GO:0008172
XNR_RS02330,GO:0009987
XNR_RS02330,GO:0016020
XNR_RS02330,GO:0016740
XNR_RS02330,GO:0016741
XNR_RS02330,GO:0032259
XNR_RS02330,GO:0033554
XNR_RS02330,GO:0034641
XNR_RS02330,GO:0035510
XNR_RS02330,GO:0043170
XNR_RS02330,GO:0043412
XNR_RS02330,GO:0044237
XNR_RS02330,GO:0044238
XNR_RS02330,GO:0044260
XNR_RS02330,GO:0044464
XNR_RS02330,GO:0046483
XNR_RS02330,GO:0050896
XNR_RS02330,GO:0051409
XNR_RS02330,GO:0051716
XNR_RS02330,GO:0071704
XNR_RS02330,GO:0071944
XNR_RS02330,GO:0090304
XNR_RS02330,GO:1901360
XNR_RS02335,GO:0003674
XNR_RS02335,GO:0003676
XNR_RS02335,GO:0003677
XNR_RS02335,GO:0003684
XNR_RS02335,GO:0003824
XNR_RS02335,GO:0003905
XNR_RS02335,GO:0005488
XNR_RS02335,GO:0005575
XNR_RS02335,GO:0005618
XNR_RS02335,GO:0005622
XNR_RS02335,GO:0005623
XNR_RS02335,GO:0005737
XNR_RS02335,GO:0005886
XNR_RS02335,GO:0006139
XNR_RS02335,GO:0006259
XNR_RS02335,GO:0006281
XNR_RS02335,GO:0006284
XNR_RS02335,GO:0006285
XNR_RS02335,GO:0006304
XNR_RS02335,GO:0006307
XNR_RS02335,GO:0006725
XNR_RS02335,GO:0006807
XNR_RS02335,GO:0006950
XNR_RS02335,GO:0006974
XNR_RS02335,GO:0008150
XNR_RS02335,GO:0008152
XNR_RS02335,GO:0008725
XNR_RS02335,GO:0009987
XNR_RS02335,GO:0016020
XNR_RS02335,GO:0016787
XNR_RS02335,GO:0016798
XNR_RS02335,GO:0016799
XNR_RS02335,GO:0019104
XNR_RS02335,GO:0030312
XNR_RS02335,GO:0032131
XNR_RS02335,GO:0032991
XNR_RS02335,GO:0032993
XNR_RS02335,GO:0033554
XNR_RS02335,GO:0034641
XNR_RS02335,GO:0035510
XNR_RS02335,GO:0043170
XNR_RS02335,GO:0043412
XNR_RS02335,GO:0043733
XNR_RS02335,GO:0043916
XNR_RS02335,GO:0044237
XNR_RS02335,GO:0044238
XNR_RS02335,GO:0044260
XNR_RS02335,GO:0044424
XNR_RS02335,GO:0044464
XNR_RS02335,GO:0046483
XNR_RS02335,GO:0050896
XNR_RS02335,GO:0051409
XNR_RS02335,GO:0051716
XNR_RS02335,GO:0071704
XNR_RS02335,GO:0071944
XNR_RS02335,GO:0090304
XNR_RS02335,GO:0097159
XNR_RS02335,GO:0140097
XNR_RS02335,GO:1901360
XNR_RS02335,GO:1901363
XNR_RS02340,-
XNR_RS02345,-
XNR_RS02350,-
XNR_RS02355,GO:0005575
XNR_RS02355,GO:0005576
XNR_RS02355,GO:0005623
XNR_RS02355,GO:0005886
XNR_RS02355,GO:0016020
XNR_RS02355,GO:0044464
XNR_RS02355,GO:0071944
XNR_RS02360,-
XNR_RS02370,-
XNR_RS02375,-
XNR_RS02380,-
XNR_RS02385,-
XNR_RS02390,-
XNR_RS02395,-
XNR_RS02400,-
XNR_RS02405,-
XNR_RS02410,-
XNR_RS02415,-
XNR_RS02420,-
XNR_RS02430,-
XNR_RS02435,-
XNR_RS02440,-
XNR_RS02445,-
XNR_RS02450,-
XNR_RS02455,-
XNR_RS02460,-
XNR_RS02465,-
XNR_RS02470,-
XNR_RS02475,-
XNR_RS02480,-
XNR_RS02485,-
XNR_RS02490,-
XNR_RS02495,-
XNR_RS02500,-
XNR_RS02505,-
XNR_RS02510,-
XNR_RS02515,-
XNR_RS02520,-
XNR_RS02525,-
XNR_RS02530,-
XNR_RS02535,-
XNR_RS02540,-
XNR_RS02545,-
XNR_RS02550,-
XNR_RS02555,-
XNR_RS02560,-
XNR_RS02565,-
XNR_RS02570,-
XNR_RS02575,-
XNR_RS02580,-
XNR_RS02585,-
XNR_RS02590,-
XNR_RS02595,-
XNR_RS02600,-
XNR_RS02605,-
XNR_RS02610,-
XNR_RS02615,-
XNR_RS02620,-
XNR_RS02625,-
XNR_RS02630,-
XNR_RS02635,-
XNR_RS02640,-
XNR_RS02645,-
XNR_RS02650,-
XNR_RS02655,-
XNR_RS30730,-
XNR_RS30665,-
XNR_RS02670,-
XNR_RS02675,-
XNR_RS02680,-
XNR_RS02685,-
XNR_RS02690,-
XNR_RS02695,-
XNR_RS02700,-
XNR_RS02705,-
XNR_RS02710,-
XNR_RS02715,-
XNR_RS02720,-
XNR_RS02725,-
XNR_RS02730,-
XNR_RS02735,-
XNR_RS02740,-
XNR_RS02745,-
XNR_RS02750,-
XNR_RS02755,-
XNR_RS02760,-
XNR_RS02765,-
XNR_RS02770,-
XNR_RS02775,GO:0005575
XNR_RS02775,GO:0005576
XNR_RS02780,GO:0003674
XNR_RS02780,GO:0003824
XNR_RS02780,GO:0004038
XNR_RS02780,GO:0005575
XNR_RS02780,GO:0005622
XNR_RS02780,GO:0005623
XNR_RS02780,GO:0005737
XNR_RS02780,GO:0006139
XNR_RS02780,GO:0006144
XNR_RS02780,GO:0006145
XNR_RS02780,GO:0006725
XNR_RS02780,GO:0006807
XNR_RS02780,GO:0008150
XNR_RS02780,GO:0008152
XNR_RS02780,GO:0009056
XNR_RS02780,GO:0009112
XNR_RS02780,GO:0009987
XNR_RS02780,GO:0016787
XNR_RS02780,GO:0016810
XNR_RS02780,GO:0016812
XNR_RS02780,GO:0019439
XNR_RS02780,GO:0034641
XNR_RS02780,GO:0044237
XNR_RS02780,GO:0044238
XNR_RS02780,GO:0044248
XNR_RS02780,GO:0044270
XNR_RS02780,GO:0044281
XNR_RS02780,GO:0044424
XNR_RS02780,GO:0044464
XNR_RS02780,GO:0046113
XNR_RS02780,GO:0046483
XNR_RS02780,GO:0046700
XNR_RS02780,GO:0055086
XNR_RS02780,GO:0071704
XNR_RS02780,GO:0072521
XNR_RS02780,GO:0072523
XNR_RS02780,GO:1901360
XNR_RS02780,GO:1901361
XNR_RS02780,GO:1901564
XNR_RS02780,GO:1901565
XNR_RS02780,GO:1901575
XNR_RS02785,-
XNR_RS02790,-
XNR_RS02795,-
XNR_RS02800,-
XNR_RS02805,-
XNR_RS02810,-
XNR_RS02815,-
XNR_RS02820,-
XNR_RS02825,-
XNR_RS02830,-
XNR_RS02835,-
XNR_RS30670,-
XNR_RS02840,-
XNR_RS02845,-
XNR_RS02850,-
XNR_RS02855,-
XNR_RS02860,-
XNR_RS02865,-
XNR_RS02870,-
XNR_RS02875,-
XNR_RS02880,-
XNR_RS02885,-
XNR_RS02890,-
XNR_RS02895,-
XNR_RS02900,-
XNR_RS02905,-
XNR_RS02910,-
XNR_RS02915,-
XNR_RS02920,GO:0000271
XNR_RS02920,GO:0000287
XNR_RS02920,GO:0003674
XNR_RS02920,GO:0003824
XNR_RS02920,GO:0005488
XNR_RS02920,GO:0005575
XNR_RS02920,GO:0005618
XNR_RS02920,GO:0005623
XNR_RS02920,GO:0005886
XNR_RS02920,GO:0005975
XNR_RS02920,GO:0005976
XNR_RS02920,GO:0005996
XNR_RS02920,GO:0006006
XNR_RS02920,GO:0006139
XNR_RS02920,GO:0006220
XNR_RS02920,GO:0006725
XNR_RS02920,GO:0006753
XNR_RS02920,GO:0006793
XNR_RS02920,GO:0006796
XNR_RS02920,GO:0006807
XNR_RS02920,GO:0008150
XNR_RS02920,GO:0008152
XNR_RS02920,GO:0008879
XNR_RS02920,GO:0009058
XNR_RS02920,GO:0009059
XNR_RS02920,GO:0009117
XNR_RS02920,GO:0009141
XNR_RS02920,GO:0009147
XNR_RS02920,GO:0009200
XNR_RS02920,GO:0009211
XNR_RS02920,GO:0009219
XNR_RS02920,GO:0009225
XNR_RS02920,GO:0009226
XNR_RS02920,GO:0009262
XNR_RS02920,GO:0009394
XNR_RS02920,GO:0009987
XNR_RS02920,GO:0016020
XNR_RS02920,GO:0016051
XNR_RS02920,GO:0016740
XNR_RS02920,GO:0016772
XNR_RS02920,GO:0016779
XNR_RS02920,GO:0018130
XNR_RS02920,GO:0019299
XNR_RS02920,GO:0019300
XNR_RS02920,GO:0019305
XNR_RS02920,GO:0019318
XNR_RS02920,GO:0019319
XNR_RS02920,GO:0019438
XNR_RS02920,GO:0019637
XNR_RS02920,GO:0019692
XNR_RS02920,GO:0030312
XNR_RS02920,GO:0033692
XNR_RS02920,GO:0034637
XNR_RS02920,GO:0034641
XNR_RS02920,GO:0034645
XNR_RS02920,GO:0034654
XNR_RS02920,GO:0040007
XNR_RS02920,GO:0043167
XNR_RS02920,GO:0043169
XNR_RS02920,GO:0043170
XNR_RS02920,GO:0044237
XNR_RS02920,GO:0044238
XNR_RS02920,GO:0044249
XNR_RS02920,GO:0044260
XNR_RS02920,GO:0044262
XNR_RS02920,GO:0044264
XNR_RS02920,GO:0044271
XNR_RS02920,GO:0044281
XNR_RS02920,GO:0044283
XNR_RS02920,GO:0044464
XNR_RS02920,GO:0045226
XNR_RS02920,GO:0046075
XNR_RS02920,GO:0046364
XNR_RS02920,GO:0046379
XNR_RS02920,GO:0046383
XNR_RS02920,GO:0046483
XNR_RS02920,GO:0046872
XNR_RS02920,GO:0055086
XNR_RS02920,GO:0071704
XNR_RS02920,GO:0071944
XNR_RS02920,GO:0072527
XNR_RS02920,GO:1901135
XNR_RS02920,GO:1901137
XNR_RS02920,GO:1901360
XNR_RS02920,GO:1901362
XNR_RS02920,GO:1901564
XNR_RS02920,GO:1901576
XNR_RS02925,-
XNR_RS02930,-
XNR_RS02935,-
XNR_RS02940,-
XNR_RS02945,-
XNR_RS02950,-
XNR_RS02955,-
XNR_RS02960,GO:0003674
XNR_RS02960,GO:0003824
XNR_RS02960,GO:0008150
XNR_RS02960,GO:0008152
XNR_RS02960,GO:0009058
XNR_RS02960,GO:0009987
XNR_RS02960,GO:0016740
XNR_RS02960,GO:0016757
XNR_RS02960,GO:0016758
XNR_RS02960,GO:0016999
XNR_RS02960,GO:0017000
XNR_RS02960,GO:0017144
XNR_RS02960,GO:0044237
XNR_RS02960,GO:0044249
XNR_RS02965,-
XNR_RS02970,-
XNR_RS02975,-
XNR_RS02980,-
XNR_RS02985,-
XNR_RS02990,-
XNR_RS02995,-
XNR_RS03000,-
XNR_RS03005,-
XNR_RS03010,-
XNR_RS03015,-
XNR_RS03020,-
XNR_RS03025,-
XNR_RS03030,-
XNR_RS03035,-
XNR_RS03040,GO:0005575
XNR_RS03040,GO:0005623
XNR_RS03040,GO:0005886
XNR_RS03040,GO:0005887
XNR_RS03040,GO:0006091
XNR_RS03040,GO:0006810
XNR_RS03040,GO:0006811
XNR_RS03040,GO:0006812
XNR_RS03040,GO:0008150
XNR_RS03040,GO:0008152
XNR_RS03040,GO:0009060
XNR_RS03040,GO:0009987
XNR_RS03040,GO:0015672
XNR_RS03040,GO:0015980
XNR_RS03040,GO:0015988
XNR_RS03040,GO:0015990
XNR_RS03040,GO:0016020
XNR_RS03040,GO:0016021
XNR_RS03040,GO:0022900
XNR_RS03040,GO:0022904
XNR_RS03040,GO:0031224
XNR_RS03040,GO:0031226
XNR_RS03040,GO:0034220
XNR_RS03040,GO:0040007
XNR_RS03040,GO:0044237
XNR_RS03040,GO:0044425
XNR_RS03040,GO:0044459
XNR_RS03040,GO:0044464
XNR_RS03040,GO:0045333
XNR_RS03040,GO:0051179
XNR_RS03040,GO:0051234
XNR_RS03040,GO:0055085
XNR_RS03040,GO:0055114
XNR_RS03040,GO:0071944
XNR_RS03040,GO:0098655
XNR_RS03040,GO:0098660
XNR_RS03040,GO:0098662
XNR_RS03040,GO:1902600
XNR_RS03045,-
XNR_RS03050,-
XNR_RS03055,-
XNR_RS03060,-
XNR_RS03065,-
XNR_RS03070,-
XNR_RS03075,-
XNR_RS03080,-
XNR_RS03085,-
XNR_RS03090,-
XNR_RS03095,-
XNR_RS03100,-
XNR_RS03105,-
XNR_RS03110,-
XNR_RS03115,-
XNR_RS03120,-
XNR_RS03125,-
XNR_RS03130,-
XNR_RS03135,-
XNR_RS03140,-
XNR_RS03145,-
XNR_RS03150,-
XNR_RS03155,GO:0000302
XNR_RS03155,GO:0003674
XNR_RS03155,GO:0003824
XNR_RS03155,GO:0004096
XNR_RS03155,GO:0004601
XNR_RS03155,GO:0005488
XNR_RS03155,GO:0005575
XNR_RS03155,GO:0005622
XNR_RS03155,GO:0005623
XNR_RS03155,GO:0005737
XNR_RS03155,GO:0006950
XNR_RS03155,GO:0006979
XNR_RS03155,GO:0008150
XNR_RS03155,GO:0008152
XNR_RS03155,GO:0009056
XNR_RS03155,GO:0009636
XNR_RS03155,GO:0009987
XNR_RS03155,GO:0010035
XNR_RS03155,GO:0016209
XNR_RS03155,GO:0016491
XNR_RS03155,GO:0016684
XNR_RS03155,GO:0016999
XNR_RS03155,GO:0017001
XNR_RS03155,GO:0017144
XNR_RS03155,GO:0020037
XNR_RS03155,GO:0042221
XNR_RS03155,GO:0042493
XNR_RS03155,GO:0042542
XNR_RS03155,GO:0042737
XNR_RS03155,GO:0042743
XNR_RS03155,GO:0042744
XNR_RS03155,GO:0044237
XNR_RS03155,GO:0044248
XNR_RS03155,GO:0044424
XNR_RS03155,GO:0044464
XNR_RS03155,GO:0046677
XNR_RS03155,GO:0046906
XNR_RS03155,GO:0048037
XNR_RS03155,GO:0050896
XNR_RS03155,GO:0051186
XNR_RS03155,GO:0051187
XNR_RS03155,GO:0051716
XNR_RS03155,GO:0055114
XNR_RS03155,GO:0070887
XNR_RS03155,GO:0072593
XNR_RS03155,GO:0097159
XNR_RS03155,GO:0097237
XNR_RS03155,GO:0098754
XNR_RS03155,GO:0098869
XNR_RS03155,GO:1901363
XNR_RS03155,GO:1901700
XNR_RS03155,GO:1990748
XNR_RS03160,-
XNR_RS03165,-
XNR_RS03170,-
XNR_RS03175,-
XNR_RS03180,-
XNR_RS03185,-
XNR_RS03190,-
XNR_RS03195,-
XNR_RS03200,-
XNR_RS03205,-
XNR_RS03210,-
XNR_RS03215,-
XNR_RS03220,-
XNR_RS03225,-
XNR_RS03230,-
XNR_RS03235,-
XNR_RS03240,-
XNR_RS03245,-
XNR_RS03250,-
XNR_RS03255,-
XNR_RS03260,-
XNR_RS03265,-
XNR_RS03270,-
XNR_RS03275,-
XNR_RS03280,-
XNR_RS03285,-
XNR_RS03290,-
XNR_RS03295,-
XNR_RS03300,-
XNR_RS03305,-
XNR_RS03310,-
XNR_RS03315,-
XNR_RS03320,-
XNR_RS03325,-
XNR_RS03330,-
XNR_RS03335,-
XNR_RS03340,GO:0000166
XNR_RS03340,GO:0003674
XNR_RS03340,GO:0003824
XNR_RS03340,GO:0004148
XNR_RS03340,GO:0005488
XNR_RS03340,GO:0005515
XNR_RS03340,GO:0005575
XNR_RS03340,GO:0005576
XNR_RS03340,GO:0005622
XNR_RS03340,GO:0005623
XNR_RS03340,GO:0005737
XNR_RS03340,GO:0005829
XNR_RS03340,GO:0005886
XNR_RS03340,GO:0008150
XNR_RS03340,GO:0008152
XNR_RS03340,GO:0009987
XNR_RS03340,GO:0015036
XNR_RS03340,GO:0016020
XNR_RS03340,GO:0016491
XNR_RS03340,GO:0016651
XNR_RS03340,GO:0016655
XNR_RS03340,GO:0016667
XNR_RS03340,GO:0016668
XNR_RS03340,GO:0019725
XNR_RS03340,GO:0019899
XNR_RS03340,GO:0032991
XNR_RS03340,GO:0035375
XNR_RS03340,GO:0036094
XNR_RS03340,GO:0040007
XNR_RS03340,GO:0042592
XNR_RS03340,GO:0043167
XNR_RS03340,GO:0043168
XNR_RS03340,GO:0044424
XNR_RS03340,GO:0044444
XNR_RS03340,GO:0044464
XNR_RS03340,GO:0045254
XNR_RS03340,GO:0045454
XNR_RS03340,GO:0048037
XNR_RS03340,GO:0050660
XNR_RS03340,GO:0050662
XNR_RS03340,GO:0050789
XNR_RS03340,GO:0050794
XNR_RS03340,GO:0051287
XNR_RS03340,GO:0055114
XNR_RS03340,GO:0065007
XNR_RS03340,GO:0065008
XNR_RS03340,GO:0070404
XNR_RS03340,GO:0071944
XNR_RS03340,GO:0097159
XNR_RS03340,GO:1901265
XNR_RS03340,GO:1901363
XNR_RS03340,GO:1902494
XNR_RS03340,GO:1990204
XNR_RS03345,-
XNR_RS03350,-
XNR_RS03355,-
XNR_RS03360,-
XNR_RS03365,-
XNR_RS03370,-
XNR_RS03375,-
XNR_RS03380,-
XNR_RS03385,-
XNR_RS03390,-
XNR_RS03395,-
XNR_RS03400,-
XNR_RS03405,-
XNR_RS03410,-
XNR_RS03415,-
XNR_RS03420,-
XNR_RS03425,-
XNR_RS03430,-
XNR_RS03435,-
XNR_RS03440,-
XNR_RS03445,-
XNR_RS03450,-
XNR_RS03455,-
XNR_RS03460,-
XNR_RS03465,-
XNR_RS03470,-
XNR_RS03475,-
XNR_RS03480,-
XNR_RS03485,-
XNR_RS03490,-
XNR_RS03495,-
XNR_RS03500,GO:0000096
XNR_RS03500,GO:0000097
XNR_RS03500,GO:0000103
XNR_RS03500,GO:0003674
XNR_RS03500,GO:0003824
XNR_RS03500,GO:0005488
XNR_RS03500,GO:0005575
XNR_RS03500,GO:0005618
XNR_RS03500,GO:0005622
XNR_RS03500,GO:0005623
XNR_RS03500,GO:0005737
XNR_RS03500,GO:0005829
XNR_RS03500,GO:0006082
XNR_RS03500,GO:0006520
XNR_RS03500,GO:0006534
XNR_RS03500,GO:0006535
XNR_RS03500,GO:0006563
XNR_RS03500,GO:0006790
XNR_RS03500,GO:0006807
XNR_RS03500,GO:0008150
XNR_RS03500,GO:0008152
XNR_RS03500,GO:0008652
XNR_RS03500,GO:0009058
XNR_RS03500,GO:0009069
XNR_RS03500,GO:0009070
XNR_RS03500,GO:0009987
XNR_RS03500,GO:0016002
XNR_RS03500,GO:0016053
XNR_RS03500,GO:0016491
XNR_RS03500,GO:0016667
XNR_RS03500,GO:0016673
XNR_RS03500,GO:0019344
XNR_RS03500,GO:0019752
XNR_RS03500,GO:0030312
XNR_RS03500,GO:0040007
XNR_RS03500,GO:0043436
XNR_RS03500,GO:0044237
XNR_RS03500,GO:0044238
XNR_RS03500,GO:0044249
XNR_RS03500,GO:0044272
XNR_RS03500,GO:0044281
XNR_RS03500,GO:0044283
XNR_RS03500,GO:0044424
XNR_RS03500,GO:0044444
XNR_RS03500,GO:0044464
XNR_RS03500,GO:0046394
XNR_RS03500,GO:0048037
XNR_RS03500,GO:0050311
XNR_RS03500,GO:0051536
XNR_RS03500,GO:0051539
XNR_RS03500,GO:0051540
XNR_RS03500,GO:0055114
XNR_RS03500,GO:0071704
XNR_RS03500,GO:0071944
XNR_RS03500,GO:1901564
XNR_RS03500,GO:1901566
XNR_RS03500,GO:1901576
XNR_RS03500,GO:1901605
XNR_RS03500,GO:1901607
XNR_RS03505,-
XNR_RS03510,GO:0003674
XNR_RS03510,GO:0003824
XNR_RS03510,GO:0004604
XNR_RS03510,GO:0005575
XNR_RS03510,GO:0005622
XNR_RS03510,GO:0005623
XNR_RS03510,GO:0005737
XNR_RS03510,GO:0008150
XNR_RS03510,GO:0008152
XNR_RS03510,GO:0016491
XNR_RS03510,GO:0016667
XNR_RS03510,GO:0016671
XNR_RS03510,GO:0044424
XNR_RS03510,GO:0044464
XNR_RS03510,GO:0055114
XNR_RS03515,-
XNR_RS03520,-
XNR_RS03525,-
XNR_RS03530,-
XNR_RS03535,-
XNR_RS03540,-
XNR_RS03545,-
XNR_RS03550,-
XNR_RS03555,-
XNR_RS03560,-
XNR_RS03565,-
XNR_RS03570,-
XNR_RS03575,-
XNR_RS03580,-
XNR_RS03585,-
XNR_RS03590,-
XNR_RS03595,-
XNR_RS03600,-
XNR_RS03605,-
XNR_RS03610,GO:0000272
XNR_RS03610,GO:0003674
XNR_RS03610,GO:0003824
XNR_RS03610,GO:0005575
XNR_RS03610,GO:0005622
XNR_RS03610,GO:0005623
XNR_RS03610,GO:0005737
XNR_RS03610,GO:0005829
XNR_RS03610,GO:0005975
XNR_RS03610,GO:0005976
XNR_RS03610,GO:0005984
XNR_RS03610,GO:0005991
XNR_RS03610,GO:0005992
XNR_RS03610,GO:0006073
XNR_RS03610,GO:0008150
XNR_RS03610,GO:0008152
XNR_RS03610,GO:0009056
XNR_RS03610,GO:0009057
XNR_RS03610,GO:0009058
XNR_RS03610,GO:0009251
XNR_RS03610,GO:0009311
XNR_RS03610,GO:0009312
XNR_RS03610,GO:0009987
XNR_RS03610,GO:0016051
XNR_RS03610,GO:0016052
XNR_RS03610,GO:0016853
XNR_RS03610,GO:0016866
XNR_RS03610,GO:0030978
XNR_RS03610,GO:0030980
XNR_RS03610,GO:0034637
XNR_RS03610,GO:0043170
XNR_RS03610,GO:0044042
XNR_RS03610,GO:0044237
XNR_RS03610,GO:0044238
XNR_RS03610,GO:0044247
XNR_RS03610,GO:0044248
XNR_RS03610,GO:0044249
XNR_RS03610,GO:0044260
XNR_RS03610,GO:0044262
XNR_RS03610,GO:0044264
XNR_RS03610,GO:0044275
XNR_RS03610,GO:0044424
XNR_RS03610,GO:0044444
XNR_RS03610,GO:0044464
XNR_RS03610,GO:0046351
XNR_RS03610,GO:0047470
XNR_RS03610,GO:0071704
XNR_RS03610,GO:1901575
XNR_RS03610,GO:1901576
XNR_RS03615,-
XNR_RS03620,-
XNR_RS03625,GO:0000272
XNR_RS03625,GO:0003674
XNR_RS03625,GO:0003824
XNR_RS03625,GO:0004553
XNR_RS03625,GO:0005575
XNR_RS03625,GO:0005622
XNR_RS03625,GO:0005623
XNR_RS03625,GO:0005737
XNR_RS03625,GO:0005829
XNR_RS03625,GO:0005975
XNR_RS03625,GO:0005976
XNR_RS03625,GO:0005984
XNR_RS03625,GO:0005991
XNR_RS03625,GO:0005992
XNR_RS03625,GO:0006073
XNR_RS03625,GO:0008150
XNR_RS03625,GO:0008152
XNR_RS03625,GO:0009056
XNR_RS03625,GO:0009057
XNR_RS03625,GO:0009058
XNR_RS03625,GO:0009251
XNR_RS03625,GO:0009311
XNR_RS03625,GO:0009312
XNR_RS03625,GO:0009987
XNR_RS03625,GO:0016051
XNR_RS03625,GO:0016052
XNR_RS03625,GO:0016787
XNR_RS03625,GO:0016798
XNR_RS03625,GO:0030978
XNR_RS03625,GO:0030980
XNR_RS03625,GO:0033942
XNR_RS03625,GO:0034637
XNR_RS03625,GO:0043170
XNR_RS03625,GO:0044042
XNR_RS03625,GO:0044237
XNR_RS03625,GO:0044238
XNR_RS03625,GO:0044247
