gene_id,BGC,Imodulon
XNR_RS20055,,Unknown-4
XNR_RS20435,,Unknown-4
XNR_RS22270,,Unknown-4
XNR_RS27315,,Unknown-4
XNR_RS00260,,"Del14, Unknown-5"
XNR_RS00315,,"Del14, Unknown-5"
XNR_RS00330,,"Del14, Unknown-5"
XNR_RS00335,,"Del14, Unknown-5"
XNR_RS00385,,"Del14, Unknown-5"
XNR_RS01155,,"Del14, Unknown-5"
XNR_RS01155,,Unknown-12
XNR_RS01155,,Cold Response/Bacteriophages
XNR_RS01160,,"Del14, Unknown-5"
XNR_RS01160,,Unknown-12
XNR_RS01160,,Unknown-13
XNR_RS01820,,"Del14, Unknown-5"
XNR_RS01820,,Unknown-17
XNR_RS03610,,"Del14, Unknown-5"
XNR_RS03935,,"Del14, Unknown-5"
XNR_RS03935,,Unknown-9
XNR_RS03935,,Unknown-17
XNR_RS04030,,"Del14, Unknown-5"
XNR_RS04070,,"Del14, Unknown-5"
XNR_RS04120,,"Del14, Unknown-5"
XNR_RS04120,,Unknown-9
XNR_RS04120,,Unknown-13
XNR_RS04120,,Nuo Complex
XNR_RS04120,,Unknown-16
XNR_RS04125,,"Del14, Unknown-5"
XNR_RS04125,,BGC-General
XNR_RS04125,,Unknown-13
XNR_RS04125,,Nuo Complex
XNR_RS04325,,"Del14, Unknown-5"
XNR_RS30740,,"Del14, Unknown-5"
XNR_RS30740,,Unknown-9
XNR_RS05200,,"Del14, Unknown-5"
XNR_RS05235,,"Del14, Unknown-5"
XNR_RS05325,,"Del14, Unknown-5"
XNR_RS05485,,"Del14, Unknown-5"
XNR_RS05485,,Unknown-9
XNR_RS05485,,Unknown-15
XNR_RS06565,,"Del14, Unknown-5"
XNR_RS06590,,"Del14, Unknown-5"
XNR_RS06590,,BGC-13 Related
XNR_RS06590,,Unknown-11
XNR_RS06590,,Unknown-14
XNR_RS06855,,"Del14, Unknown-5"
XNR_RS06915,,"Del14, Unknown-5"
XNR_RS07370,,"Del14, Unknown-5"
XNR_RS07370,,BGC-General
XNR_RS07485,,"Del14, Unknown-5"
XNR_RS07570,,"Del14, Unknown-5"
XNR_RS07575,,"Del14, Unknown-5"
XNR_RS31540,,"Del14, Unknown-5"
XNR_RS07595,,"Del14, Unknown-5"
XNR_RS07735,,"Del14, Unknown-5"
XNR_RS07735,,Unknown-11
XNR_RS07810,,"Del14, Unknown-5"
XNR_RS08120,,"Del14, Unknown-5"
XNR_RS08120,,Unknown-17
XNR_RS08165,,"Del14, Unknown-5"
XNR_RS08580,,"Del14, Unknown-5"
XNR_RS08905,,"Del14, Unknown-5"
XNR_RS08905,,Unknown-13
XNR_RS30775,,"Del14, Unknown-5"
XNR_RS30775,,Unknown-8
XNR_RS09550,,"Del14, Unknown-5"
XNR_RS09550,,Gas Vesicle Formation
XNR_RS09665,,"Del14, Unknown-5"
XNR_RS09665,,Unknown-9
XNR_RS09670,,"Del14, Unknown-5"
XNR_RS09670,,Unknown-17
XNR_RS09850,,"Del14, Unknown-5"
XNR_RS10170,,"Del14, Unknown-5"
XNR_RS10170,,Unknown-17
XNR_RS10235,,"Del14, Unknown-5"
XNR_RS10500,,"Del14, Unknown-5"
XNR_RS31165,,"Del14, Unknown-5"
XNR_RS31165,,BGC-General
XNR_RS31165,,Unknown-14
XNR_RS31165,,Unknown-16
XNR_RS10625,,"Del14, Unknown-5"
XNR_RS10625,,Unknown-15
XNR_RS30600,,"Del14, Unknown-5"
XNR_RS30600,,Unknown-9
XNR_RS30600,,SGR PTM-related
XNR_RS30600,,Unknown-12
XNR_RS30600,,Unknown-16
XNR_RS11460,,"Del14, Unknown-5"
XNR_RS11820,,"Del14, Unknown-5"
XNR_RS11830,,"Del14, Unknown-5"
XNR_RS11830,,Nuo Complex
XNR_RS11905,,"Del14, Unknown-5"
XNR_RS12305,,"Del14, Unknown-5"
XNR_RS12440,,"Del14, Unknown-5"
XNR_RS12440,,SGR PTM-related
XNR_RS30810,,"Del14, Unknown-5"
XNR_RS30810,,BGC-13 Related
XNR_RS13290,,"Del14, Unknown-5"
XNR_RS13300,,"Del14, Unknown-5"
XNR_RS31225,,"Del14, Unknown-5"
XNR_RS31225,,Unknown-9
XNR_RS13550,,"Del14, Unknown-5"
XNR_RS13735,,"Del14, Unknown-5"
XNR_RS13735,,Unknown-17
XNR_RS13740,,"Del14, Unknown-5"
XNR_RS13740,,SGR PTM-related
XNR_RS13740,,Unknown-14
XNR_RS13740,,Unknown-15
XNR_RS13880,,"Del14, Unknown-5"
XNR_RS14250,,"Del14, Unknown-5"
XNR_RS14250,,Unknown-16
XNR_RS14285,,"Del14, Unknown-5"
XNR_RS14285,,Unknown-13
XNR_RS14430,,"Del14, Unknown-5"
XNR_RS14635,,"Del14, Unknown-5"
XNR_RS14985,,"Del14, Unknown-5"
XNR_RS15140,,"Del14, Unknown-5"
XNR_RS15355,,"Del14, Unknown-5"
XNR_RS15470,,"Del14, Unknown-5"
XNR_RS15930,,"Del14, Unknown-5"
XNR_RS15945,,"Del14, Unknown-5"
XNR_RS15965,,"Del14, Unknown-5"
XNR_RS15965,,Arsenate
XNR_RS15965,,Unknown-11
XNR_RS16425,,"Del14, Unknown-5"
XNR_RS16425,,Xylose Metabolism
XNR_RS16425,,Galactose Metabolism
XNR_RS16800,,"Del14, Unknown-5"
XNR_RS29965,,"Del14, Unknown-5"
XNR_RS29965,,Unknown-9
XNR_RS17360,,"Del14, Unknown-5"
XNR_RS17360,,Unknown-6
XNR_RS17620,,"Del14, Unknown-5"
XNR_RS17925,,"Del14, Unknown-5"
XNR_RS17925,,Surugamide-Related
XNR_RS17925,,BGC-General
XNR_RS17925,,Unknown-14
XNR_RS17930,,"Del14, Unknown-5"
XNR_RS17930,,Surugamide-Related
XNR_RS17930,,BGC-General
XNR_RS17930,,Unknown-14
XNR_RS17930,,Unknown-16
XNR_RS17975,,"Del14, Unknown-5"
XNR_RS17975,,BGC-General
XNR_RS17975,,Unknown-9
XNR_RS18060,,"Del14, Unknown-5"
XNR_RS18060,,Unknown-9
XNR_RS18060,,Unknown-17
XNR_RS18145,,"Del14, Unknown-5"
XNR_RS18150,,"Del14, Unknown-5"
XNR_RS18150,,Unknown-17
XNR_RS30035,,"Del14, Unknown-5"
XNR_RS18990,,"Del14, Unknown-5"
XNR_RS18990,,Unknown-17
XNR_RS19020,,"Del14, Unknown-5"
XNR_RS19020,,Unknown-13
XNR_RS19020,,Unknown-15
XNR_RS19110,,"Del14, Unknown-5"
XNR_RS19310,,"Del14, Unknown-5"
XNR_RS19310,,BGC-General
XNR_RS19410,,"Del14, Unknown-5"
XNR_RS30695,,"Del14, Unknown-5"
XNR_RS30695,,Unknown-9
XNR_RS30695,,Unknown-14
XNR_RS30695,,SAL-2242 Related
XNR_RS20375,,"Del14, Unknown-5"
XNR_RS20375,,Nuo Complex
XNR_RS20485,,"Del14, Unknown-5"
XNR_RS20485,,Unknown-9
XNR_RS21255,,"Del14, Unknown-5"
XNR_RS21260,,"Del14, Unknown-5"
XNR_RS21260,,Unknown-9
XNR_RS21565,,"Del14, Unknown-5"
XNR_RS21565,,Unknown-17
XNR_RS21745,,"Del14, Unknown-5"
XNR_RS21745,,Unknown-16
XNR_RS21830,,"Del14, Unknown-5"
XNR_RS21830,,Unknown-9
XNR_RS21830,,SGR PTM-related
XNR_RS21930,,"Del14, Unknown-5"
XNR_RS21930,,Gas Vesicle Formation
XNR_RS21930,,Unknown-17
XNR_RS22460,,"Del14, Unknown-5"
XNR_RS22820,,"Del14, Unknown-5"
XNR_RS22820,,BGC-13 Related
XNR_RS22870,,"Del14, Unknown-5"
XNR_RS22985,,"Del14, Unknown-5"
XNR_RS23165,,"Del14, Unknown-5"
XNR_RS23170,,"Del14, Unknown-5"
XNR_RS23170,,Unknown-9
XNR_RS23240,,"Del14, Unknown-5"
XNR_RS23795,,"Del14, Unknown-5"
XNR_RS23885,,"Del14, Unknown-5"
XNR_RS24630,,"Del14, Unknown-5"
XNR_RS24630,,Unknown-13
XNR_RS25195,,"Del14, Unknown-5"
XNR_RS25195,,Unknown-9
XNR_RS25200,,"Del14, Unknown-5"
XNR_RS25200,,Unknown-14
XNR_RS25575,,"Del14, Unknown-5"
XNR_RS25575,,Unknown-17
XNR_RS25675,,"Del14, Unknown-5"
XNR_RS26000,,"Del14, Unknown-5"
XNR_RS26345,,"Del14, Unknown-5"
XNR_RS26345,,Unknown-9
XNR_RS26345,,Gas Vesicle Formation
XNR_RS26360,,"Del14, Unknown-5"
XNR_RS26360,,Unknown-11
XNR_RS26370,,"Del14, Unknown-5"
XNR_RS26710,,"Del14, Unknown-5"
XNR_RS26710,,Unknown-12
XNR_RS26710,,Nuo Complex
XNR_RS26710,,Unknown-17
XNR_RS26845,,"Del14, Unknown-5"
XNR_RS26845,,Nuo Complex
XNR_RS26860,,"Del14, Unknown-5"
XNR_RS26980,,"Del14, Unknown-5"
XNR_RS26985,,"Del14, Unknown-5"
XNR_RS27120,,"Del14, Unknown-5"
XNR_RS27210,,"Del14, Unknown-5"
XNR_RS27295,,"Del14, Unknown-5"
XNR_RS27300,,"Del14, Unknown-5"
XNR_RS27330,,"Del14, Unknown-5"
XNR_RS27330,,Unknown-10
XNR_RS27330,,Galactose Metabolism
XNR_RS27330,,Unknown-14
XNR_RS27590,,"Del14, Unknown-5"
XNR_RS27600,,"Del14, Unknown-5"
XNR_RS27665,,"Del14, Unknown-5"
XNR_RS27665,,BGC-13 Related
XNR_RS27665,,Unknown-6
XNR_RS28085,,"Del14, Unknown-5"
XNR_RS28085,,Unknown-16
XNR_RS28435,,"Del14, Unknown-5"
XNR_RS28560,,"Del14, Unknown-5"
XNR_RS28560,,Unknown-9
XNR_RS28560,,Unknown-17
XNR_RS15950,,Arsenate
XNR_RS15955,,Arsenate
XNR_RS15960,,Arsenate
XNR_RS06475,,Phospholipid Biosynthesis
XNR_RS06475,,Unknown-13
XNR_RS06475,,Nuo Complex
XNR_RS06480,,Phospholipid Biosynthesis
XNR_RS06485,,Phospholipid Biosynthesis
XNR_RS06485,,Nuo Complex
XNR_RS07395,,Phospholipid Biosynthesis
XNR_RS07395,,Unknown-13
XNR_RS07395,,Nuo Complex
XNR_RS19055,,Phospholipid Biosynthesis
XNR_RS19055,,Nuo Complex
XNR_RS04390,,Cellobiose Metabolism
XNR_RS09785,,Cellobiose Metabolism
XNR_RS09790,,Cellobiose Metabolism
XNR_RS09795,,Cellobiose Metabolism
XNR_RS09795,,Unknown-17
XNR_RS09800,,Cellobiose Metabolism
XNR_RS09800,,SGR PTM-related
XNR_RS11010,,Cellobiose Metabolism
XNR_RS11960,,Cellobiose Metabolism
XNR_RS20640,,Cellobiose Metabolism
XNR_RS20645,,Cellobiose Metabolism
XNR_RS20650,,Cellobiose Metabolism
XNR_RS20655,,Cellobiose Metabolism
XNR_RS27805,,Cellobiose Metabolism
XNR_RS27805,,Sugar Transport 2
XNR_RS27810,,Cellobiose Metabolism
XNR_RS27810,,"Unknown-7, DNA Replication?"
XNR_RS27810,,Sugar Transport 2
XNR_RS27815,,Cellobiose Metabolism
XNR_RS27815,,Sugar Transport 2
XNR_RS27820,,Cellobiose Metabolism
XNR_RS27820,,"Unknown-7, DNA Replication?"
XNR_RS27820,,Sugar Transport 2
XNR_RS00660,,Iron Acquisition and Transport
XNR_RS00660,,Unknown-15
XNR_RS02215,,Iron Acquisition and Transport
XNR_RS02220,,Iron Acquisition and Transport
XNR_RS02225,,Iron Acquisition and Transport
XNR_RS02570,,Iron Acquisition and Transport
XNR_RS02575,,Iron Acquisition and Transport
XNR_RS02580,,Iron Acquisition and Transport
XNR_RS02585,,Iron Acquisition and Transport
XNR_RS02590,,Iron Acquisition and Transport
XNR_RS02590,,Unknown-15
XNR_RS02595,,Iron Acquisition and Transport
XNR_RS02595,,Unknown-13
XNR_RS03270,,Iron Acquisition and Transport
XNR_RS04200,,Iron Acquisition and Transport
XNR_RS04205,,Iron Acquisition and Transport
XNR_RS04205,,Unknown-17
XNR_RS04210,,Iron Acquisition and Transport
XNR_RS04210,,Unknown-16
XNR_RS04215,,Iron Acquisition and Transport
XNR_RS04215,,Unknown-16
XNR_RS11055,,Iron Acquisition and Transport
XNR_RS11055,,Unknown-17
XNR_RS11060,,Iron Acquisition and Transport
XNR_RS11065,,Iron Acquisition and Transport
XNR_RS13010,,Iron Acquisition and Transport
XNR_RS13010,,BGC-General
XNR_RS13010,,SGR PTM-related
XNR_RS13010,,Unknown-11
XNR_RS13010,,Unknown-12
XNR_RS13010,,Galactose Metabolism
XNR_RS13010,,Unknown-14
XNR_RS13010,,SAL-2242 Related
XNR_RS31265,,Iron Acquisition and Transport
XNR_RS31265,,Unknown-17
XNR_RS15660,,Iron Acquisition and Transport
XNR_RS20405,,Iron Acquisition and Transport
XNR_RS20405,,Unknown-12
XNR_RS20405,,Nuo Complex
XNR_RS20405,,Unknown-16
XNR_RS20410,,Iron Acquisition and Transport
XNR_RS20410,,Unknown-11
XNR_RS20410,,Unknown-12
XNR_RS20410,,Nuo Complex
XNR_RS20410,,Unknown-16
XNR_RS20415,,Iron Acquisition and Transport
XNR_RS20415,,SGR PTM-related
XNR_RS20415,,Unknown-11
XNR_RS20415,,Unknown-12
XNR_RS20415,,Nuo Complex
XNR_RS20415,,Unknown-17
XNR_RS21790,,Iron Acquisition and Transport
XNR_RS22840,,Iron Acquisition and Transport
XNR_RS22845,,Iron Acquisition and Transport
XNR_RS22850,,Iron Acquisition and Transport
XNR_RS22855,,Iron Acquisition and Transport
XNR_RS22860,,Iron Acquisition and Transport
XNR_RS25820,,Iron Acquisition and Transport
XNR_RS00440,,Sulfur Metabolism
XNR_RS01090,,Sulfur Metabolism
XNR_RS01090,,Unknown-16
XNR_RS03500,,Sulfur Metabolism
XNR_RS03510,,Sulfur Metabolism
XNR_RS03515,,Sulfur Metabolism
XNR_RS03520,,Sulfur Metabolism
XNR_RS03525,,Sulfur Metabolism
XNR_RS03530,,Sulfur Metabolism
XNR_RS03530,,Unknown-15
XNR_RS03535,,Sulfur Metabolism
XNR_RS03540,,Sulfur Metabolism
XNR_RS03545,,Sulfur Metabolism
XNR_RS03545,,Unknown-9
XNR_RS03550,,Sulfur Metabolism
XNR_RS08850,,Sulfur Metabolism
XNR_RS08855,,Sulfur Metabolism
XNR_RS08855,,Unknown-9
XNR_RS16510,,Sulfur Metabolism
XNR_RS16515,,Sulfur Metabolism
XNR_RS31590,,Sulfur Metabolism
XNR_RS31590,,Unknown-11
XNR_RS31590,,Nuo Complex
XNR_RS17705,,Sulfur Metabolism
XNR_RS17705,,Unknown-16
XNR_RS03220,,BGC-13 Related
XNR_RS03220,,SGR PTM-related
XNR_RS06215,,BGC-13 Related
XNR_RS07040,,BGC-13 Related
XNR_RS07040,,Gas Vesicle Formation
XNR_RS07040,,Unknown-15
XNR_RS09830,,BGC-13 Related
XNR_RS09830,,Unknown-11
XNR_RS10440,,BGC-13 Related
XNR_RS10440,,Unknown-6
XNR_RS10440,,Unknown-12
XNR_RS10440,,Unknown-17
XNR_RS10695,,BGC-13 Related
XNR_RS10695,,Gas Vesicle Formation
XNR_RS16780,,BGC-13 Related
XNR_RS16780,,Gas Vesicle Formation
XNR_RS20160,,BGC-13 Related
XNR_RS21915,,BGC-13 Related
XNR_RS21915,,Unknown-9
XNR_RS21915,,Gas Vesicle Formation
XNR_RS21915,,Unknown-13
XNR_RS22720,,BGC-13 Related
XNR_RS22720,,Unknown-11
XNR_RS22720,,Nuo Complex
XNR_RS22720,,Unknown-16
XNR_RS22725,,BGC-13 Related
XNR_RS22725,,Unknown-11
XNR_RS22725,,Nuo Complex
XNR_RS22725,,Unknown-16
XNR_RS22730,,BGC-13 Related
XNR_RS22730,,Unknown-11
XNR_RS22730,,Nuo Complex
XNR_RS22730,,Unknown-16
XNR_RS27605,,BGC-13 Related
XNR_RS27605,,Unknown-11
XNR_RS27605,,Gas Vesicle Formation
XNR_RS27605,,Unknown-16
XNR_RS02105,,Leucine/Isoleucine Biosynthesis
XNR_RS06225,,Leucine/Isoleucine Biosynthesis
XNR_RS06230,,Leucine/Isoleucine Biosynthesis
XNR_RS06235,,Leucine/Isoleucine Biosynthesis
XNR_RS06470,,Leucine/Isoleucine Biosynthesis
XNR_RS06470,,Unknown-12
XNR_RS31535,,Leucine/Isoleucine Biosynthesis
XNR_RS31535,,Unknown-11
XNR_RS06535,,Leucine/Isoleucine Biosynthesis
XNR_RS06540,,Leucine/Isoleucine Biosynthesis
XNR_RS06540,,BGC-General
XNR_RS06545,,Leucine/Isoleucine Biosynthesis
XNR_RS21350,,Leucine/Isoleucine Biosynthesis
XNR_RS21840,,Leucine/Isoleucine Biosynthesis
XNR_RS21840,,Unknown-9
XNR_RS21840,,Nuo Complex
XNR_RS00555,,Unknown-6
XNR_RS00560,,Unknown-6
XNR_RS01640,,Unknown-6
XNR_RS01645,,Unknown-6
XNR_RS03355,,Unknown-6
XNR_RS03355,,Nuo Complex
XNR_RS04100,,Unknown-6
XNR_RS04100,,Gas Vesicle Formation
XNR_RS04100,,Unknown-13
XNR_RS04100,,Unknown-16
XNR_RS04320,,Unknown-6
XNR_RS04320,,Unknown-9
XNR_RS04470,,Unknown-6
XNR_RS04530,,Unknown-6
XNR_RS04530,,"Unknown-7, DNA Replication?"
XNR_RS04535,,Unknown-6
XNR_RS04535,,"Unknown-7, DNA Replication?"
XNR_RS04535,,Unknown-17
XNR_RS07020,,Unknown-6
XNR_RS07020,,Unknown-17
XNR_RS07400,,Unknown-6
XNR_RS07405,,Unknown-6
XNR_RS07410,,Unknown-6
XNR_RS07410,,SGR PTM-related
XNR_RS07410,,Gas Vesicle Formation
XNR_RS08780,,Unknown-6
XNR_RS08780,,Unknown-16
XNR_RS31545,,Unknown-6
XNR_RS09255,,Unknown-6
XNR_RS09295,,Unknown-6
XNR_RS10240,,Unknown-6
XNR_RS10240,,Unknown-9
XNR_RS10455,,Unknown-6
XNR_RS10460,,Unknown-6
XNR_RS10460,,Unknown-9
XNR_RS10460,,Nuo Complex
XNR_RS11085,,Unknown-6
XNR_RS11085,,Unknown-17
XNR_RS12125,,Unknown-6
XNR_RS12125,,Unknown-9
XNR_RS12130,,Unknown-6
XNR_RS12130,,Unknown-9
XNR_RS12135,,Unknown-6
XNR_RS12160,,Unknown-6
XNR_RS12160,,Unknown-16
XNR_RS13030,,Unknown-6
XNR_RS13985,,Unknown-6
XNR_RS13985,,Unknown-12
XNR_RS14315,,Unknown-6
XNR_RS14315,,Unknown-12
XNR_RS14445,,Unknown-6
XNR_RS15390,,Unknown-6
XNR_RS15405,,Unknown-6
XNR_RS15405,,Galactose Metabolism
XNR_RS15710,,Unknown-6
XNR_RS15710,,Unknown-9
XNR_RS15710,,Gas Vesicle Formation
XNR_RS16320,,Unknown-6
XNR_RS17280,,Unknown-6
XNR_RS18845,,Unknown-6
XNR_RS19015,,Unknown-6
XNR_RS19040,,Unknown-6
XNR_RS19155,,Unknown-6
XNR_RS19155,,Unknown-17
XNR_RS19215,,Unknown-6
XNR_RS19405,,Unknown-6
XNR_RS19405,,Gas Vesicle Formation
XNR_RS19405,,Unknown-16
XNR_RS20675,,Unknown-6
XNR_RS20675,,Unknown-17
XNR_RS20885,,Unknown-6
XNR_RS21095,,Unknown-6
XNR_RS21095,,SGR PTM-related
XNR_RS21100,,Unknown-6
XNR_RS22200,,Unknown-6
XNR_RS22225,,Unknown-6
XNR_RS22230,,Unknown-6
XNR_RS22250,,Unknown-6
XNR_RS22255,,Unknown-6
XNR_RS22255,,Unknown-9
XNR_RS22260,,Unknown-6
XNR_RS22260,,Unknown-15
XNR_RS22265,,Unknown-6
XNR_RS23145,,Unknown-6
XNR_RS23480,,Unknown-6
XNR_RS24685,,Unknown-6
XNR_RS24690,,Unknown-6
XNR_RS24690,,Unknown-12
XNR_RS24705,,Unknown-6
XNR_RS24705,,Unknown-12
XNR_RS25230,,Unknown-6
XNR_RS25230,,Unknown-14
XNR_RS25230,,Nuo Complex
XNR_RS25230,,Unknown-16
XNR_RS25450,,Unknown-6
XNR_RS25910,,Unknown-6
XNR_RS26910,,Unknown-6
XNR_RS26910,,Gas Vesicle Formation
XNR_RS26915,,Unknown-6
XNR_RS26915,,Unknown-9
XNR_RS26915,,Gas Vesicle Formation
XNR_RS26915,,Unknown-15
XNR_RS27770,,Unknown-6
XNR_RS30950,,Unknown-6
XNR_RS30950,,Unknown-9
XNR_RS28550,,Unknown-6
XNR_RS28555,,Unknown-6
XNR_RS28555,,Unknown-15
XNR_RS00530,,"Unknown-7, DNA Replication?"
XNR_RS00530,,Unknown-17
XNR_RS02195,,"Unknown-7, DNA Replication?"
XNR_RS02290,,"Unknown-7, DNA Replication?"
XNR_RS02375,,"Unknown-7, DNA Replication?"
XNR_RS03105,,"Unknown-7, DNA Replication?"
XNR_RS03595,,"Unknown-7, DNA Replication?"
XNR_RS04525,,"Unknown-7, DNA Replication?"
XNR_RS04725,,"Unknown-7, DNA Replication?"
XNR_RS05400,,"Unknown-7, DNA Replication?"
XNR_RS05405,,"Unknown-7, DNA Replication?"
XNR_RS05455,,"Unknown-7, DNA Replication?"
XNR_RS06495,,"Unknown-7, DNA Replication?"
XNR_RS06495,,SGR PTM-related
XNR_RS06500,,"Unknown-7, DNA Replication?"
XNR_RS06500,,Unknown-10
XNR_RS06500,,Unknown-14
XNR_RS06625,,"Unknown-7, DNA Replication?"
XNR_RS07055,,"Unknown-7, DNA Replication?"
XNR_RS07060,,"Unknown-7, DNA Replication?"
XNR_RS07695,,"Unknown-7, DNA Replication?"
XNR_RS07695,,Unknown-17
XNR_RS08500,,"Unknown-7, DNA Replication?"
XNR_RS08510,,"Unknown-7, DNA Replication?"
XNR_RS08515,,"Unknown-7, DNA Replication?"
XNR_RS09360,,"Unknown-7, DNA Replication?"
XNR_RS10520,,"Unknown-7, DNA Replication?"
XNR_RS10525,,"Unknown-7, DNA Replication?"
XNR_RS10530,,"Unknown-7, DNA Replication?"
XNR_RS10535,,"Unknown-7, DNA Replication?"
XNR_RS11080,,"Unknown-7, DNA Replication?"
XNR_RS11815,,"Unknown-7, DNA Replication?"
XNR_RS11815,,Unknown-17
XNR_RS12620,,"Unknown-7, DNA Replication?"
XNR_RS13840,,"Unknown-7, DNA Replication?"
XNR_RS31580,,"Unknown-7, DNA Replication?"
XNR_RS31580,,Unknown-13
XNR_RS15340,,"Unknown-7, DNA Replication?"
XNR_RS15970,,"Unknown-7, DNA Replication?"
XNR_RS16050,,"Unknown-7, DNA Replication?"
XNR_RS16060,,"Unknown-7, DNA Replication?"
XNR_RS16060,,Unknown-9
XNR_RS16885,,"Unknown-7, DNA Replication?"
XNR_RS17325,,"Unknown-7, DNA Replication?"
XNR_RS19120,,"Unknown-7, DNA Replication?"
XNR_RS19125,,"Unknown-7, DNA Replication?"
XNR_RS19130,,"Unknown-7, DNA Replication?"
XNR_RS19135,,"Unknown-7, DNA Replication?"
XNR_RS19140,,"Unknown-7, DNA Replication?"
XNR_RS30350,,"Unknown-7, DNA Replication?"
XNR_RS30890,,"Unknown-7, DNA Replication?"
XNR_RS30890,,Unknown-17
XNR_RS22205,,"Unknown-7, DNA Replication?"
XNR_RS22575,,"Unknown-7, DNA Replication?"
XNR_RS24280,,"Unknown-7, DNA Replication?"
XNR_RS24295,,"Unknown-7, DNA Replication?"
XNR_RS25215,,"Unknown-7, DNA Replication?"
XNR_RS27095,,"Unknown-7, DNA Replication?"
XNR_RS27250,,"Unknown-7, DNA Replication?"
XNR_RS27255,,"Unknown-7, DNA Replication?"
XNR_RS27440,,"Unknown-7, DNA Replication?"
XNR_RS00800,,Transport/Modification of Amino Acids
XNR_RS00800,,Unknown-9
XNR_RS00805,,Transport/Modification of Amino Acids
XNR_RS00810,,Transport/Modification of Amino Acids
XNR_RS00815,,Transport/Modification of Amino Acids
XNR_RS01170,,Transport/Modification of Amino Acids
XNR_RS01170,,Unknown-16
XNR_RS01175,,Transport/Modification of Amino Acids
XNR_RS01180,,Transport/Modification of Amino Acids
XNR_RS04270,,Transport/Modification of Amino Acids
XNR_RS04270,,Unknown-10
XNR_RS04275,,Transport/Modification of Amino Acids
XNR_RS04280,,Transport/Modification of Amino Acids
XNR_RS04285,,Transport/Modification of Amino Acids
XNR_RS05385,,Transport/Modification of Amino Acids
XNR_RS05385,,Unknown-17
XNR_RS05395,,Transport/Modification of Amino Acids
XNR_RS05395,,Unknown-16
XNR_RS06355,,Transport/Modification of Amino Acids
XNR_RS09525,,Transport/Modification of Amino Acids
XNR_RS23060,,Transport/Modification of Amino Acids
XNR_RS25150,,Transport/Modification of Amino Acids
XNR_RS25155,,Transport/Modification of Amino Acids
XNR_RS25160,,Transport/Modification of Amino Acids
XNR_RS25165,,Transport/Modification of Amino Acids
XNR_RS25170,,Transport/Modification of Amino Acids
XNR_RS25170,,Unknown-17
XNR_RS25175,,Transport/Modification of Amino Acids
XNR_RS25180,,Transport/Modification of Amino Acids
XNR_RS25185,,Transport/Modification of Amino Acids
XNR_RS25190,,Transport/Modification of Amino Acids
XNR_RS25190,,Unknown-13
XNR_RS25605,,Transport/Modification of Amino Acids
XNR_RS25605,,Nuo Complex
XNR_RS27700,,Transport/Modification of Amino Acids
XNR_RS28330,,Transport/Modification of Amino Acids
XNR_RS28330,,Unknown-16
XNR_RS00390,,Surugamide-Related
XNR_RS00390,,Glycerol Metabolism
XNR_RS01980,,Surugamide-Related
XNR_RS03830,,Surugamide-Related
XNR_RS03830,,Unknown-16
XNR_RS03835,,Surugamide-Related
XNR_RS03835,,Unknown-16
XNR_RS03840,,Surugamide-Related
XNR_RS04415,,Surugamide-Related
XNR_RS05355,,Surugamide-Related
XNR_RS05355,,BGC-General
XNR_RS05625,,Surugamide-Related
XNR_RS05630,,Surugamide-Related
XNR_RS05635,,Surugamide-Related
XNR_RS05640,,Surugamide-Related
XNR_RS05645,,Surugamide-Related
XNR_RS06685,,Surugamide-Related
XNR_RS06690,,Surugamide-Related
XNR_RS06695,,Surugamide-Related
XNR_RS06695,,Unknown-16
XNR_RS06700,,Surugamide-Related
XNR_RS06700,,Unknown-16
XNR_RS06705,,Surugamide-Related
XNR_RS06705,,Unknown-16
XNR_RS06900,,Surugamide-Related
XNR_RS06900,,Unknown-9
XNR_RS06900,,Unknown-14
XNR_RS06955,,Surugamide-Related
XNR_RS06955,,Unknown-16
XNR_RS07640,,Surugamide-Related
XNR_RS07645,,Surugamide-Related
XNR_RS07650,,Surugamide-Related
XNR_RS08420,,Surugamide-Related
XNR_RS08425,,Surugamide-Related
XNR_RS08430,,Surugamide-Related
XNR_RS08430,,Unknown-16
XNR_RS08435,,Surugamide-Related
XNR_RS08435,,Unknown-16
XNR_RS08440,,Surugamide-Related
XNR_RS08490,,Surugamide-Related
XNR_RS08490,,Unknown-9
XNR_RS08585,,Surugamide-Related
XNR_RS08590,,Surugamide-Related
XNR_RS08590,,Unknown-15
XNR_RS08600,,Surugamide-Related
XNR_RS08900,,Surugamide-Related
XNR_RS08900,,Unknown-9
XNR_RS09265,,Surugamide-Related
XNR_RS09270,,Surugamide-Related
XNR_RS09835,,Surugamide-Related
XNR_RS09835,,Unknown-10
XNR_RS09840,,Surugamide-Related
XNR_RS09840,,Unknown-10
XNR_RS10940,,Surugamide-Related
XNR_RS10940,,Unknown-16
XNR_RS11345,,Surugamide-Related
XNR_RS11350,,Surugamide-Related
XNR_RS11355,,Surugamide-Related
XNR_RS11360,,Surugamide-Related
XNR_RS11365,,Surugamide-Related
XNR_RS11370,,Surugamide-Related
XNR_RS11370,,BGC-General
XNR_RS11370,,Unknown-16
XNR_RS11495,,Surugamide-Related
XNR_RS11495,,Unknown-9
XNR_RS11495,,Unknown-16
XNR_RS11625,,Surugamide-Related
