Orthogroup	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
OG0006256	BSU_32310						
OG0006257	BSU_32320						
OG0006258	BSU_32350						
OG0006259	BSU_32360						
OG0006260	BSU_32540						
OG0006261	BSU_32620						
OG0006262	BSU_32650						
OG0006263	BSU_32720						
OG0006264	BSU_32760						
OG0006265	BSU_32770						
OG0006266	BSU_32780						
OG0006267	BSU_32790						
OG0006268	BSU_32840						
OG0006269	BSU_32860						
OG0006270	BSU_32900						
OG0006271	BSU_32930						
OG0006272	BSU_32950						
OG0006273	BSU_33010						
OG0006274	BSU_33100						
OG0006275	BSU_33110						
OG0006276	BSU_33130						
OG0006277	BSU_33210						
OG0006278	BSU_33221						
OG0006279	BSU_33230						
OG0006280	BSU_33250						
OG0006281	BSU_33280						
OG0006282	BSU_33410						
OG0006283	BSU_33560						
OG0006284	BSU_33630						
OG0006285	BSU_33780						
OG0006286	BSU_33860						
OG0006287	BSU_33870						
OG0006288	BSU_33880						
OG0006289	BSU_33950						
OG0006290	BSU_34120						
OG0006291	BSU_34210						
OG0006292	BSU_34240						
OG0006293	BSU_34310						
OG0006294	BSU_34400						
OG0006295	BSU_34450						
OG0006296	BSU_34490						
OG0006297	BSU_34510						
OG0006298	BSU_34530						
OG0006299	BSU_34580						
OG0006300	BSU_34650						
OG0006301	BSU_34800						
OG0006302	BSU_34810						
OG0006303	BSU_34830						
OG0006304	BSU_34840						
OG0006305	BSU_34850						
OG0006306	BSU_34940						
OG0006307	BSU_34950						
OG0006308	BSU_34980						
OG0006309	BSU_35000						
OG0006310	BSU_35040						
OG0006311	BSU_35090						
OG0006312	BSU_35110						
OG0006313	BSU_35120						
OG0006314	BSU_35130						
OG0006315	BSU_35140						
OG0006316	BSU_35180						
OG0006317	BSU_35220						
OG0006318	BSU_35320						
OG0006319	BSU_35350						
OG0006320	BSU_35380						
OG0006321	BSU_35390						
OG0006322	BSU_35420						
OG0006323	BSU_35430						
OG0006324	BSU_35440						
OG0006325	BSU_35460						
OG0006326	BSU_35470						
OG0006327	BSU_35540						
OG0006328	BSU_35560						
OG0006329	BSU_35570						
OG0006330	BSU_35770						
OG0006331	BSU_35780						
OG0006332	BSU_35870						
OG0006333	BSU_35890						
OG0006334	BSU_35900						
OG0006335	BSU_35980						
OG0006336	BSU_36000						
OG0006337	BSU_36040						
OG0006338	BSU_36050						
OG0006339	BSU_36070						
OG0006340	BSU_36090						
OG0006341	BSU_36140						
OG0006342	BSU_36180						
OG0006343	BSU_36200						
OG0006344	BSU_36210						
OG0006345	BSU_36220						
OG0006346	BSU_36240						
OG0006347	BSU_36270						
OG0006348	BSU_36320						
OG0006349	BSU_36330						
OG0006350	BSU_36340						
OG0006351	BSU_36390						
OG0006352	BSU_36400						
OG0006353	BSU_36420						
OG0006354	BSU_36430						
OG0006355	BSU_36460						
OG0006356	BSU_36500						
OG0006357	BSU_36540						
OG0006358	BSU_36580						
OG0006359	BSU_36670						
OG0006360	BSU_36680						
OG0006361	BSU_36720						
OG0006362	BSU_36770						
OG0006363	BSU_36780						
OG0006364	BSU_36790						
OG0006365	BSU_36880						
OG0006366	BSU_36910						
OG0006367	BSU_36960						
OG0006368	BSU_36970						
OG0006369	BSU_36990						
OG0006370	BSU_37030						
OG0006371	BSU_37060						
OG0006372	BSU_37140						
OG0006373	BSU_37160						
OG0006374	BSU_37210						
OG0006375	BSU_37290						
OG0006376	BSU_37300						
OG0006377	BSU_37340						
OG0006378	BSU_37350						
OG0006379	BSU_37380						
OG0006380	BSU_37390						
OG0006381	BSU_37400						
OG0006382	BSU_37430						
OG0006383	BSU_37520						
OG0006384	BSU_37540						
OG0006385	BSU_37590						
OG0006386	BSU_37610						
OG0006387	BSU_37680						
OG0006388	BSU_37730						
OG0006389	BSU_37740						
OG0006390	BSU_37750						
OG0006391	BSU_37850						
OG0006392	BSU_37880						
OG0006393	BSU_37900						
OG0006394	BSU_37920						
OG0006395	BSU_37950						
OG0006396	BSU_37990						
OG0006397	BSU_38000						
OG0006398	BSU_38030						
OG0006399	BSU_38080						
OG0006400	BSU_38120						
OG0006401	BSU_38130						
OG0006402	BSU_38190						
OG0006403	BSU_38210						
OG0006404	BSU_38230						
OG0006405	BSU_38350						
OG0006406	BSU_38380						
OG0006407	BSU_38440						
OG0006408	BSU_38450						
OG0006409	BSU_38520						
OG0006410	BSU_38530						
OG0006411	BSU_38540						
OG0006412	BSU_38610						
OG0006413	BSU_38650						
OG0006414	BSU_38670						
OG0006415	BSU_38680						
OG0006416	BSU_38690						
OG0006417	BSU_38790						
OG0006418	BSU_38850						
OG0006419	BSU_38890						
OG0006420	BSU_38930						
OG0006421	BSU_38940						
OG0006422	BSU_39040						
OG0006423	BSU_39090						
OG0006424	BSU_39140						
OG0006425	BSU_39150						
OG0006426	BSU_39160						
OG0006427	BSU_39170						
OG0006428	BSU_39180						
OG0006429	BSU_39190						
OG0006430	BSU_39200						
OG0006431	BSU_39210						
OG0006432	BSU_39220						
OG0006433	BSU_39280						
OG0006434	BSU_39290						
OG0006435	BSU_39300						
OG0006436	BSU_39310						
OG0006437	BSU_39320						
OG0006438	BSU_39340						
OG0006439	BSU_39380						
OG0006440	BSU_39530						
OG0006441	BSU_39560						
OG0006442	BSU_39570						
OG0006443	BSU_39580						
OG0006444	BSU_39590						
OG0006445	BSU_39600						
OG0006446	BSU_39620						
OG0006447	BSU_39710						
OG0006448	BSU_39790						
OG0006449	BSU_39800						
OG0006450	BSU_39830						
OG0006451	BSU_39860						
OG0006452	BSU_39900						
OG0006453	BSU_39910						
OG0006454	BSU_39930						
OG0006455	BSU_39940						
OG0006456	BSU_39950						
OG0006457	BSU_39980						
OG0006458	BSU_40120						
OG0006459	BSU_40140						
OG0006460	BSU_40150						
OG0006461	BSU_40160						
OG0006462	BSU_40170						
OG0006463	BSU_40180						
OG0006464	BSU_40190						
OG0006465	BSU_40200						
OG0006466	BSU_40210						
OG0006467	BSU_40220						
OG0006468	BSU_40240						
OG0006469	BSU_40260						
OG0006470	BSU_40270						
OG0006471	BSU_40280						
OG0006472	BSU_40310						
OG0006473	BSU_40320						
OG0006474	BSU_40380						
OG0006475	BSU_40390						
OG0006476	BSU_40430						
OG0006477	BSU_40450						
OG0006478	BSU_40460						
OG0006479	BSU_40470						
OG0006480	BSU_40510						
OG0006481	BSU_40520						
OG0006482	BSU_40550						
OG0006483	BSU_40560						
OG0006484	BSU_40580						
OG0006485	BSU_40590						
OG0006486	BSU_40600						
OG0006487	BSU_40610						
OG0006488	BSU_40620						
OG0006489	BSU_40630						
OG0006490	BSU_40690						
OG0006491	BSU_40740						
OG0006492	BSU_40770						
OG0006493	BSU_40780						
OG0006494	BSU_40790						
OG0006495	BSU_40830						
OG0006496	BSU_40950						
OG0006497	BSU_40980						
OG0006498	BSU_15670						
OG0006499	BSU_17130						
OG0006500	BSU_01389						
OG0006501	BSU_01935						
OG0006502	BSU_02019						
OG0006503	BSU_02619						
OG0006504	BSU_03359						
OG0006505	BSU_04039						
OG0006506	BSU_04359						
OG0006507	BSU_04839						
OG0006508	BSU_05109						
OG0006509	BSU_05329						
OG0006510	BSU_05408						
OG0006511	BSU_05409						
OG0006512	BSU_06048						
OG0006513	BSU_06269						
OG0006514	BSU_06319						
OG0006515	BSU_06559						
OG0006516	BSU_06811						
OG0006517	BSU_06839						
OG0006518	BSU_08029						
OG0006519	BSU_09889						
OG0006520	BSU_10009						
OG0006521	BSU_11139						
OG0006522	BSU_11549						
OG0006523	BSU_11799						
OG0006524	BSU_11809						
OG0006525	BSU_11839						
OG0006526	BSU_11928						
OG0006527	BSU_11929						
OG0006528	BSU_12069						
OG0006529	BSU_12519						
OG0006530	BSU_12539						
OG0006531	BSU_12672						
OG0006532	BSU_13169						
OG0006533	BSU_13509						
OG0006534	BSU_13819						
OG0006535	BSU_14009						
OG0006536	BSU_14072						
OG0006537	BSU_14629						
OG0006538	BSU_15069						
OG0006539	BSU_16299						
OG0006540	BSU_16799						
OG0006541	BSU_17559						
OG0006542	BSU_17699						
OG0006543	BSU_18019						
OG0006544	BSU_18898						
OG0006545	BSU_19479						
OG0006546	BSU_19639						
OG0006547	BSU_19669						
OG0006548	BSU_19689						
OG0006549	BSU_19749						
OG0006550	BSU_19999						
OG0006551	BSU_20929						
OG0006552	BSU_20999						
OG0006553	BSU_21229						
OG0006554	BSU_22019						
OG0006555	BSU_22169						
OG0006556	BSU_22849						
OG0006557	BSU_22869						
OG0006558	BSU_23328						
OG0006559	BSU_23401						
OG0006560	BSU_23519						
OG0006561	BSU_25289						
OG0006562	BSU_25569						
OG0006563	BSU_26259						
OG0006564	BSU_26619						
OG0006565	BSU_27468						
OG0006566	BSU_27469						
OG0006567	BSU_27729						
OG0006568	BSU_27809						
OG0006569	BSU_28099						
OG0006570	BSU_29239						
OG0006571	BSU_29249						
OG0006572	BSU_30659						
OG0006573	BSU_30739						
OG0006574	BSU_31279						
OG0006575	BSU_31319						
OG0006576	BSU_31321						
OG0006577	BSU_32719						
OG0006578	BSU_32849						
OG0006579	BSU_32859						
OG0006580	BSU_33029						
OG0006581	BSU_33049						
OG0006582	BSU_33222						
OG0006583	BSU_33239						
OG0006584	BSU_34265						
OG0006585	BSU_34729						
OG0006586	BSU_35319						
OG0006587	BSU_36269						
OG0006588	BSU_38499						
OG0006589	BSU_39139						
OG0006590	BSU_39339						
OG0006591	BSU_40139						
OG0006592	BSU_40239						
OG0006593	BSU_40259						
OG0006594	BSU_40529						
OG0006595	BSU_40939						
OG0006596	BSU_01790						
OG0006597	BSU_02585						
OG0006598	BSU_02785						
OG0006599	BSU_03385						
OG0006600	BSU_04345						
OG0006601	BSU_04536						
OG0006602	BSU_04745						
OG0006603	BSU_04785						
OG0006604	BSU_04849						
OG0006605	BSU_11515						
OG0006606	BSU_11525						
OG0006607	BSU_11800						
OG0006608	BSU_12815						
OG0006609	BSU_12875						
OG0006610	BSU_13545						
OG0006611	BSU_14568						
OG0006612	BSU_17099						
OG0006613	BSU_17679						
OG0006614	BSU_17689						
OG0006615	BSU_17715						
OG0006616	BSU_17845						
OG0006617	BSU_18275						
OG0006618	BSU_18595						
OG0006619	BSU_18596						
OG0006620	BSU_18689						
OG0006621	BSU_19745						
OG0006622	BSU_19915						
OG0006623	BSU_21058						
OG0006624	BSU_21409						
OG0006625	BSU_21546						
OG0006626	BSU_21638						
OG0006627	BSU_21639						
OG0006628	BSU_21925						
OG0006629	BSU_22036						
OG0006630	BSU_22205						
OG0006631	BSU_23616						
OG0006632	BSU_24205						
OG0006633	BSU_25565						
OG0006634	BSU_25875						
OG0006635	BSU_26305						
OG0006636	BSU_26399						
OG0006637	BSU_26449						
OG0006638	BSU_26569						
OG0006639	BSU_26827						
OG0006640	BSU_26935						
OG0006641	BSU_27009						
OG0006642	BSU_27035						
OG0006643	BSU_27085						
OG0006644	BSU_27185						
OG0006645	BSU_27786						
OG0006646	BSU_27935						
OG0006647	BSU_28645						
OG0006648	BSU_28709						
OG0006649	BSU_29479						
OG0006650	BSU_29845						
OG0006651	BSU_31289						
OG0006652	BSU_31725						
OG0006653	BSU_32539						
OG0006654	BSU_34399						
OG0006655	BSU_35678						
OG0006656	BSU_36079						
OG0006657	BSU_36215						
OG0006658	BSU_36575						
OG0006659	BSU_36668						
OG0006660	BSU_36739						
OG0006661	BSU_37089						
OG0006662	BSU_37569						
OG0006663	BSU_38495						
OG0006664	BSU_40358						
OG0006665	BSU_40576						
OG0006666	BSU_08550						
OG0006667	BSU_08740						
OG0006668	BSU_17060						
OG0006669	BSU_18020						
OG0006670	BSU_18600						
OG0006671	BSU_19460						
OG0006672	BSU_19490						
OG0006673	BSU_22000						
OG0006674	BSU_22290						
OG0006675	BSU_23880						
OG0006676	BSU_25220						
OG0006677	BSU_25690						
OG0006678	BSU_27400						
OG0006679	BSU_32640						
OG0006680	BSU_33340						
OG0006681	BSU_37360						
OG0006682		b0135					
OG0006683		b0136					
OG0006684		b0137					
OG0006685		b0138					
OG0006686		b0141					
OG0006687		b0192					
OG0006688		b0193					
OG0006689		b0217					
OG0006690		b0232					
OG0006691		b0233					
OG0006692		b0278					
OG0006693		b0279					
OG0006694		b0280					
OG0006695		b0287					
OG0006696		b0290					
OG0006697		b0291					
OG0006698		b0293					
OG0006699		b0295					
OG0006700		b0310					
OG0006701		b0326					
OG0006702		b0327					
OG0006703		b0358					
OG0006704		b0456					
OG0006705		b0544					
OG0006706		b0547					
OG0006707		b0548					
OG0006708		b0549					
OG0006709		b0550					
OG0006710		b0557					
OG0006711		b0559					
OG0006712		b0567					
OG0006713		b0569					
OG0006714		b0573					
OG0006715		b0574					
OG0006716		b0647					
OG0006717		b0689					
OG0006718		b0702					
OG0006719		b0704					
OG0006720		b0731					
OG0006721		b0771					
OG0006722		b0806					
OG0006723		b0833					
OG0006724		b0843					
OG0006725		b0987					
OG0006726		b0991					
OG0006727		b1001					
OG0006728		b1021					
OG0006729		b1024					
OG0006730		b1029					
OG0006731		b1085					
OG0006732		b1115					
OG0006733		b1121					
OG0006734		b1122					
OG0006735		b1137					
OG0006736		b1138					
OG0006737		b1139					
OG0006738		b1141					
OG0006739		b1143					
OG0006740		b1144					
OG0006741		b1145					
OG0006742		b1146					
OG0006743		b1147					
OG0006744		b1148					
OG0006745		b1150					
OG0006746		b1153					
OG0006747		b1163					
OG0006748		b1164					
OG0006749		b1165					
OG0006750		b1166					
OG0006751		b1167					
OG0006752		b1171					
OG0006753		b1172					
OG0006754		b1182					
OG0006755		b1196					
OG0006756		b1198					
OG0006757		b1218					
OG0006758		b1229					
OG0006759		b1259					
OG0006760		b1265					
OG0006761		b1268					
OG0006762		b1289					
OG0006763		b1295					
OG0006764		b1309					
OG0006765		b1313					
OG0006766		b1319					
OG0006767		b1346					
OG0006768		b1347					
OG0006769		b1348					
OG0006770		b1351					
OG0006771		b1352					
OG0006772		b1353					
OG0006773		b1355					
OG0006774		b1356					
OG0006775		b1357					
OG0006776		b1358					
OG0006777		b1365					
OG0006778		b1407					
OG0006779		b1420					
OG0006780		b1426					
OG0006781		b4532					
OG0006782		b1438					
OG0006783		b1440					
OG0006784		b1442					
OG0006785		b1443					
OG0006786		b1454					
OG0006787		b1455					
OG0006788		b1457					
OG0006789		b1461					
OG0006790		b1495					
OG0006791		b1500					
OG0006792		b1507					
OG0006793		b1527					
OG0006794		b1550					
OG0006795		b1551					
OG0006796		b1555					
OG0006797		b1558					
OG0006798		b1561					
OG0006799		b1565					
OG0006800		b1566					
OG0006801		b1569					
OG0006802		b1572					
OG0006803		b1573					
OG0006804		b1575					
OG0006805		b1576					
OG0006806		b1597					
OG0006807		b1615					
OG0006808		b1621					
OG0006809		b1668					
OG0006810		b1669					
OG0006811		b1672					
OG0006812		b1673					
OG0006813		b1715					
OG0006814		b1730					
OG0006815		b1751					
OG0006816		b1754					
OG0006817		b1755					
OG0006818		b1756					
OG0006819		b1757					
OG0006820		b1762					
OG0006821		b1776					
OG0006822		b1873					
OG0006823		b1877					
OG0006824		b1901					
OG0006825		b4537					
OG0006826		b1952					
OG0006827		b1978					
OG0006828		b2001					
OG0006829		b2013					
OG0006830		b2018					
OG0006831		b2034					
OG0006832		b2035					
OG0006833		b2037					
OG0006834		b2070					
OG0006835		b2071					
OG0006836		b2072					
OG0006837		b2085					
OG0006838		b2163					
OG0006839		b2271					
OG0006840		b2272					
OG0006841		b2273					
OG0006842		b2274					
OG0006843		b2275					
OG0006844		b2345					
OG0006845		b2352					
OG0006846		b2357					
OG0006847		b2359					
OG0006848		b2360					
OG0006849		b2361					
OG0006850		b2362					
OG0006851		b2363					
OG0006852		b2369					
OG0006853		b2376					
OG0006854		b2386					
OG0006855		b2387					
OG0006856		b2443					
OG0006857		b2444					
OG0006858		b2445					
OG0006859		b2446					
OG0006860		b2447					
OG0006861		b2448					
OG0006862		b2449					
OG0006863		b2485					
OG0006864		b2505					
OG0006865		b2506					
OG0006866		b2541					
OG0006867		b2547					
OG0006868		b2548					
OG0006869		b2550					
OG0006870		b2598					
OG0006871		b2602					
OG0006872		b2623					
OG0006873		b2624					
OG0006874		b2627					
OG0006875		b2628					
OG0006876		b2629					
OG0006877		b2630					
OG0006878		b2631					
OG0006879		b2634					
OG0006880		b2642					
OG0006881		b2683					
OG0006882		b2740					
OG0006883		b2759					
OG0006884		b2767					
OG0006885		b2769					
OG0006886		b2783					
OG0006887		b2849					
OG0006888		b2853					
OG0006889		b2876					
OG0006890		b2880					
OG0006891		b2919					
OG0006892		b2928					
OG0006893		b2930					
OG0006894		b2933					
OG0006895		b2968					
OG0006896		b2971					
OG0006897		b3014					
OG0006898		b3021					
OG0006899		b3022					
OG0006900		b3027					
OG0006901		b3077					
OG0006902		b3079					
OG0006903		b3080					
OG0006904		b3090					
OG0006905		b3119					
OG0006906		b3120					
OG0006907		b3121					
OG0006908		b3129					
OG0006909		b3130					
OG0006910		b3136					
OG0006911		b3140					
OG0006912		b3151					
OG0006913		b3214					
OG0006914		b3270					
OG0006915		b3322					
OG0006916		b3323					
OG0006917		b3324					
OG0006918		b3332					
OG0006919		b3333					
OG0006920		b3334					
OG0006921		b3338					
OG0006922		b3376					
OG0006923		b3377					
OG0006924		b3378					
OG0006925		b3380					
OG0006926		b3381					
OG0006927		b3382					
OG0006928		b3446					
OG0006929		b3488					
OG0006930		b3491					
OG0006931		b3510					
OG0006932		b3511					
OG0006933		b3557					
OG0006934		b3585					
OG0006935		b3594					
OG0006936		b3596					
OG0006937		b3618					
OG0006938		b3622					
OG0006939		b3623					
OG0006940		b3629					
OG0006941		b3645					
OG0006942		b3677					
OG0006943		b3680					
OG0006944		b3690					
OG0006945		b3698					
OG0006946		b3707					
OG0006947		b3708					
OG0006948		b3716					
OG0006949		b3720					
OG0006950		b3873					
OG0006951		b3897					
OG0006952		b3899					
OG0006953		b3922					
OG0006954		b3989					
OG0006955		b4017					
OG0006956		b4047					
OG0006957		b4048					
OG0006958		b4066					
OG0006959		b4081					
OG0006960		b4084					
OG0006961		b4085					
OG0006962		b4109					
OG0006963		b4110					
OG0006964		b4121					
OG0006965		b4126					
OG0006966		b4127					
OG0006967		b4128					
OG0006968		b4157					
OG0006969		b4224					
